Inclinometer Kelag KQS901-51Q
Time [ns],rho [mm],phi [mm],z [mm],Along X [mDegree],Along X StdDev [mDegree],Along Y [mDegree],Along Y StdDev [mDegree]
4386370320811929,220,229.998,300,0.0134397,0.000145218,-0.00544714,0.000138922
4386374338810518,225,229.998,300,0.013577,0.000129936,-0.0054142,0.000136142
4386378356811266,230,229.998,300,0.0136471,0.000147014,-0.00545747,0.000161982
4386382374811642,235,229.998,300,0.0136598,0.000141115,-0.00547422,0.00012891
4386386392811622,240,229.998,300,0.0136386,0.000153441,-0.00549171,0.000149181
4386390410810906,245,229.998,300,0.0136958,0.00014211,-0.0054825,0.000221504
4386394428810155,250,229.998,300,0.0136224,0.000141591,-0.00555898,0.000189235
4386398446809355,255,229.998,300,0.0135777,0.000120088,-0.00554125,0.000122735
4386402464809455,260,229.998,300,0.0135929,0.00013589,-0.0055318,0.000135704
4386406482809831,265,229.998,300,0.0135332,0.000129103,-0.0054916,0.000124401
4386410500811431,270,229.998,300,0.0134495,0.000129176,-0.00549736,0.000132876
4386414518808303,275,229.998,300,0.0135037,0.000133313,-0.00546403,0.000121624
4386418536809052,280,229.998,300,0.0134038,0.000142736,-0.00544334,0.000134437
4386422554809092,285,229.998,300,0.0133183,0.000117914,-0.00545733,0.000114956
4386426572810800,290,229.998,300,0.0131884,0.000126461,-0.00542638,0.00011088
4386430590809808,295,229.998,300,0.0130988,0.000146929,-0.00539237,0.000127101
4386434608811264,300,229.998,300,0.0130476,0.000145946,-0.00538169,0.000116934
4386438626810813,305,229.998,300,0.0129739,0.000158873,-0.00535183,0.000119717
4386442644811465,310,229.998,300,0.0129414,0.000158516,-0.00536782,0.000132665
4386446662811541,315,229.998,300,0.0129105,0.000148948,-0.00535524,0.000129307
4386450680809673,320,229.998,300,0.0128279,0.000139342,-0.00539626,0.00013161
4386454700809154,325,229.998,300,0.0128333,0.000130801,-0.0053996,0.000143152
4386458718809734,330,229.998,300,0.0129112,0.00013148,-0.00535866,0.00013838
4386462736810411,335,229.998,300,0.0129368,0.000130964,-0.00535459,0.000120783
4386466754810019,340,229.998,300,0.0128392,0.000142475,-0.00536602,0.000133024
4386470772808535,345,229.998,300,0.0128141,0.000165978,-0.00536282,0.000124379
4386474790809379,350,229.998,300,0.0127697,0.000172275,-0.0053206,0.000164618
4386478808810379,355,229.998,300,0.0127084,0.000146811,-0.00536217,0.000139537
4386482826810936,360,229.998,300,0.0126643,0.000144998,-0.00531522,0.000165996
4386486844810208,365,229.998,300,0.0126678,0.000130888,-0.0052866,0.000128392
4386490862810188,370,229.998,300,0.0126218,0.000396283,-0.0052524,0.000681403
4386494880809844,375,229.998,300,0.0125786,0.000569183,-0.00527925,0.000779549
4386498898809488,380,229.998,300,0.0125293,0.000185202,-0.00521838,0.000355583
4386502916810380,385,229.998,300,0.0124792,0.000158501,-0.00521997,0.000194267
4386506934810493,390,229.998,300,0.012459,0.000768434,-0.00522867,0.000430653
4386510952809957,395,229.998,300,0.0123573,0.000163145,-0.00524256,0.000177354
4386514970809433,400,229.998,300,0.0122877,0.000139756,-0.00525188,0.000128613
4386518988810157,405,229.998,300,0.0123094,0.000140336,-0.0052553,0.000112976
4386523006809645,410,229.998,300,0.0122425,0.00014824,-0.00527809,0.000128107
4386527024808630,415,229.998,300,0.0122563,0.000138033,-0.00524413,0.000115721
4386531042809330,420,229.998,300,0.0122922,0.00015026,-0.00523308,0.000129597
4386535060809946,425,229.998,300,0.0122724,0.000151002,-0.0052597,0.000129402
4386539078811558,430,229.998,300,0.0123208,0.00012713,-0.0052435,0.000120619
4386543096810110,435,229.998,300,0.0123204,0.000133608,-0.00526671,0.000116692
4386547114810594,440,229.998,300,0.0124636,0.000142499,-0.00527685,0.00013583
4386551132809207,445,229.998,300,0.0125663,0.00014737,-0.00529183,0.000134318
4386555150809367,450,229.998,300,0.0126269,0.000139252,-0.00527932,0.000130294
4386559168810223,455,229.998,300,0.0126175,0.000150254,-0.00529941,0.00011945
4386563186809315,460,229.998,300,0.012561,0.000158282,-0.00532845,0.000140734
4386567204810387,465,229.998,300,0.0125035,0.000137597,-0.00534885,0.000107022
4386571222810572,470,229.998,300,0.0125681,0.00015557,-0.0053735,0.000125932
4386575240810012,475,229.998,300,0.0125753,0.000134999,-0.00543652,0.000113905
4386579258809392,480,229.998,300,0.012615,0.000132721,-0.00545449,0.000120493
4386583276810872,485,229.998,300,0.0126711,0.000142576,-0.00546571,0.000128911
4386587294810588,490,229.998,300,0.0126431,0.000149838,-0.00548754,0.000133869
4386591312809729,495,229.998,300,0.0127148,0.000146647,-0.00551332,0.000140164
4386595330809577,500,229.998,300,0.0127835,0.000135033,-0.0055079,0.000115518
4386599348809125,505,229.998,300,0.012867,0.000141649,-0.00553109,0.00012484
4386603366810005,510,229.998,300,0.0128289,0.000129276,-0.00554181,0.000110261
4386607384808713,515,229.998,300,0.0128927,0.000151585,-0.00553808,0.000122833
4386611402809545,520,229.998,300,0.0129807,0.000156554,-0.00550639,0.000129899
4386615420811602,525,229.998,300,0.0130079,0.000141526,-0.00548371,0.000145255
4386619438809290,530,229.998,300,0.0130708,0.000159287,-0.0054755,0.000123968
4386623456810710,535,229.998,300,0.013047,0.000152291,-0.00546887,0.000120709
4386627474810486,540,229.998,300,0.0129826,0.000140514,-0.00547327,0.000111179
4386631492808810,545,229.998,300,0.0129261,0.000150254,-0.00548748,0.000118454
4386635510808671,550,229.998,300,0.0129534,0.000139891,-0.00545411,0.00012087
4386639528811723,555,229.998,300,0.0129718,0.000146787,-0.00542235,0.000118353
4386643546811151,560,229.998,300,0.0130669,0.000163901,-0.00541767,0.000128179
4386647564809799,565,229.998,300,0.0132125,0.000155989,-0.00535585,0.000125054
4386651582811579,570,229.998,300,0.0133651,0.000154673,-0.00531105,0.000138605
4386655600810971,575,229.998,300,0.013494,0.000156887,-0.00528078,0.000116753
4386659618811504,580,229.998,300,0.013652,0.000142548,-0.00528794,0.000129407
4386663636808424,585,229.998,300,0.0136989,0.000132841,-0.00525738,0.000116733
4386667654810240,590,229.998,300,0.0138112,0.000162545,-0.00520868,0.000141695
4386671672810172,595,229.998,300,0.0138308,0.00014672,-0.00517118,0.000123717
4386675690810560,600,229.998,300,0.0138827,0.000157498,-0.00511826,0.000145374
4386679708810901,605,229.998,300,0.0139557,0.000145532,-0.00507585,0.000125404
4386683726808985,610,229.998,300,0.0140607,0.000148206,-0.00500584,0.000133399
4386687744810825,615,229.998,300,0.0140954,0.000163657,-0.00494995,0.000133668
4386691762808957,620,229.998,300,0.0140861,0.000133549,-0.00489618,0.000106292
4386695780810653,625,229.998,300,0.0140677,0.000141135,-0.00486654,0.00011174
4386699798811822,630,229.998,300,0.0140445,0.000156452,-0.00485644,0.000128764
4386703816811430,635,229.998,300,0.0141336,0.000136573,-0.0047792,0.000132287
4386707834809850,640,229.998,300,0.0142726,0.000164555,-0.00472577,0.000127897
4386711852811462,645,229.998,300,0.0144635,0.000148361,-0.00465496,0.000120607
4386715870810698,650,229.998,300,0.0144911,0.000144762,-0.00464071,0.000118744
4386719888810006,655,229.998,300,0.0145427,0.000123791,-0.0046258,0.000112937
4386723908810928,660,229.998,300,0.0146724,0.000142927,-0.00459927,0.000115251
4386727926811580,665,229.998,300,0.0147284,0.000158751,-0.00455491,0.000125595
4386731944809136,670,229.998,300,0.0146991,0.000162022,-0.00454071,0.000134091
4386735962810760,675,229.998,300,0.0146235,0.000155307,-0.00448658,0.000135836
4386739980808568,680,229.998,300,0.0145176,0.000153287,-0.00445719,0.00012148
4386743998808776,685,229.998,300,0.014446,0.000165208,-0.00442695,0.000138502
4386748016809729,690,229.998,300,0.0144063,0.000129943,-0.00439305,0.000103792
4386752034811617,695,229.998,300,0.0144504,0.000141629,-0.00434057,0.00010907
4386756052811549,700,229.998,300,0.0145295,0.000148866,-0.00427964,0.000118883
4386760070809477,705,229.998,300,0.0145831,0.000154735,-0.00424201,0.000112091
4386764088808785,710,229.998,300,0.0147314,0.000143644,-0.00419704,0.000128649
4386768106809978,715,229.998,300,0.0147459,0.000149735,-0.00418764,0.000121475
4386772124809022,720,229.998,300,0.0147774,0.000145773,-0.00418199,0.000146583
4386776142809410,725,229.998,300,0.0148277,0.000128025,-0.00414685,0.000107911
4386780160810638,730,229.998,300,0.0149703,0.000146442,-0.00407612,0.000129072
4386784178810582,735,229.998,300,0.0150799,0.000140052,-0.00400952,0.000108688
4386788196811475,740,229.998,300,0.0152959,0.000170244,-0.00392265,0.000137992
4386792214810591,745,229.998,300,0.0154362,0.000143962,-0.00391947,0.000128446
4386796232808939,750,229.998,300,0.0155915,0.000186278,-0.00392069,0.000147531
4386800250811679,755,229.998,300,0.0157524,0.000137309,-0.00388253,0.000117772
4386804268810483,760,229.998,300,0.0157489,0.000134665,-0.00387594,0.000104972
4386808286810871,765,229.998,300,0.0158131,0.000144644,-0.00382472,0.000116494
