Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
286771113799095,0,64.9918,450,-8.56279,0.0396215,-3.43766,0.0576346,-10.5454,0.0530599
286785771797378,0,64.9918,150,-8.49173,0.0398796,-3.73917,0.0427367,-10.8179,0.0491104
286801031796779,0,69.9977,450,-8.60667,0.0389871,-3.51599,0.0521593,-10.6795,0.0611983
286815689799238,0,69.9977,150,-8.49164,0.0389885,-3.64292,0.0525417,-10.859,0.0512071
286830949796948,0,74.9942,450,-8.551,0.041169,-3.51519,0.0459727,-10.663,0.052653
286845607797955,0,74.9942,150,-8.43351,0.0433635,-3.74932,0.0500356,-10.8828,0.0436934
286860865799289,0,80,450,-8.56993,0.0473667,-3.52219,0.0479714,-10.6917,0.063889
286875523797560,0,80,150,-8.36629,0.0423214,-3.70227,0.0610741,-10.9776,0.0510855
286890783798798,0,84.9965,450,-8.58951,0.0427206,-3.48566,0.0503331,-10.7034,0.0528204
286905441798245,0,84.9965,150,-8.33279,0.0469302,-3.68464,0.0515912,-10.9867,0.0601425
286920703798702,0,89.993,450,-8.56901,0.0433476,-3.46144,0.046165,-10.786,0.053987
286935361797765,0,89.993,150,-8.38209,0.043581,-3.64578,0.0570392,-10.893,0.0639744
286950621798847,0,94.9988,450,-8.61254,0.0436289,-3.46191,0.0608192,-10.7282,0.0527472
286965279797634,0,94.9988,150,-8.38026,0.0406238,-3.64424,0.0359656,-10.782,0.0489668
286980539796735,0,99.9953,450,-8.62166,0.0376953,-3.43822,0.0478061,-10.7294,0.0596095
286995197799566,0,99.9953,150,-8.37257,0.0465516,-3.65481,0.052615,-10.9136,0.0615886
287010457797000,0,104.992,450,-8.59256,0.0420951,-3.43883,0.0433327,-10.7477,0.0716412
287025117797934,0,104.992,150,-8.28587,0.0462795,-3.66638,0.0604204,-10.7971,0.0505563
287040377797696,0,109.998,450,-8.59597,0.0437418,-3.41644,0.0462755,-10.7738,0.0498846
287055039798402,0,109.998,150,-8.23486,0.0534842,-3.63065,0.0507642,-10.8304,0.0494717
287070299798451,0,114.994,450,-8.55116,0.0486496,-3.39928,0.0494741,-10.7111,0.053788
287084957796698,0,114.994,150,-8.25113,0.0502591,-3.60205,0.044918,-10.842,0.0523959
287100215798225,0,120,450,-8.44887,0.0389726,-3.4807,0.0578076,-10.7288,0.0428857
287114873800084,0,120,150,-8.11714,0.0441162,-3.61739,0.0569154,-10.8293,0.0578022
287130133798681,0,124.996,450,-8.38683,0.0529143,-3.49397,0.0642741,-10.758,0.0516376
287144791798452,0,124.996,150,-8.14663,0.0393667,-3.60772,0.0518101,-10.7905,0.0578394
287160051797758,0,129.993,450,-8.39895,0.0417101,-3.40939,0.0679368,-10.8008,0.0530362
