Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bx [nT],BxStdDev [nT],By [nT],ByStdDev [nT],Bz [nT],BzStdDev [nT]
1346347240411398,0,0,0,-207.123,0.194437,-523.451,0.374941,-267.379,0.321771
1346349742409397,0,0,0,-207.066,0.195609,-522.998,0.40275,-267.278,0.302428
1346352244423007,0,0,0,-207.324,0.180505,-522.811,0.432442,-266.885,0.326242
1346354746410470,0,0,0,-207.138,0.185995,-522.889,0.421921,-266.89,0.286911
1346357248412140,0,0,0,-207.267,0.196978,-522.928,0.479363,-266.889,0.341553
1346359750409527,0,0,0,-207.219,0.187055,-522.377,0.515864,-266.828,0.308328
1346362252409949,0,0,0,-207.202,0.158134,-526.327,0.439778,-268.903,0.332558
1346364756409741,0,0,0,-207.589,0.192912,-526.628,0.434923,-268.914,0.28714
1346367258412047,0,0,0,-207.624,0.176858,-522.692,0.407754,-267.182,0.298592
1346369760411318,0,0,0,-207.668,0.196869,-522.808,0.400386,-267.079,0.291202
1346372262411572,0,0,0,-207.616,0.169993,-522.062,0.427661,-266.766,0.342981
1346374764410447,0,0,0,-207.911,0.2086,-521.46,0.413493,-266.48,0.380299
1346377266412237,0,0,0,-207.972,0.193623,-520.513,0.617253,-266.088,0.413424
1346379768410811,0,0,0,-207.935,0.201084,-520.291,0.744464,-265.821,0.493018
1346382270412590,0,0,0,-207.91,0.191642,-523.021,0.346464,-267.03,0.319744
1346384772409928,0,0,0,-207.962,0.176041,-523.998,0.71328,-267.655,0.544246
1346387274409895,0,0,0,-207.786,0.195983,-526.546,0.660782,-268.981,0.378513
1346389776412141,0,0,0,-207.866,0.165214,-523.195,1.46412,-267.289,0.826773
1346392278411640,0,0,0,-207.893,0.202802,-522.903,0.593892,-266.895,0.395669
1346394780411954,0,0,0,-207.836,0.178871,-525.407,0.236202,-268.682,0.248974
1346397282410625,0,0,0,-207.728,0.193089,-524.997,0.772727,-268.057,0.437787
1346399786409744,0,0,0,-207.973,0.185395,-522.633,0.270814,-266.823,0.323415
1346402288412243,0,0,0,-207.963,0.195579,-521.976,0.499816,-266.674,0.351992
1346404790412233,0,0,0,-207.816,0.211646,-520.794,1.46203,-265.967,0.830812
1346407292409944,0,0,0,-207.79,0.214096,-525.551,1.71221,-268.676,0.934156
1346409796412147,0,0,0,-207.773,0.160804,-527.92,0.339369,-269.987,0.326142
1346412298410758,0,0,0,-208.057,0.204109,-524.891,2.3053,-268.289,1.24883
1346414800411804,0,0,0,-208.205,0.192029,-522.148,0.328954,-266.827,0.363184
1346417302412034,0,0,0,-208.185,0.172595,-521.358,0.318546,-266.356,0.273489
1346419806410170,0,0,0,-208.402,0.173709,-521.076,0.704931,-266.371,0.495572
1346422308411048,0,0,0,-208.443,0.173527,-521.938,0.491071,-266.794,0.362797
1346424810409743,0,0,0,-208.383,0.184381,-521.951,0.452933,-266.483,0.388866
1346427312411245,0,0,0,-208.434,0.152597,-521.715,0.443638,-266.681,0.301308
1346429814410204,0,0,0,-208.517,0.222439,-520.816,1.73757,-266.201,1.07805
1346432318412479,0,0,0,-208.642,0.201724,-521.648,0.266928,-266.247,0.288854
1346434824411195,0,0,0,-208.776,0.228022,-524.999,1.87038,-268.101,1.05671
1346437328410123,0,0,0,-208.633,0.181664,-520.479,0.823623,-265.399,0.519333
1346439830409609,0,0,0,-208.659,0.181692,-520.224,1.14193,-265.511,0.552063
1346442334412629,0,0,0,-208.64,0.165136,-522.099,1.14644,-266.851,0.585745
1346444836412559,0,0,0,-208.77,0.192748,-522.93,0.259101,-267.386,0.256681
1346447340409723,0,0,0,-208.82,0.295795,-522.678,0.216018,-267.401,0.289903
1346449842410553,0,0,0,-209.015,0.181595,-523.42,0.570119,-267.481,0.454156
1346452346410212,0,0,0,-209.064,0.204331,-525.109,1.74089,-268.375,0.851163
1346454850412608,0,0,0,-209.12,0.19674,-526.291,0.358417,-269.263,0.275181
1346457354412447,0,0,0,-209.045,0.177758,-525.985,1.23676,-269.31,0.702584
1346459858410774,0,0,0,-208.882,0.219963,-523.23,0.25381,-267.588,0.319328
1346462362410734,0,0,0,-208.928,0.162144,-522.697,0.368282,-267.013,0.282723
1346464864411756,0,0,0,-209.052,0.17607,-523.002,0.245998,-267.123,0.279226
1346467368409880,0,0,0,-209.071,0.180187,-523.285,0.259008,-267.016,0.275411
1346469870409426,0,0,0,-208.943,0.189728,-523.466,0.263921,-267.336,0.237151
1346472372411697,0,0,0,-209.164,0.176833,-523.618,0.260625,-267.316,0.27189
1346474874411747,0,0,0,-209.017,0.199453,-523.725,0.881851,-267.234,0.562801
1346477376409782,0,0,0,-208.819,0.21628,-527.364,0.214984,-269.276,0.226597
1346479880410653,0,0,0,-208.685,0.182729,-527.28,0.289809,-269.143,0.299082
1346482384410276,0,0,0,-208.781,0.192169,-523.095,0.286138,-266.962,0.306053
1346484886411539,0,0,0,-208.858,0.178345,-523.249,0.262718,-266.906,0.283892
1346487388410557,0,0,0,-208.844,0.17998,-523.343,0.274779,-266.693,0.267838
1346489890409648,0,0,0,-208.881,0.179954,-523.339,0.226776,-267.288,0.252336
1346492392410454,0,0,0,-208.801,0.193517,-523.198,0.219994,-267.042,0.28506
1346494894410157,0,0,0,-209.086,0.181012,-523.212,0.27732,-267.229,0.261343
1346497396412055,0,0,0,-208.97,0.206635,-523.31,0.284049,-267.431,0.272856
1346499898409370,0,0,0,-209.323,0.197226,-526.751,0.388116,-268.849,0.29181
1346502400410044,0,0,0,-209.272,0.178627,-526.7,0.255799,-268.938,0.296943
1346504902412531,0,0,0,-209.357,0.198267,-522.998,0.986764,-266.965,0.530925
1346507404410457,0,0,0,-209.659,0.152277,-522.96,0.254646,-267.266,0.243818
1346509906410388,0,0,0,-209.567,0.188351,-522.72,0.260807,-267.298,0.253783
1346512412409392,0,0,0,-209.712,0.170588,-522.503,0.301316,-267.095,0.284277
1346514914412010,0,0,0,-209.843,0.180768,-522.735,0.370048,-267.422,0.291359
1346517418411046,0,0,0,-209.89,0.175045,-522.699,0.331443,-267.222,0.306424
1346519920410940,0,0,0,-209.828,0.178281,-522.513,0.286095,-267.395,0.302195
1346522422410007,0,0,0,-209.769,0.199532,-526.747,1.53884,-269.485,0.768392
1346524924412385,0,0,0,-209.768,0.162897,-526.448,0.290508,-269.321,0.349887
1346527426409928,0,0,0,-209.891,0.191859,-524.041,1.74584,-267.92,1.10537
1346529928409366,0,0,0,-209.837,0.188578,-522.752,0.238066,-267.219,0.272811
1346532432410202,0,0,0,-209.924,0.183087,-523.216,0.247439,-267.257,0.287039
1346534936409645,0,0,0,-209.835,0.15056,-522.693,0.30524,-267.116,0.362538
1346537438411675,0,0,0,-210.063,0.217642,-522.648,0.255016,-266.926,0.306251
1346539942412079,0,0,0,-209.983,0.193468,-522.565,0.264985,-266.951,0.250171
1346542444411289,0,0,0,-210.123,0.179586,-522.623,0.266267,-266.987,0.252236
1346544948409629,0,0,0,-210.031,0.175899,-524.6,1.77373,-267.884,1.0086
1346547450411083,0,0,0,-209.996,0.191581,-526.332,0.26546,-268.924,0.289706
1346549952411326,0,0,0,-210.018,0.179989,-524.551,1.8737,-268.246,1.07595
1346552454409924,0,0,0,-210.036,0.226552,-522.42,0.230941,-267.005,0.285052
1346554956411511,0,0,0,-210.01,0.178325,-522.324,0.251932,-267.048,0.270973
1346557458410841,0,0,0,-209.958,0.188198,-522.254,0.276454,-266.852,0.253677
1346559960409392,0,0,0,-210.196,0.185734,-522.383,0.321253,-267.116,0.333766
1346562462412478,0,0,0,-210.385,0.184285,-522.287,0.255063,-267.069,0.268886
1346564964412649,0,0,0,-210.397,0.162727,-522.537,0.261448,-267.175,0.225235
1346567466411787,0,0,0,-210.382,0.214967,-524.041,1.74001,-267.792,0.990702
1346569968409437,0,0,0,-210.364,0.175922,-525.985,0.281754,-269.021,0.284453
1346572472412445,0,0,0,-210.319,0.185098,-525.299,1.55205,-268.539,0.998873
1346574974447739,0,0,0,-210.308,0.172917,-522.694,0.358941,-267.172,0.26331
1346577478411735,0,0,0,-210.495,0.172635,-522.944,0.249217,-267.193,0.328416
1346579982410770,0,0,0,-210.633,0.207227,-522.893,0.26068,-266.89,0.269154
1346582486411533,0,0,0,-210.621,0.196613,-522.75,0.299392,-267.21,0.276729
1346584990410425,0,0,0,-210.556,0.18608,-522.784,0.286685,-267.318,0.293083
1346587492412299,0,0,0,-210.583,0.202067,-522.469,0.297983,-267.203,0.277362
1346589996411803,0,0,0,-210.565,0.21155,-521.063,1.30723,-266.345,0.727472
1346592500412662,0,0,0,-210.46,0.182085,-524.234,0.278853,-267.672,0.264073
1346595004422017,0,0,0,-210.776,0.171646,-524.197,0.256637,-267.769,0.305827
1346597506409612,0,0,0,-210.945,0.17873,-520.553,0.253758,-265.682,0.292235
1346600010410879,0,0,0,-210.809,0.192803,-520.49,0.243662,-265.692,0.283604
1346602514411583,0,0,0,-211.034,0.184228,-521.015,0.356879,-266.071,0.316551
1346605018409850,0,0,0,-210.775,0.174159,-521.323,0.254112,-266.254,0.310244
1346607522411909,0,0,0,-210.677,0.195453,-521.66,0.386322,-266.617,0.342414
1346610026409409,0,0,0,-210.929,0.14819,-521.237,0.388796,-266.321,0.329348
1346612530412500,0,0,0,-210.992,0.186294,-521.923,0.392919,-266.343,0.361439
1346615032409899,0,0,0,-210.954,0.169958,-525.467,0.440247,-268.249,0.309505
1346617534411521,0,0,0,-211.199,0.193731,-525.384,0.423463,-268.264,0.332034
1346620038411457,0,0,0,-211.342,0.176388,-521.233,0.425509,-266.067,0.393253
1346622540412023,0,0,0,-211.176,0.151903,-521.429,0.398714,-266.174,0.312664
1346625042410801,0,0,0,-211.052,0.174494,-521.435,0.375475,-266.227,0.3417
1346627544411500,0,0,0,-210.944,0.19418,-521.548,0.431421,-266.192,0.306111
1346630046410650,0,0,0,-210.973,0.174184,-521.235,0.443309,-266.156,0.317033
1346632548412417,0,0,0,-210.958,0.177836,-520.93,0.400246,-265.97,0.280259
1346635050411159,0,0,0,-211.161,0.177737,-521.241,0.384256,-266.046,0.274445
1346637554410711,0,0,0,1203.5,2052.38,-7010.37,6386.41,4485.58,6548.44
1346640058412530,0,0,0,-187.825,13.1384,-3738.31,3218.8,-909.64,626.703
1346642562409442,0,0,0,14000.8,1472.09,-12702.1,4297.8,-6919.45,11797.9
1346645066409929,0,0,0,-13071.9,4763.84,4412.68,13281.7,-4042.98,12195.2
1346647570411508,0,0,0,-14051.2,7.40542,14278.5,1.18317,12769.3,4193.57
1346650074410544,0,0,0,-14042.6,6.9766,14274.7,1.36071,14273.6,1.35357
1346652576409874,0,0,0,-5013.04,13048.2,-2557.4,13797.8,11519.2,3779.6
1346655080410517,0,0,0,-2776.46,13784,-4039.54,13382.5,12508.5,3993.9
1346657582410640,0,0,0,347.778,13143.5,14283.9,3.0709,-6788.56,8487.18
1346660086411859,0,0,0,14291,0.636302,14284.5,0.691501,13977.9,1408.95
1346662590410979,0,0,0,-151.71,12033.3,14282.5,1.08043,-14066.1,1.56605
1346665094411298,0,0,0,14288.4,1.51412,14280.6,1.60755,-13895.5,842.003
1346667598411449,0,0,0,14285.9,1.72231,14278.7,2.1502,-8874.43,10362.2
1346670100411752,0,0,0,14282.5,0.530854,14274.8,0.535726,-14060,0.472685
1346672604411423,0,0,0,14286.5,1.90196,14279,1.95355,-14031.4,162.53
1346675106409830,0,0,0,14284.4,2.05148,14277.1,2.0211,-14062.6,1.93128
1346677608411260,0,0,0,14286.2,1.99957,14279.8,2.43737,788.412,13914.1
1346680110411959,0,0,0,14285.2,1.61595,14279.4,1.22972,9313.18,9937.58
1346682612409873,0,0,0,14283.1,0.541413,14277.5,0.450772,14276.1,0.465363
1346685114411880,0,0,0,3283.63,12987.5,14282.7,2.61103,-849.458,12593.2
1346687618412331,0,0,0,-4131.16,13322.6,3651.42,13422.5,-14063.2,4.62886
1346690122409926,0,0,0,-4634.87,13054.2,14277.2,2.38098,-13358,2257.03
1346692624410697,0,0,0,14285.1,2.18554,14277.9,1.91394,-2853.06,12452.9
1346695126412271,0,0,0,14282.7,1.19669,14276.6,1.20787,14275.6,1.1217
1346697628410030,0,0,0,14283.6,1.06176,13671,2899.27,14276.2,1.06413
1346700130411748,0,0,0,14283.2,1.2647,1800.79,13621,14275.3,1.33153
1346702632411295,0,0,0,14282.4,1.37745,14276.8,1.41854,14274.8,1.37737
1346705134409833,0,0,0,14281.3,0.143723,14275.5,0.149538,14273.7,0.145164
1346707638410201,0,0,0,14281.8,0.450453,14275.9,0.469793,14274.2,0.448081
1346710142410700,0,0,0,4878,13124.7,14278.6,2.18814,14277.2,2.26548
1346712646411547,0,0,0,-14036.9,2.54902,9077.58,10043.4,5076.57,13137.2
1346715150412287,0,0,0,-12467.8,4371.53,12915.4,5581.58,-14037.8,3.06628
1346717654412474,0,0,0,3720.04,13128.1,13236.5,4917,-14042.2,3.736
1346720158409518,0,0,0,14283.5,1.003,-4688.36,10454.2,-14047.5,7.63219
1346722660411524,0,0,0,3072.71,11050.4,-13759.6,1414.51,-954.044,12780.9
1346725162409463,0,0,0,1.3633,139.759,-793.356,576.496,-353.94,94.3657
1346727664412525,0,0,0,-10.1823,8.15798,-545.583,31.6642,-242.251,6.38511
1346730168409964,0,0,0,-6.30847,0.439739,-530.322,0.765391,-246.196,0.265158
1346732672411928,0,0,0,-7.06672,0.293787,-530.235,0.33278,-247.298,0.239297
1346735178410200,0,0,0,-8.51051,0.268718,-525.011,0.62904,-245.567,0.236626
1346737680410959,0,0,0,-8.97604,0.231848,-524.371,0.436041,-245.495,0.225045
1346740182411381,0,0,0,-9.70756,0.342481,-523.465,0.32232,-245.612,0.242244
1346742684409524,0,0,0,-10.183,0.243744,-523.999,0.373321,-246.127,0.29995
1346745188411379,0,0,0,-10.6357,0.259365,-523.849,0.393331,-246.302,0.300367
1346747690411021,0,0,0,-11.3069,0.296981,-523.442,0.330853,-246.146,0.250441
1346750194409445,0,0,0,-11.6536,0.223716,-523.314,0.300012,-246.149,0.27611
1346752698409908,0,0,0,-11.5475,0.205292,-527.643,0.496197,-247.996,0.336116
1346755202415063,0,0,0,-11.878,0.223072,-527.525,0.797305,-247.294,0.298471
1346757706409767,0,0,0,-12.8017,0.34327,-525.07,1.32444,-245.812,0.658927
1346760208410501,0,0,0,-13.1773,0.198975,-524.246,0.297058,-244.526,0.418721
1346762710411500,0,0,0,-13.2189,0.225096,-524.598,0.246329,-244.327,0.264301
1346765214410955,0,0,0,-13.318,0.267912,-524.947,0.312562,-244.32,0.232002
1346767718412115,0,0,0,-13.6833,0.234946,-525.312,0.260388,-243.995,0.247907
1346770220411601,0,0,0,-13.9199,0.23384,-525.436,0.340072,-244.132,0.356351
1346772722411472,0,0,0,-13.7931,0.201261,-526.023,0.344934,-244.386,0.259133
1346775224411942,0,0,0,-14.2978,0.348226,-522.859,2.00018,-242.718,1.05195
1346777726411309,0,0,0,-14.302,0.675909,-523.756,4.27333,-242.558,2.0584
1346780228411323,0,0,0,-13.8233,0.368627,-528.679,1.93576,-244.513,1.21758
1346782730411337,0,0,0,-13.9898,0.21889,-527.345,0.260003,-243.626,0.225601
1346785232410692,0,0,0,-13.961,0.17945,-528.286,0.332309,-243.699,0.239732
1346787734410874,0,0,0,-14.0732,0.185245,-528.656,0.271332,-243.829,0.272813
1346790236411273,0,0,0,-14.3049,0.200301,-528.833,0.26663,-243.381,0.208316
1346792740411736,0,0,0,-14.3863,0.216284,-528.969,0.296736,-243.544,0.272948
1346795244410124,0,0,0,-14.427,0.233816,-529.279,0.312271,-243.312,0.28281
1346797750412212,0,0,0,-14.2985,0.322254,-530.732,1.91688,-243.245,0.85457
1346800254410959,0,0,0,-14.0333,0.225111,-532.214,0.278816,-243.97,0.384215
1346802758411099,0,0,0,-14.3095,0.481907,-530.544,2.04924,-242.675,1.0391
1346805262409390,0,0,0,-14.9427,0.176305,-527.557,0.289628,-240.825,0.266839
1346807764411241,0,0,0,-14.7525,0.217821,-529.039,0.593925,-242.027,0.367211
1346810266412407,0,0,0,-14.7737,0.235307,-529.543,0.305221,-241.934,0.303075
1346812770411970,0,0,0,-14.8627,0.191389,-529.622,0.281804,-242.194,0.293378
1346815272409741,0,0,0,-14.8058,0.200539,-529.83,0.531257,-241.926,0.308408
1346817774409599,0,0,0,-14.8513,0.21255,-530.482,0.457356,-242.047,0.465449
1346820276410754,0,0,0,-14.5086,0.291475,-532.386,1.7631,-242.601,0.911364
1346822780411013,0,0,0,-14.0653,0.187508,-535.26,0.288001,-244.323,0.289982
1346825282411964,0,0,0,-14.2893,0.251789,-534.7,1.29161,-243.418,0.708312
1346827784411810,0,0,0,-14.7397,0.193123,-531.208,0.558153,-241.652,0.221235
1346830286410229,0,0,0,-14.8138,0.248001,-532.244,0.607412,-241.935,0.29731
1346832788411827,0,0,0,-15.3352,0.207431,-527.88,0.838642,-239.544,0.514165
1346835290412622,0,0,0,-15.2664,0.294042,-527.741,1.37614,-239.614,0.761847
1346837792412732,0,0,0,-15.2594,0.255894,-527.432,1.42013,-239.252,0.65456
1346840296410975,0,0,0,-15.0949,0.201584,-530.427,0.310799,-240.73,0.330907
1346842798411830,0,0,0,-14.9717,0.306002,-531.734,0.317925,-241.258,0.2915
1346845300411052,0,0,0,-14.2304,0.251662,-535.407,0.554723,-242.886,0.414892
1346847802411535,0,0,0,-14.4451,0.227597,-534.597,0.432257,-242.281,0.370825
1346850304412425,0,0,0,-15.3614,0.249296,-530.07,0.489684,-239.822,0.439133
1346852806410964,0,0,0,-15.3012,0.206974,-529.316,0.446369,-239.447,0.298553
1346855308410678,0,0,0,-16.1979,0.35057,-523.933,1.81138,-236.629,1.12764
1346857810412085,0,0,0,-16.1115,0.231238,-525.494,0.674158,-237.096,0.534448
