Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bx [nT],BxStdDev [nT],By [nT],ByStdDev [nT],Bz [nT],BzStdDev [nT]
1105223991302646,60.9963,22.9053,150,-224.844,0.176579,-1218.33,0.619548,-481.603,0.368611
1105226995300925,60.9963,22.9053,150,-225.014,0.148444,-1220.78,0.576216,-482.598,0.301959
1105229999302612,60.9963,22.9053,150,-224.881,0.184943,-1220.72,0.606292,-482.713,0.355806
1105233003301323,60.9963,22.9053,150,-224.878,0.131977,-1219.94,0.584724,-482.377,0.275989
1105236007301762,60.9963,22.9053,150,-224.765,0.219455,-1220.56,0.653205,-482.803,0.267366
1105239011301685,60.9963,22.9053,150,-224.651,0.162239,-1219.82,0.603287,-482.237,0.297132
1105242015299724,60.9963,22.9053,150,-224.716,0.165998,-1219.74,0.638721,-482.561,0.334305
1105245019300811,60.9963,22.9053,150,-224.729,0.177266,-1219.83,0.597486,-482.259,0.333503
1105248023302102,60.9963,22.9053,150,-224.652,0.157712,-1218.86,0.695987,-481.805,0.384462
1105251027300884,60.9963,22.9053,150,-224.679,0.179922,-1219.53,0.687082,-482.621,0.297849
1105254031300411,60.9963,22.9053,150,-224.52,0.1756,-1218.64,0.852725,-482.286,0.360037
1105257033300149,60.9963,22.9053,150,-224.563,0.175454,-1219.7,1.00218,-482.587,0.501518
1105260037301920,60.9963,22.9053,150,-224.529,0.206986,-1221.75,0.760322,-483.099,0.408387
1105263041300415,60.9963,22.9053,150,-224.63,0.182177,-1223.41,0.746937,-483.988,0.327679
1105266043300273,60.9963,22.9053,150,-224.714,0.195207,-1224.08,0.654811,-483.968,0.309529
1105269047301984,60.9963,22.9053,150,-224.648,0.150448,-1223.65,0.635086,-483.598,0.323995
1105272051300023,60.9963,22.9053,150,-224.823,0.166468,-1224.14,0.669951,-483.968,0.382561
1105275055302598,60.9963,22.9053,150,-224.68,0.170499,-1224.15,0.689133,-483.932,0.332579
1105278057301700,60.9963,22.9053,150,-224.888,0.175828,-1223.98,0.658762,-483.656,0.330175
1105281059311770,60.9963,22.9053,150,-224.753,0.152582,-1224.59,0.682408,-483.9,0.3551
1105284063301433,60.9963,22.9053,150,-224.692,0.143191,-1224.02,0.697295,-483.58,0.345531
1105287067302664,60.9963,22.9053,150,-224.725,0.168034,-1224.62,0.630382,-484.009,0.312312
1105290071301495,60.9963,22.9053,150,-224.585,0.154324,-1224.61,0.733757,-483.955,0.306788
1105293075300277,60.9963,22.9053,150,-224.671,0.181605,-1224.52,0.742488,-483.758,0.343177
1105296079302348,60.9963,22.9053,150,-224.614,0.157441,-1223.95,0.705824,-484.033,0.354568
1105299083302463,60.9963,22.9053,150,-224.805,0.185456,-1223.38,0.628006,-483.341,0.338616
1105302087301006,60.9963,22.9053,150,-224.822,0.185752,-1223.13,0.769403,-483.645,0.38646
1105305091302789,60.9963,22.9053,150,-224.539,0.144491,-1221.66,0.688369,-483.079,0.32066
1105308093300679,60.9963,22.9053,150,-224.431,0.211536,-1220.48,0.766271,-482.771,0.355647
1105311097300542,60.9963,22.9053,150,-224.442,0.163808,-1220.41,0.697951,-482.78,0.311551
1105314101302133,60.9963,22.9053,150,-224.249,0.170324,-1220.05,0.762365,-482.84,0.408983
1105317105301612,60.9963,22.9053,150,-224.44,0.190321,-1219.98,0.646174,-482.474,0.311087
1105320107302682,60.9963,22.9053,150,-224.632,0.147717,-1219.69,0.637547,-482.126,0.340234
1105323111302629,60.9963,22.9053,150,-224.548,0.171799,-1219.93,0.391715,-482.199,0.26601
1105326115299563,60.9963,22.9053,150,-224.502,0.176315,-1219.52,0.387815,-482.22,0.299261
1105329119299990,60.9963,22.9053,150,-224.41,0.171511,-1219.5,0.386742,-482.588,0.232762
1105332123299841,60.9963,22.9053,150,-224.301,0.168316,-1220.45,0.397025,-482.765,0.234851
