Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
282992076603157,756.993,0,700,-9.27962,0.0399325,-3.12381,0.0471558,-9.95446,0.0386361
283006734601692,756.993,0,1000,-9.37526,0.0419614,-3.24177,0.0414718,-10.0273,0.0455479
283021994601286,756.993,4.99649,700,-9.3082,0.0417295,-3.24585,0.0511245,-9.984,0.0462263
283036652600589,756.993,4.99649,1000,-9.38879,0.0351595,-3.32159,0.0503532,-10.1697,0.0591963
283051912602222,756.993,9.99298,700,-9.37735,0.0373699,-3.31566,0.0521538,-10.1151,0.0520344
283066570602125,756.993,9.99298,1000,-9.38715,0.0354527,-3.24846,0.0540443,-10.319,0.0478772
283081830602523,756.993,14.9988,700,-9.40555,0.0421589,-3.25519,0.0442835,-10.3043,0.0511855
283096488601886,756.993,14.9988,1000,-9.38517,0.0359419,-3.31714,0.0522906,-10.4276,0.0600044
283111748601972,756.993,19.9953,700,-9.40094,0.038656,-3.1698,0.0505933,-10.4464,0.0518635
283126406601479,756.993,19.9953,1000,-9.28599,0.0397019,-3.27194,0.0499979,-10.6056,0.0495166
283141666601900,756.993,24.9918,700,-9.25298,0.0360125,-3.10929,0.0514028,-10.4988,0.0489698
283156324600939,756.993,24.9918,1000,-9.21976,0.0395196,-3.35339,0.0541209,-10.6082,0.0439618
283171584600521,756.993,29.9977,700,-9.15858,0.0564359,-3.18804,0.0486449,-10.5613,0.04737
283186242602848,756.993,29.9977,1000,-9.13073,0.0487327,-3.32442,0.050426,-10.5704,0.0497038
283201500600174,756.993,34.9942,700,-9.10843,0.0383987,-3.14843,0.0419102,-10.5378,0.0452179
283216158603125,756.993,34.9942,1000,-9.04264,0.0345915,-3.23696,0.0442018,-10.5259,0.0487768
283231418600823,756.993,40,700,-9.13069,0.0376027,-3.07845,0.0511852,-10.4318,0.0526106
283246076600846,756.993,40,1000,-9.01043,0.0369808,-3.17505,0.0461058,-10.4597,0.0467567
283261334601616,756.993,44.9965,700,-9.09203,0.0333292,-3.10721,0.0480848,-10.4289,0.046365
283275992602131,756.993,44.9965,1000,-9.00809,0.0417201,-3.30853,0.0498174,-10.439,0.0551069
283291250602949,756.993,49.993,700,-9.11542,0.0363993,-3.08049,0.0456453,-10.4571,0.0501498
283305908601676,756.993,49.993,1000,-9.01397,0.0393057,-3.28037,0.0405836,-10.4229,0.0569788
283321166602243,756.993,54.9988,700,-9.1136,0.0381125,-3.10548,0.0487339,-10.4611,0.0532374
283335824602770,756.993,54.9988,1000,-9.06078,0.0394971,-3.2717,0.0490168,-10.4289,0.0437527
283351084600227,756.993,59.9953,700,-9.1591,0.0415054,-3.12403,0.0543442,-10.5451,0.0503336
283365742600754,756.993,59.9953,1000,-9.13218,0.0407307,-3.23611,0.0562077,-10.4239,0.0559919
283381002602040,756.993,64.9918,700,-9.17576,0.0396793,-3.12354,0.0528108,-10.5241,0.0403361
283395660601583,756.993,64.9918,1000,-9.11916,0.0360562,-3.19059,0.0495393,-10.5397,0.0427178
283410920602089,756.993,69.9977,700,-9.25355,0.0372261,-3.16909,0.044343,-10.6467,0.0463286
283425578601452,756.993,69.9977,1000,-9.06913,0.0370414,-3.16001,0.047557,-10.6039,0.0493996
283440838602545,756.993,74.9942,700,-9.18608,0.0361889,-3.15962,0.0474712,-10.7192,0.0392188
283455496602832,756.993,74.9942,1000,-9.09803,0.040114,-3.1579,0.0556591,-10.6822,0.0433506
283470756602762,756.993,80,700,-9.1982,0.0356167,-3.13042,0.0468211,-10.8346,0.0485498
283485414601513,756.993,80,1000,-9.15306,0.0382216,-3.10369,0.059647,-10.6887,0.0437914
283500674602966,756.993,84.9965,700,-9.18503,0.036926,-3.09783,0.0449313,-10.9276,0.048946
283515332601250,756.993,84.9965,1000,-9.13706,0.0405017,-3.02372,0.0528645,-10.7813,0.0422269
283530592601851,756.993,89.993,700,-9.06338,0.0404444,-3.09486,0.0582168,-11.0477,0.0459182
