Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bx [nT],BxStdDev [nT],By [nT],ByStdDev [nT],Bz [nT],BzStdDev [nT]
1206544075823786,0,0,0,228.236,0.000913705,227.645,0.00101558,233.933,0.00330562
1206548077824591,0,0,0,228.235,0.000965914,227.644,0.000829972,233.93,0.00343904
1206552079824532,0,0,0,228.237,0.000999729,227.645,0.000997649,233.932,0.00306968
1206556081826225,0,0,0,228.234,0.000704381,227.643,0.00103262,233.928,0.0033303
1206560083826190,0,0,0,228.236,0.00298473,227.645,0.0029332,233.93,0.00419801
1206564085824151,0,0,0,228.239,0.00254004,227.648,0.00257702,233.936,0.00381642
1206568087825076,0,0,0,228.237,0.00364146,227.646,0.00361035,233.932,0.0050567
1206572089825089,0,0,0,228.234,0.000853887,227.643,0.00100684,233.928,0.00336218
1206576091824538,0,0,0,228.234,0.000749994,227.643,0.000992891,233.926,0.00297247
1206580095825240,0,0,0,228.235,0.00101851,227.644,0.000793639,233.927,0.00352869
1206584099823506,0,0,0,228.237,0.00196606,227.646,0.00176664,233.931,0.00423905
1206588101826135,0,0,0,228.236,0.000652141,227.645,0.000991854,233.929,0.00328805
1206592103825644,0,0,0,228.236,0.000298917,227.646,0.000285417,233.932,0.00178327
