Inclinometer Kelag KQS901-51Q
Time [ns],rho [mm],phi [mm],z [mm],Along X [mDegree],Along X StdDev [mDegree],Along Y [mDegree],Along Y StdDev [mDegree]
4043137380029281,-15,329.993,150,2568.84,0.766623,2491.6,0.523728
4043145298015896,-15,339.995,150,2569.55,1.12602,2493.73,0.632502
4043153216035908,-15,349.998,150,2570.86,0.810316,2495.36,0.778828
4043161134019164,-15,360,150,2572.13,0.924648,2496.99,0.812956
4043192314017870,65,0,150,2566.67,0.846506,2498.2,0.788709
4043200232034546,65,9.99298,150,2567.05,1.45726,2498.28,1.33255
4043208150018497,65,19.9953,150,2568.87,1.02787,2499.46,0.650701
4043216068028177,65,29.9977,150,2570.96,1.13912,2500.35,0.602261
4043223986018045,65,40,150,2573.49,0.874058,2500.87,0.543202
4043231904041500,65,49.993,150,2575.85,1.21906,2500.9,0.531323
4043239822018408,65,59.9953,150,2578.11,0.925856,2500.5,0.488809
4043247740027583,65,69.9977,150,2580.75,0.76896,2499.61,0.485911
4043255658018747,65,80,150,2582.67,1.09402,2498.32,0.748146
4043263576036071,65,89.993,150,2584.61,0.684528,2496.71,0.581161
4043271494018486,65,99.9953,150,2585.89,0.805015,2494.78,0.789599
4043279412028034,65,109.998,150,2586.73,0.707151,2492.78,0.804103
4043287330019078,65,120,150,2587.21,0.650407,2490.68,0.543219
4043295248030665,65,129.993,150,2587.53,0.639848,2488.47,0.539413
4043303166015661,65,139.995,150,2587.61,0.598971,2486.11,0.592038
4043311084026636,65,149.998,150,2587.26,0.726019,2483.94,1.09206
4043319002016288,65,160,150,2586.93,1.03445,2482.11,1.36886
4043326920046944,65,169.993,150,2585.92,0.930584,2480.34,1.14446
4043334838017275,65,179.995,150,2584.63,0.825373,2478.86,0.731782
4043342756029343,65,189.998,150,2582.83,0.715984,2477.54,0.591654
4043350676028335,65,200,150,2581.17,0.606651,2476.51,0.612838
4043358594017843,65,209.993,150,2579.14,0.818739,2475.72,0.692527
4043366512037627,65,219.995,150,2576.72,1.14879,2475.27,0.488145
4043374430018818,65,229.998,150,2574.28,1.02674,2475.13,0.458045
4043382348027382,65,240,150,2571.75,0.879718,2475.37,0.492067
4043390266018270,65,249.993,150,2569.4,0.979462,2476.08,0.559038
4043398184030085,65,259.995,150,2567.14,0.658562,2477.23,0.523607
4043406102017313,65,269.998,150,2565.1,0.787642,2478.64,0.630435
4043414020030568,65,280,150,2563.35,0.774013,2480.33,0.771278
4043421938015708,65,289.993,150,2562.12,0.743955,2482.44,0.572269
4043429856035720,65,299.995,150,2561.47,0.7944,2484.77,0.611216
4043437774016359,65,309.998,150,2561.4,0.6053,2487.22,0.621289
4043445692027023,65,320,150,2561.65,0.625792,2489.5,0.519624
4043453610017790,65,329.993,150,2562.05,0.627866,2491.66,0.510187
4043461528029678,65,339.995,150,2562.67,0.732847,2493.65,0.578992
4043469446017242,65,349.998,150,2563.76,0.718695,2495.59,0.599104
4043477364027893,65,360,150,2565.65,0.985426,2497.14,0.858665
4043508544034868,145,0,150,2563.15,0.80657,2502.64,0.764959
4043516462018903,145,9.99298,150,2563.66,1.63549,2502.6,1.37952
4043524380038591,145,19.9953,150,2565.45,0.652517,2503.79,0.503881
4043532298017755,145,29.9977,150,2567.48,0.707812,2504.65,0.478487
4043540216048638,145,40,150,2570.25,0.694322,2505.22,0.504108
4043548134015994,145,49.993,150,2572.49,0.685814,2505.25,0.474857
4043556052044850,145,59.9953,150,2574.7,0.615797,2504.87,0.45109
4043563970017077,145,69.9977,150,2577.27,0.775317,2503.99,0.516078
4043571888036009,145,80,150,2579.22,0.878643,2502.67,0.669847
4043579806016660,145,89.993,150,2581.1,0.670745,2501.06,0.552259
4043587724027840,145,99.9953,150,2582.45,0.720209,2499.13,0.688225
4043595642016700,145,109.998,150,2583.37,0.592055,2497.2,0.610089
4043603560027495,145,120,150,2583.86,0.591329,2495.16,0.552848
4043611478016679,145,129.993,150,2584.17,0.544903,2492.92,0.489468
4043619396031027,145,139.995,150,2584.24,0.577436,2490.56,0.639896
4043627314019310,145,149.998,150,2583.81,0.602818,2488.43,0.870051
4043635232026566,145,160,150,2583.62,0.776475,2486.58,1.35813
4043643150018017,145,169.993,150,2582.46,0.859151,2484.71,1.04335
4043651068035449,145,179.995,150,2581.15,0.789392,2483.19,0.761391
4043658986017637,145,189.998,150,2579.56,0.742222,2481.95,0.64855
4043666904036268,145,200,150,2577.8,0.601273,2480.84,0.57524
4043674822018912,145,209.993,150,2575.66,0.603954,2480.19,0.499624
4043682740036764,145,219.995,150,2573.23,0.833206,2479.66,0.427591
4043690658018471,145,229.998,150,2570.77,0.770498,2479.58,0.406789
4043698576038615,145,240,150,2568.32,0.766454,2479.85,0.412273
4043706494018846,145,249.993,150,2565.91,0.707674,2480.49,0.441522
4043714412029030,145,259.995,150,2563.75,0.606824,2481.66,0.460377
4043722330016438,145,269.998,150,2561.76,0.637942,2483.1,0.570546
4043730248035525,145,280,150,2560.05,0.642899,2484.74,0.704856
4043738166016573,145,289.993,150,2558.64,0.531798,2486.72,0.512459
4043746084028400,145,299.995,150,2558.15,0.683648,2489.19,0.494658
4043754002018628,145,309.998,150,2557.91,0.521134,2491.54,0.550699
4043761920027756,145,320,150,2558.15,0.686151,2493.8,0.562005
4043769838019111,145,329.993,150,2558.62,0.564138,2496.06,0.510219
4043777756030987,145,339.995,150,2559.31,0.584886,2497.99,0.515825
4043785674016919,145,349.998,150,2560.39,0.547005,2499.78,0.46752
4043793592026982,145,360,150,2562.14,0.745788,2501.51,0.803527
4043824774016226,225,0,150,2561.02,1.59116,2504.41,1.48843
4043832692042465,225,9.99298,150,2562.35,0.679387,2505.82,0.570989
4043840610016937,225,19.9953,150,2564.27,0.594529,2506.91,0.458543
4043848528036541,225,29.9977,150,2566.28,0.712732,2507.7,0.467297
4043856446018896,225,40,150,2568.54,0.583391,2508.16,0.421516
4043864364027856,225,49.993,150,2570.92,0.846082,2508.15,0.493586
4043872282017255,225,59.9953,150,2573.21,0.717908,2507.77,0.480133
4043880200028855,225,69.9977,150,2575.63,0.876212,2506.91,0.520841
4043888118016587,225,80,150,2577.87,0.790747,2505.62,0.627112
4043896036037102,225,89.993,150,2579.54,0.642959,2504.05,0.516544
4043903954018486,225,99.9953,150,2580.98,0.584704,2502.24,0.55196
4043911872027769,225,109.998,150,2581.85,0.593962,2500.24,0.607017
4043919790018405,225,120,150,2582.39,0.570694,2498.14,0.561039
4043927708039449,225,129.993,150,2582.7,0.57538,2495.85,0.518125
4043935626017448,225,139.995,150,2582.8,0.657326,2493.63,1.08587
4043943544043424,225,149.998,150,2582.56,0.799231,2491.64,1.1793
4043951462018172,225,160,150,2582,0.860473,2489.71,1.35087
4043959380027695,225,169.993,150,2581.04,1.06834,2487.94,1.36706
4043967298018271,225,179.995,150,2579.72,0.842961,2486.37,0.785539
4043975216036866,225,189.998,150,2578.14,0.864528,2485.02,0.701906
4043983134016606,225,200,150,2576.44,0.925869,2483.93,0.575515
4043991052035370,225,209.993,150,2574.23,0.679426,2483.2,0.519907
4043998970017317,225,219.995,150,2571.81,0.994671,2482.64,1.43765
4044006888027753,225,229.998,150,2569.34,0.591263,2482.5,0.537224
4044014806016697,225,240,150,2566.85,0.634854,2482.77,0.491958
4044022724034944,225,249.993,150,2564.5,0.55162,2483.44,0.42025
4044030642016640,225,259.995,150,2562.22,0.537007,2484.52,0.442179
4044038560037863,225,269.998,150,2560.25,0.561354,2485.9,0.463791
4044046478019187,225,280,150,2558.57,0.582076,2487.64,0.478549
4044054396027487,225,289.993,150,2557.44,0.569503,2489.81,0.485307
4044062314016562,225,299.995,150,2556.78,0.579583,2492.15,0.525443
4044070232034558,225,309.998,150,2556.63,0.805514,2494.5,0.933726
4044078150019313,225,320,150,2556.69,0.803511,2496.7,0.433715
4044086068026749,225,329.993,150,2556.98,0.564518,2498.84,0.468397
4044093986017841,225,339.995,150,2557.89,0.584475,2500.86,0.513785
4044101904036736,225,349.998,150,2558.84,0.560836,2502.78,0.526924
4044109822017052,225,360,150,2560.57,0.798452,2504.47,0.783514
4044141002018831,305,0,150,2564.55,0.698685,2506.93,0.610394
4044148920035710,305,9.99298,150,2565.7,1.68767,2507.58,1.30304
4044156838018042,305,19.9953,150,2567.72,0.913216,2508.7,0.637922
4044164756027661,305,29.9977,150,2569.93,0.999417,2509.51,0.491375
4044172674017553,305,40,150,2572.38,0.975209,2509.81,0.446776
4044180592034865,305,49.993,150,2574.63,1.05329,2509.74,0.462652
4044188510018264,305,59.9953,150,2577,0.98175,2509.35,0.467371
4044196428028664,305,69.9977,150,2579.2,0.774647,2508.44,0.494423
4044204346017307,305,80,150,2581.38,0.840874,2507.14,0.656788
4044212264040967,305,89.993,150,2583.22,0.778028,2505.54,0.6754
4044220182018139,305,99.9953,150,2584.7,0.793912,2503.69,0.65208
4044228100028382,305,109.998,150,2585.63,0.967795,2501.64,1.1646
4044236018018034,305,120,150,2586.09,0.547462,2499.12,0.590897
