Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
366372259409236,0,0,575,-8.93179,0.0321063,-3.39091,0.0516759,-10.7108,0.0453149
366374367409275,0,0,575,-8.94261,0.0384513,-3.39389,0.0599528,-10.6942,0.0418384
366376469408559,0,0,575,-8.89634,0.0415604,-3.3774,0.063339,-10.6902,0.0574625
366378571409079,0,0,575,-8.86638,0.033846,-3.3935,0.0401772,-10.7237,0.0655377
366380673411544,0,0,575,-8.88361,0.0393174,-3.36197,0.0449879,-10.7204,0.0506736
366382775411140,0,0,575,-8.89051,0.0376191,-3.40868,0.0639058,-10.7651,0.0430826
366384877408541,0,0,575,-8.87966,0.0357582,-3.3864,0.0476463,-10.7165,0.0490285
366386981411556,0,0,575,-8.8868,0.035578,-3.36189,0.0530266,-10.6848,0.0510618
366389083505185,0,0,575,-8.90815,0.0377749,-3.39145,0.0428386,-10.7085,0.0443708
366391185410353,0,0,575,-8.8978,0.0424286,-3.35381,0.0485653,-10.6987,0.0533561
366393287409349,0,0,575,-8.8882,0.0398243,-3.34152,0.0464428,-10.6746,0.046821
366395389409138,0,0,575,-8.91466,0.0417096,-3.33661,0.0480598,-10.6851,0.050311
366397491410654,0,0,575,-8.88656,0.0395499,-3.34758,0.0491211,-10.7075,0.0499561
366399595409854,0,0,575,-8.85305,0.0338418,-3.39126,0.0437471,-10.6877,0.0497251
366401697408754,0,0,575,-8.90075,0.0432691,-3.37921,0.0545336,-10.6887,0.0468893
366403799410703,0,0,575,-8.87946,0.0334743,-3.31895,0.0472563,-10.7508,0.0499246
366405901411103,0,0,575,-8.89758,0.0428687,-3.34295,0.0560757,-10.717,0.0447686
366408003410675,0,0,575,-8.91874,0.0349056,-3.39594,0.0559979,-10.7078,0.049597
366410105411340,0,0,575,-8.94884,0.032177,-3.36067,0.0474016,-10.725,0.0467971
366412207408512,0,0,575,-8.94486,0.0328793,-3.35618,0.0511458,-10.7139,0.0485567
366414309408577,0,0,575,-8.97067,0.0375178,-3.42244,0.0460724,-10.722,0.0606592
366416411411341,0,0,575,-8.93076,0.0404056,-3.43,0.0538722,-10.7513,0.0608812
366418513408813,0,0,575,-8.93951,0.0419292,-3.43895,0.0411162,-10.7778,0.0422375
366420617410965,0,0,575,-8.94332,0.0408266,-3.41068,0.0590428,-10.7814,0.0482591
366422719408749,0,0,575,-8.95507,0.0362153,-3.36106,0.0492511,-10.7329,0.0486801
366424823411225,0,0,575,-8.95522,0.0391008,-3.47516,0.0458575,-10.7613,0.0502774
366426925500593,0,0,575,-8.94447,0.0404687,-3.4469,0.0480477,-10.8055,0.0514138
366429027409842,0,0,575,-8.96984,0.0363914,-3.47856,0.0433862,-10.8044,0.0450765
366431129409438,0,0,575,-8.92904,0.0424267,-3.44346,0.0486642,-10.7914,0.0497234
366433233411002,0,0,575,-8.97471,0.0512942,-3.42402,0.0640613,-10.7556,0.0571367
366435337410694,0,0,575,-8.92726,0.0374914,-3.44092,0.0533349,-10.7625,0.0516352
366437441411082,0,0,575,-8.93142,0.029891,-3.45545,0.0594186,-10.7358,0.0508278
366439543410402,0,0,575,-8.9025,0.0382648,-3.44314,0.0620317,-10.7424,0.0595893
366441645410886,0,0,575,-8.87665,0.0416225,-3.45784,0.0427139,-10.7413,0.0680754
366443747410555,0,0,575,-8.90166,0.042355,-3.41616,0.051493,-10.719,0.044052
366445851410198,0,0,575,-8.90467,0.0387582,-3.47685,0.0534555,-10.7447,0.0508697
366447953409903,0,0,575,-8.92964,0.0379894,-3.38592,0.0590798,-10.7246,0.0515354
366450057410603,0,0,575,-8.92542,0.0461199,-3.41122,0.0698474,-10.6908,0.0427555
366452159408783,0,0,575,-8.88634,0.0390672,-3.41262,0.0504978,-10.6968,0.041888
366454261409435,0,0,575,-8.89807,0.033411,-3.38325,0.0517338,-10.669,0.0450553
366456363419352,0,0,575,-8.915,0.037637,-3.3678,0.0429225,-10.7167,0.0536993
366458467409599,0,0,575,-8.92604,0.0446661,-3.45903,0.0547503,-10.7328,0.0443076
366460571411163,0,0,575,-8.89788,0.0338674,-3.39685,0.0507213,-10.7448,0.0451666
366462673411348,0,0,575,-8.91966,0.0323009,-3.40458,0.0559051,-10.7351,0.0577929
366464777409695,0,0,575,-8.90423,0.0359651,-3.37125,0.0471849,-10.6871,0.0498737
366466881408475,0,0,575,-8.95175,0.0446335,-3.39352,0.0554391,-10.7322,0.0435048
366468983410831,0,0,575,-8.94263,0.0451434,-3.38612,0.0463965,-10.7536,0.0549944
366471085410296,0,0,575,-8.95922,0.0376424,-3.39524,0.0486667,-10.7529,0.0538423
366473187411404,0,0,575,-8.94609,0.0385182,-3.34903,0.0586262,-10.7839,0.0545472
366475291411708,0,0,575,-8.97612,0.0410162,-3.34406,0.0544459,-10.7759,0.0598968
366477393409276,0,0,575,-8.95765,0.0374836,-3.33601,0.0529913,-10.7755,0.0528778
366479497408908,0,0,575,-8.92409,0.0363903,-3.33852,0.0511581,-10.7534,0.0603078
366481601408552,0,0,575,-8.94537,0.0426457,-3.34389,0.0433228,-10.7634,0.0495579
366483705408784,0,0,575,-8.92325,0.0328744,-3.35249,0.063489,-10.7583,0.0444386
366485809410131,0,0,575,-8.91022,0.0418669,-3.41247,0.0429803,-10.76,0.051241
366487913409439,0,0,575,-8.92103,0.0392487,-3.39144,0.054579,-10.8039,0.0529053
366490017408855,0,0,575,-8.9599,0.0367975,-3.39643,0.0518495,-10.7988,0.0616105
