Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
1639909747929273,591.993,45.9977,503,451.415,0.0628254,-495.964,0.0449196,-50.7685,0.053154
1639913175930839,591.993,45.9977,503,451.453,0.222769,-495.882,0.0461716,-50.8188,0.114995
1639916603929201,591.993,45.9977,503,450.073,0.166296,-495.95,0.0470433,-51.0481,0.100666
1639920031931019,591.993,45.9977,503,450.931,0.0856451,-495.952,0.043249,-50.8391,0.0644446
1639923459930917,591.993,45.9977,503,451.374,0.067478,-495.96,0.0577882,-50.7777,0.0862874
1639926887928847,591.993,45.9977,503,451.564,0.0592277,-495.983,0.0513932,-50.7646,0.0941691
1639930315929969,591.993,45.9977,503,329.766,188.598,-498.804,4.26242,-48.7078,3.16061
1639933743928907,591.993,45.9977,503,680.25,300.17,-490.911,6.78913,-54.9306,5.06909
1639937171930197,591.993,45.9977,503,84.2663,93.5991,-504.367,2.11489,-44.6889,1.56703
1639940599929615,591.993,45.9977,503,465.363,378.023,-495.724,8.57568,-51.0412,6.37796
1639944027929093,591.993,45.9977,503,789.01,169.99,-488.405,3.8426,-56.5262,2.84065
1639947455930295,591.993,45.9977,503,192.334,275.972,-501.916,6.2696,-46.4988,4.66309
1639950883932249,591.993,45.9977,503,357.63,366.543,-498.129,8.32143,-49.3217,6.16454
1639954311929283,591.993,45.9977,503,830.755,0.0394599,-487.394,0.0529646,-57.2694,0.0544434
1639957739931130,591.993,45.9977,503,300.235,346.891,-499.423,7.86105,-48.3074,5.86837
1639961167931440,591.993,45.9977,503,249.866,320.282,-500.583,7.26784,-47.4984,5.37956
1639964595930430,591.993,45.9977,503,830.793,0.0425477,-487.423,0.0492674,-57.2361,0.0513507
1639968023928858,591.993,45.9977,503,408.204,375.859,-496.996,8.52174,-50.0961,6.30398
1639971451929045,591.993,45.9977,503,142.317,218.085,-503,4.92364,-45.609,3.69137
1639974879929183,591.993,45.9977,503,738.955,245.769,-489.466,5.55165,-55.6509,4.12278
1639978307931122,591.993,45.9977,503,516.022,372.717,-494.479,8.47675,-51.882,6.2596
1639981735929785,591.993,45.9977,503,71.8735,0.0754785,-504.547,0.0506386,-44.3899,0.0570898
1639985163931136,591.993,45.9977,503,631.593,332.898,-491.905,7.5409,-53.7933,5.58214
1639988591931827,591.993,45.9977,503,624.055,336.69,-492.07,7.63044,-53.6253,5.63977
1639992019931341,591.993,45.9977,503,71.3099,0.0837455,-504.606,0.0500808,-44.651,0.0663183
1639995447932044,591.993,45.9977,503,522.904,371.146,-494.406,8.37299,-52.0596,6.33331
1639998875932040,591.993,45.9977,503,731.707,254.081,-489.631,5.76918,-55.4911,4.26848
1640002303931002,591.993,45.9977,503,135.058,207.289,-503.12,4.71476,-45.5216,3.47942
1640005731930673,591.993,45.9977,503,415.567,376.613,-496.751,8.54192,-50.1655,6.36252
1640009159929792,591.993,45.9977,503,830.811,0.0595972,-487.347,0.0416331,-57.1431,0.0663682
1640012587929182,591.993,45.9977,503,242.582,315.555,-500.602,7.15114,-47.248,5.2311
1640016015930119,591.993,45.9977,503,307.554,349.987,-499.217,7.92442,-48.2788,5.8677
1640019443930563,591.993,45.9977,503,829.845,0.292632,-487.463,0.0626016,-57.1204,0.102977
1640022871930181,591.993,45.9977,503,353.105,364.214,-498.094,8.24165,-49.139,6.09195
1640026299931214,591.993,45.9977,503,200.441,282.741,-501.699,6.44478,-46.5318,4.7639
1640029727932138,591.993,45.9977,503,796.891,154.565,-488.235,3.50405,-56.6082,2.5746
1640033155930351,591.993,45.9977,503,458.521,378.206,-495.857,8.56958,-50.9213,6.38876
1640036583930183,591.993,45.9977,503,92.3407,118.607,-504.183,2.68769,-44.7482,2.01773
1640040011931084,591.993,45.9977,503,689.052,294.454,-490.589,6.65329,-54.7585,5.03062
1640043439931685,591.993,45.9977,503,566.347,360.446,-493.373,8.18215,-52.7111,6.04069
1640046867928974,591.993,45.9977,503,71.8356,0.293854,-504.594,0.0428155,-44.5307,0.146537
1640050295929659,591.993,45.9977,503,580.228,355.476,-493.08,8.069,-53.2442,5.95558
1640053723930368,591.993,45.9977,503,673.966,305.924,-490.965,6.92312,-54.6275,5.13708
1640057151930884,591.993,45.9977,503,77.433,56.0335,-504.457,1.27771,-44.501,0.939784
1640060579929541,591.993,45.9977,503,473.405,377.624,-495.452,8.55591,-51.1431,6.30175
1640064007929841,591.993,45.9977,503,781.947,184.278,-488.551,4.1673,-56.3947,3.11342
