Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
103755681865986,756.993,0,575,-2.59904,0.0368792,-1.85348,0.0436049,-19.5474,0.152889
103760101863591,756.993,9.99298,575,-0.157791,0.0363658,-1.62723,0.0507279,-18.9134,0.14631
103764521864269,756.993,19.9953,575,2.69279,0.0438443,-1.2932,0.0508503,-17.2895,0.108067
103768941866759,756.993,29.9977,575,5.72779,0.0357936,-0.826253,0.0398759,-14.6664,0.14162
103773361864149,756.993,40,575,8.49522,0.0383787,-0.387176,0.0409306,-10.4527,0.144856
103777781866206,756.993,49.993,575,10.3449,0.0376759,0.112228,0.0458409,-4.7629,0.174171
103782201864737,756.993,59.9953,575,10.3801,0.0315906,0.590685,0.0467363,2.36561,0.166752
103786621867299,756.993,69.9977,575,7.94287,0.0365164,0.844717,0.0495757,9.92866,0.165042
103791041867376,756.993,80,575,2.74581,0.0329127,0.95514,0.0590526,16.7012,0.1591
103795461866434,756.993,89.993,575,-4.87205,0.0368075,0.700031,0.0507266,21.5574,0.148368
103799881863463,756.993,99.9953,575,-14.2234,0.0377071,0.193894,0.0435082,22.9885,0.123224
103804301866301,756.993,109.998,575,-23.5584,0.0355731,-0.357114,0.0486775,20.2374,0.103835
103808721867148,756.993,120,575,-30.8139,0.0377523,-0.942471,0.0538222,13.5661,0.145569
103813141865833,756.993,129.993,575,-34.5796,0.0389622,-1.26755,0.0389105,4.94412,0.127167
103817561866283,756.993,139.995,575,-34.8489,0.0436789,-1.49259,0.0411752,-3.36902,0.130321
103821981865509,756.993,149.998,575,-32.6711,0.0350663,-1.48638,0.0453485,-10.0901,0.148035
103826401865442,756.993,160,575,-29.46,0.0373792,-1.50626,0.050805,-14.5484,0.123484
103830821866792,756.993,169.993,575,-26.0888,0.0330767,-1.48501,0.0435866,-17.166,0.132162
103835241866415,756.993,179.995,575,-23.0775,0.0344385,-1.46233,0.0506725,-18.6174,0.174424
103839661866612,756.993,189.998,575,-20.601,0.0332145,-1.47719,0.0485307,-19.1782,0.138588
103844081864410,756.993,200,575,-18.626,0.0442956,-1.53686,0.0481601,-19.3322,0.160184
103848501865395,756.993,209.993,575,-17.1804,0.0370757,-1.55169,0.046825,-19.2732,0.161736
103852921866622,756.993,219.995,575,-16.0148,0.0356726,-1.65529,0.0497433,-19.1484,0.157958
103857341864717,756.993,229.998,575,-15.0722,0.0351236,-1.71154,0.0453826,-19.1714,0.127309
103861761866844,756.993,240,575,-14.2117,0.0397931,-1.80682,0.0562545,-19.2539,0.152193
103866181864507,756.993,249.993,575,-13.4646,0.0332216,-1.99237,0.0469437,-19.2396,0.143559
103870601867018,756.993,259.995,575,-12.719,0.0382991,-1.99052,0.039112,-19.3563,0.171531
103875021864873,756.993,269.998,575,-11.9724,0.0400024,-2.06617,0.060041,-19.3939,0.153699
103879441864300,756.993,280,575,-11.2137,0.0437904,-2.11766,0.0460635,-19.3828,0.11663
103883861865599,756.993,289.993,575,-10.3748,0.0339642,-2.20758,0.0498802,-19.4033,0.131469
103888281864474,756.993,299.995,575,-9.63965,0.0368099,-2.22895,0.0515782,-19.3109,0.162111
103892701864717,756.993,309.998,575,-8.95678,0.0349931,-2.19836,0.0416965,-19.2435,0.15636
103897121865040,756.993,320,575,-8.18109,0.0332896,-2.24575,0.0484796,-19.2396,0.119383
103901541864244,756.993,329.993,575,-7.27472,0.0363843,-2.23698,0.0614534,-19.3439,0.125842
103905961865252,756.993,339.995,575,-6.08573,0.0379931,-2.11888,0.0445926,-19.6774,0.160669
103910381863444,756.993,349.998,575,-4.4813,0.0368527,-2.04332,0.0447959,-19.6998,0.162654
103914801876576,756.993,360,575,-2.43415,0.0351334,-1.90193,0.0593996,-19.4864,0.16223
103918229864668,756.993,360,575,-2.43817,0.0381648,-1.8915,0.0471808,-19.3378,0.134313
103922649866628,756.993,349.998,575,-4.45213,0.0367631,-2.05076,0.0537155,-19.5998,0.142828
103927069865012,756.993,339.995,575,-6.02222,0.0352862,-2.14288,0.0444148,-19.4318,0.114801
103931489865316,756.993,329.993,575,-7.19839,0.0392115,-2.19669,0.0416205,-19.2941,0.168173
103935909863076,756.993,320,575,-8.15874,0.0387884,-2.28269,0.0544753,-19.1701,0.139515
103940329865264,756.993,309.998,575,-8.9053,0.0394114,-2.24851,0.0599152,-19.0809,0.151141
103944749866252,756.993,299.995,575,-9.60041,0.0360472,-2.22763,0.0549588,-19.2199,0.15741
103949169867156,756.993,289.993,575,-10.366,0.0350185,-2.17707,0.0437643,-19.2556,0.142606
103953589866944,756.993,280,575,-11.1265,0.0388575,-2.13596,0.0463982,-19.3709,0.155283
103958009866504,756.993,269.998,575,-11.9413,0.0422626,-2.14799,0.0484654,-19.3726,0.156668
103962429864071,756.993,259.995,575,-12.6675,0.0364228,-2.06567,0.0425924,-19.1967,0.112186
103966849863847,756.993,249.993,575,-13.4169,0.0370622,-1.89592,0.0554421,-19.1964,0.158214
103971269866515,756.993,240,575,-14.1701,0.0328681,-1.87803,0.0553926,-19.1423,0.122267
103975689864659,756.993,229.998,575,-14.9441,0.0356781,-1.7952,0.0488889,-19.2045,0.15564
103980109864711,756.993,219.995,575,-15.906,0.0335467,-1.71517,0.0430568,-19.1546,0.12227
103984529864450,756.993,209.993,575,-17.0091,0.0443052,-1.63492,0.0513505,-19.2431,0.122945
103988949864202,756.993,200,575,-18.4705,0.0373018,-1.57803,0.051995,-19.3245,0.134154
103993369864074,756.993,189.998,575,-20.4225,0.0381293,-1.4877,0.0535834,-19.1906,0.155667
103997789865134,756.993,179.995,575,-22.936,0.0353804,-1.5007,0.0418686,-18.5448,0.131015
104002209864502,756.993,169.993,575,-25.9162,0.038301,-1.58513,0.0493167,-17.3194,0.158429
104006629865358,756.993,160,575,-29.217,0.039301,-1.57393,0.0512436,-14.5713,0.158306
104011049864786,756.993,149.998,575,-32.4842,0.0416648,-1.59217,0.0452809,-10.2975,0.148713
104015469864598,756.993,139.995,575,-34.7296,0.0360167,-1.52007,0.0443051,-3.76673,0.153159
104019889864386,756.993,129.993,575,-34.5695,0.0343648,-1.43945,0.0496264,4.63075,0.153609
104024309865648,756.993,120,575,-30.8988,0.0341876,-0.983595,0.0447332,13.3341,0.126303
104028729864233,756.993,109.998,575,-23.7861,0.0388609,-0.536764,0.0393748,20.0693,0.166263
104033149865326,756.993,99.9953,575,-14.4909,0.0419753,0.111472,0.0469426,23.0328,0.16549
104037569863311,756.993,89.993,575,-5.04143,0.0480629,0.646603,0.0499038,21.7083,0.147282
104041989864572,756.993,80,575,2.67929,0.0427149,0.952495,0.0586116,17.0154,0.142004
104046409865521,756.993,69.9977,575,7.9539,0.0355356,0.919179,0.0493535,10.1718,0.159759
104050829865318,756.993,59.9953,575,10.4747,0.0400249,0.655451,0.0513317,2.61926,0.147959
104055249863975,756.993,49.993,575,10.4984,0.0370937,0.168537,0.0478914,-4.53002,0.154006
104059669866437,756.993,40,575,8.67741,0.0327165,-0.406947,0.0501529,-10.2986,0.138944
104064089864710,756.993,29.9977,575,5.93529,0.0438713,-0.913103,0.0524029,-14.4516,0.153039
104068509863667,756.993,19.9953,575,2.915,0.0364436,-1.31473,0.0558295,-17.2054,0.136377
104072929865576,756.993,9.99298,575,0.0207355,0.0416043,-1.64344,0.0487617,-18.7782,0.142663
104077349863525,756.993,0,575,-2.46347,0.0368903,-1.87697,0.0482106,-19.4319,0.156677
