Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
963870372332613,756.993,179.995,460,-13.0962,0.0417307,-2.44166,0.0471984,-12.9449,0.0981955
963873790335562,756.993,179.995,460,-13.1185,0.0425847,-2.39579,0.0505327,-12.9495,0.119592
963878420332212,756.993,179.995,450,-13.1476,0.0367222,-2.37286,0.0382375,-12.9368,0.110105
963881838333215,756.993,179.995,450,-13.1397,0.0380946,-2.36573,0.0413838,-12.9631,0.108135
963886468335553,756.993,179.995,440,-13.1629,0.0425592,-2.43343,0.0535006,-12.9219,0.105816
963889886333891,756.993,179.995,440,-13.1339,0.0346902,-2.4162,0.0447829,-13.005,0.109788
963894516333758,756.993,179.995,430,-13.1462,0.0445348,-2.38979,0.0507528,-12.9537,0.101878
963897934334172,756.993,179.995,430,-13.1589,0.0453854,-2.38394,0.0426411,-12.9704,0.108054
963902564335226,756.993,179.995,420,-13.1513,0.039833,-2.43065,0.0428885,-13.0072,0.102695
963905982334597,756.993,179.995,420,-13.148,0.0421577,-2.36284,0.050952,-12.9789,0.0993544
963910612332939,756.993,179.995,410,-13.1142,0.0480622,-2.32371,0.0587678,-12.9623,0.117323
963914030335250,756.993,179.995,410,-13.1434,0.0372845,-2.36346,0.071561,-12.9817,0.103431
963918660335308,756.993,179.995,400,-13.1773,0.0354223,-2.39309,0.0493613,-12.9789,0.106029
963922078334823,756.993,179.995,400,-13.1371,0.0425835,-2.40541,0.0381897,-13.0119,0.113746
963926708332673,756.993,179.995,390,-13.1604,0.0344553,-2.46096,0.0495024,-12.9537,0.110558
963930126334696,756.993,179.995,390,-13.1654,0.0451925,-2.41055,0.0437774,-12.9734,0.101773
963934756332712,756.993,179.995,380,-13.2118,0.0445806,-2.38551,0.0489406,-12.9565,0.119297
963938174333995,756.993,179.995,380,-13.1674,0.0515633,-2.4019,0.0544153,-13.0012,0.113484
963942804334559,756.993,179.995,370,-13.173,0.0425798,-2.43926,0.045694,-13.0323,0.114031
963946222332277,756.993,179.995,370,-13.1712,0.037227,-2.45028,0.044332,-12.988,0.113124
963950852332349,756.993,179.995,360,-13.1514,0.0385615,-2.39925,0.0508142,-12.9883,0.113296
963954270332660,756.993,179.995,360,-13.1609,0.0410279,-2.3746,0.0499122,-12.9939,0.0936226
963958900334063,756.993,179.995,350,-13.134,0.038549,-2.37777,0.0432789,-12.9502,0.102155
963962318335298,756.993,179.995,350,-13.1608,0.0361808,-2.4497,0.0446729,-12.9425,0.115029
963966948332514,756.993,179.995,340,-13.1904,0.046116,-2.41919,0.0461214,-12.8941,0.102059
963970366334492,756.993,179.995,340,-13.2059,0.0400551,-2.36902,0.0468805,-12.985,0.100313
963974996332704,756.993,179.995,330,-13.2181,0.0407608,-2.36682,0.0569148,-13.014,0.106991
963978414334442,756.993,179.995,330,-13.2022,0.0451954,-2.35997,0.0525544,-13.0084,0.109265
963983044335450,756.993,179.995,320,-13.1933,0.0414466,-2.44937,0.0439512,-12.9422,0.102323
963986462332328,756.993,179.995,320,-13.1805,0.0383064,-2.41636,0.0535873,-12.9546,0.116691
963991092332688,756.993,179.995,310,-13.1665,0.0379231,-2.46975,0.0524502,-12.9244,0.108256
963994510332783,756.993,179.995,310,-13.1615,0.0426387,-2.48105,0.0399699,-12.9889,0.108499
963999140332338,756.993,179.995,300,-13.2316,0.040031,-2.43157,0.0489441,-13.0126,0.107712
964002558335121,756.993,179.995,300,-13.2268,0.0445502,-2.42476,0.0488967,-12.9827,0.113483
964007188333068,756.993,179.995,290,-13.2229,0.0451392,-2.42943,0.0564294,-12.9335,0.121676
964010606332202,756.993,179.995,290,-13.2473,0.042177,-2.45394,0.057095,-12.9366,0.109786
964015236334979,756.993,179.995,280,-13.2567,0.0410317,-2.38006,0.0597413,-12.9774,0.111663
964018654334941,756.993,179.995,280,-13.1911,0.0458501,-2.41666,0.0432155,-12.9304,0.103369
964023284333423,756.993,179.995,270,-13.1769,0.0458152,-2.37127,0.05133,-12.9471,0.10248
964026702334885,756.993,179.995,270,-13.1586,0.0467438,-2.44283,0.0472392,-12.9187,0.117536
964031332332850,756.993,179.995,260,-13.1561,0.0369659,-2.44052,0.0405709,-12.9512,0.104525
964034750332392,756.993,179.995,260,-13.1431,0.0418624,-2.46574,0.0484198,-12.9581,0.0993676
964039380334150,756.993,179.995,250,-13.1814,0.0381824,-2.42773,0.0522431,-12.972,0.105445
964042798332432,756.993,179.995,250,-13.1912,0.0471163,-2.40449,0.0567706,-12.9602,0.108427
964047428335413,756.993,179.995,240,-13.2228,0.0324951,-2.40251,0.0538148,-12.9582,0.115121
964050846332759,756.993,179.995,240,-13.225,0.0480219,-2.43757,0.056743,-12.9029,0.118481
964055476334613,756.993,179.995,230,-13.2068,0.0428736,-2.47376,0.0459111,-12.9794,0.0981579
964058894333039,756.993,179.995,230,-13.2014,0.0457021,-2.4233,0.0507091,-12.9504,0.116808
964063524333860,756.993,179.995,220,-13.2432,0.0489152,-2.49761,0.0468082,-12.9647,0.114376
964066942332334,756.993,179.995,220,-13.2186,0.059158,-2.51372,0.0596694,-12.9829,0.113127
964071572333827,756.993,179.995,210,-13.2321,0.0376978,-2.52677,0.0568064,-12.9918,0.104712
964074990334797,756.993,179.995,210,-13.2499,0.0396607,-2.45257,0.0555269,-13.0335,0.0943635
964079620334863,756.993,179.995,200,-13.2354,0.0425902,-2.49805,0.056284,-12.9334,0.104086
964083038334105,756.993,179.995,200,-13.2853,0.0421534,-2.50272,0.054923,-12.9625,0.102867
964087668334326,756.993,179.995,190,-13.211,0.041274,-2.48635,0.0490246,-13.0162,0.0992543
964091086333556,756.993,179.995,190,-13.2281,0.0397437,-2.49154,0.0418593,-13.0233,0.106929
964095716334210,756.993,179.995,180,-13.2629,0.0385191,-2.51054,0.0443744,-12.9574,0.11311
964099134334856,756.993,179.995,180,-13.214,0.0387775,-2.48004,0.046071,-12.9751,0.10269
964103764332821,756.993,179.995,170,-13.19,0.0477915,-2.51722,0.0442799,-12.9639,0.110314
964107182333851,756.993,179.995,170,-13.21,0.0372699,-2.51748,0.073453,-12.9294,0.130265
964111812334588,756.993,179.995,160,-13.2605,0.0395595,-2.45503,0.0603547,-12.9743,0.103646
964115230334910,756.993,179.995,160,-13.2499,0.0381389,-2.47801,0.0559697,-12.9687,0.112658
964119860333608,756.993,179.995,150,-13.1944,0.0370335,-2.46694,0.0703305,-12.9167,0.105033
964123278334494,756.993,179.995,150,-13.208,0.0377526,-2.45275,0.0522746,-12.9341,0.111329
