Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
538110862541625,0,0,575,-8.23948,0.0372693,-3.13315,0.0410533,-10.7915,0.0447138
538115282538822,0,9.99298,575,-8.29198,0.0493183,-3.09256,0.057687,-10.7951,0.050442
538119702541611,0,19.9953,575,-8.30273,0.0397428,-3.11745,0.0513141,-10.8276,0.0465715
538124122541376,0,29.9977,575,-8.34271,0.0406501,-3.10151,0.0507279,-10.8685,0.0448765
538128542540985,0,40,575,-8.35535,0.0390782,-3.11544,0.0589773,-10.9375,0.0586671
538132962538303,0,49.993,575,-8.3584,0.0438138,-3.10673,0.054848,-10.9661,0.0512806
538137382539184,0,59.9953,575,-8.3881,0.0443022,-3.18884,0.0542588,-11.029,0.0424323
538141802539069,0,69.9977,575,-8.41183,0.0410691,-3.17135,0.0487482,-11.0565,0.0478932
538146222538678,0,80,575,-8.34877,0.0389268,-3.16274,0.0522033,-11.1074,0.0413832
538150642540243,0,89.993,575,-8.33424,0.0409068,-3.17729,0.0478412,-11.0755,0.0628644
538155062539708,0,99.9953,575,-8.33333,0.0445713,-3.20652,0.0496131,-11.1742,0.0473891
538159482541153,0,109.998,575,-8.31867,0.0416537,-3.1846,0.0502273,-11.2051,0.0493182
538163902540666,0,120,575,-8.2657,0.0457098,-3.17541,0.0610085,-11.207,0.053018
538168322539843,0,129.993,575,-8.19092,0.0449175,-3.19466,0.0459794,-11.2333,0.0448587
538172742539500,0,139.995,575,-8.17587,0.040927,-3.17928,0.0600776,-11.2296,0.043942
538177162538497,0,149.998,575,-8.09029,0.0422843,-3.15637,0.0437421,-11.23,0.0402518
538181582539966,0,160,575,-8.07216,0.0469312,-3.12519,0.0461596,-11.2135,0.0486452
538186002541651,0,169.993,575,-7.98917,0.043879,-3.18833,0.0491224,-11.1838,0.0526468
538190422539124,0,179.995,575,-7.96206,0.041243,-3.21063,0.0537301,-11.181,0.0475682
538194842540365,0,189.998,575,-7.92207,0.0380165,-3.20937,0.0514491,-11.2058,0.0495793
538199262540130,0,200,575,-7.86975,0.0408471,-3.16058,0.0491311,-11.1347,0.050446
538203682541203,0,209.993,575,-7.89223,0.0346528,-3.17927,0.0592281,-11.088,0.0468304
538208102541340,0,219.995,575,-7.86037,0.037009,-3.22174,0.0417174,-11.0632,0.0519934
538212522540590,0,229.998,575,-7.88296,0.0356328,-3.18763,0.0425291,-10.925,0.0462057
538216942538831,0,240,575,-7.9248,0.0410259,-3.18645,0.0396632,-10.929,0.0475404
538221362539508,0,249.993,575,-7.91232,0.0379158,-3.23014,0.0425345,-10.8897,0.0449387
538225782538649,0,259.995,575,-7.89606,0.0465094,-3.24139,0.0539929,-10.7859,0.0508602
538230202540754,0,269.998,575,-7.92896,0.0436724,-3.27226,0.0499316,-10.7759,0.0494001
538234622538827,0,280,575,-7.96725,0.038258,-3.21527,0.0516128,-10.7952,0.0524285
538239042539492,0,289.993,575,-7.99682,0.0361721,-3.18651,0.0478046,-10.7003,0.0476294
538243462539041,0,299.995,575,-8.04619,0.0338878,-3.15763,0.0650233,-10.7144,0.0531775
538247882539286,0,309.998,575,-8.09473,0.0330052,-3.19184,0.041762,-10.6967,0.0543797
538252302539663,0,320,575,-8.10173,0.0417802,-3.23084,0.0535421,-10.7365,0.057021
538256722540148,0,329.993,575,-8.13719,0.0379057,-3.26693,0.0500188,-10.6922,0.0495849
538261142540957,0,339.995,575,-8.22547,0.0445068,-3.27176,0.0463252,-10.7304,0.0552307
538265562539042,0,349.998,575,-8.23496,0.0452525,-3.26537,0.0591801,-10.7381,0.0523082
538269982538195,0,360,575,-8.24592,0.0350401,-3.20719,0.0510928,-10.707,0.0451343
538297666539886,0,0,575,-8.19133,0.0416332,-3.2425,0.0401884,-10.7514,0.0403734
538353210539353,756.993,0,575,-8.54648,0.0378922,-2.88795,0.0632902,-10.5836,0.0460485
538357630539982,756.993,9.99298,575,-8.68019,0.0403782,-2.881,0.0651832,-10.6431,0.0524143
538362050540287,756.993,19.9953,575,-8.69324,0.0342663,-2.88651,0.048957,-11.0073,0.0434997
538366470539848,756.993,29.9977,575,-8.44019,0.033353,-2.88699,0.0595107,-11.158,0.0419334
538370890540129,756.993,40,575,-8.36774,0.0437895,-2.81612,0.047085,-11.1259,0.0583739
538375310541526,756.993,49.993,575,-8.36687,0.0319696,-2.81061,0.0409489,-11.1038,0.0442159
538379730540331,756.993,59.9953,575,-8.36022,0.0322763,-2.85247,0.0492988,-11.0674,0.0610664
538384150539640,756.993,69.9977,575,-8.36138,0.0417296,-2.86759,0.0592824,-11.1881,0.0448716
538388570540953,756.993,80,575,-8.31199,0.0418413,-2.8804,0.0495386,-11.3317,0.0491996
