Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
964620940335269,756.993,0,580,-12.9575,0.0438054,-1.96854,0.0380312,-12.7596,0.0957345
964624358332776,756.993,0,580,-12.9413,0.0397001,-1.92403,0.0435016,-12.7532,0.103881
964628988332368,756.993,0,570,-12.9439,0.0353473,-1.88702,0.0564668,-12.8162,0.103792
964632406333704,756.993,0,570,-12.9629,0.0397432,-1.92845,0.0602804,-12.7561,0.0897019
964637036332960,756.993,0,560,-12.9486,0.0405413,-1.94454,0.0390369,-12.7115,0.103513
964640454333540,756.993,0,560,-12.9627,0.0411491,-1.89436,0.0466589,-12.7337,0.104523
964645084334428,756.993,0,550,-12.9352,0.033526,-1.90519,0.0495561,-12.7445,0.0963181
964648502400901,756.993,0,550,-12.9328,0.0382675,-1.90817,0.0549637,-12.7353,0.101085
964653132334318,756.993,0,540,-12.9287,0.0539532,-1.90518,0.0407741,-12.7116,0.106247
964656550335415,756.993,0,540,-12.958,0.0458209,-1.91854,0.0499097,-12.7742,0.103973
964661180333823,756.993,0,530,-12.9218,0.0377938,-1.87698,0.0481994,-12.7552,0.0904007
964664598332376,756.993,0,530,-12.9433,0.0409865,-1.90815,0.0380223,-12.734,0.105393
964669228332898,756.993,0,520,-12.9238,0.038994,-1.89733,0.0449132,-12.7523,0.102321
964672646333262,756.993,0,520,-12.9353,0.0350143,-1.92808,0.0425823,-12.8009,0.0875275
964677276335332,756.993,0,510,-12.9396,0.0346019,-1.88745,0.0484798,-12.7886,0.105503
964680694332673,756.993,0,510,-12.9264,0.03608,-1.90637,0.0462296,-12.8355,0.0914983
964685324335305,756.993,0,500,-12.9041,0.0377378,-1.88133,0.0496929,-12.7542,0.103908
964688742334482,756.993,0,500,-12.897,0.037978,-1.87175,0.0424349,-12.7888,0.106264
964693372333311,756.993,0,490,-12.8983,0.0374472,-1.85615,0.0532544,-12.7822,0.0932467
964696790335056,756.993,0,490,-12.8838,0.0356162,-1.8486,0.0434563,-12.7407,0.104483
964701420332385,756.993,0,480,-12.8555,0.0358164,-1.88618,0.0426632,-12.7452,0.112296
964704838334610,756.993,0,480,-12.9081,0.0389257,-1.86179,0.0402771,-12.6945,0.109235
964709468332875,756.993,0,470,-12.8801,0.0389283,-1.88235,0.0470413,-12.7136,0.117537
964712886333395,756.993,0,470,-12.933,0.0341917,-1.87766,0.0457809,-12.764,0.1036
964717516333065,756.993,0,460,-12.8693,0.0370058,-1.81004,0.0489602,-12.7238,0.0977704
964720934332986,756.993,0,460,-12.9374,0.03698,-1.82412,0.0626208,-12.7445,0.104362
964725564332426,756.993,0,450,-12.9033,0.0393214,-1.83494,0.0480304,-12.6743,0.12421
964728982333572,756.993,0,450,-12.9214,0.0356837,-1.81009,0.046986,-12.7223,0.110595
964733612334920,756.993,0,440,-12.9136,0.0554084,-1.80624,0.0488822,-12.7508,0.112518
964737030334577,756.993,0,440,-12.8908,0.0408075,-1.85372,0.0527782,-12.7991,0.0969207
964741660333730,756.993,0,430,-12.898,0.0439725,-1.89902,0.0467999,-12.7301,0.107108
964745078334215,756.993,0,430,-12.9042,0.0403596,-1.86608,0.0467167,-12.7203,0.0925902
964749708332408,756.993,0,420,-12.9005,0.0393665,-1.87316,0.0504052,-12.7219,0.0996797
964753126335161,756.993,0,420,-12.9015,0.0337416,-1.86883,0.0454051,-12.7414,0.109807
964757756332766,756.993,0,410,-12.8805,0.0349677,-1.82492,0.0484162,-12.7623,0.106736
964761174332603,756.993,0,410,-12.9064,0.0426453,-1.85348,0.0381399,-12.7722,0.100096
964765804334120,756.993,0,400,-12.9183,0.0380395,-1.81463,0.0480706,-12.7766,0.114161
964769222335361,756.993,0,400,-12.8925,0.0346089,-1.82163,0.040877,-12.7398,0.104507
964773852333061,756.993,0,390,-12.905,0.0383131,-1.81581,0.043708,-12.7668,0.112523
964777270335538,756.993,0,390,-12.9227,0.0430156,-1.82642,0.0500979,-12.7731,0.100792
964781900334519,756.993,0,380,-12.8613,0.0450867,-1.74806,0.0457151,-12.7676,0.105819
964785318335286,756.993,0,380,-12.9097,0.0371053,-1.78116,0.0420615,-12.7955,0.099801
964789948334814,756.993,0,370,-12.9273,0.045492,-1.80603,0.0427893,-12.8525,0.100086
964793366332519,756.993,0,370,-12.9301,0.0434762,-1.77365,0.0497564,-12.8091,0.104562
964797996332444,756.993,0,360,-12.9622,0.0387902,-1.81769,0.047269,-12.869,0.10601
964801414332562,756.993,0,360,-12.9733,0.0418571,-1.84512,0.0514446,-12.8169,0.109844
964806044332942,756.993,0,350,-13.0003,0.036609,-1.85504,0.045396,-12.7958,0.108881
964809462335380,756.993,0,350,-12.9642,0.0415015,-1.81703,0.0466202,-12.8141,0.110682
964814092333108,756.993,0,340,-12.9656,0.0438696,-1.76587,0.0535865,-12.9001,0.0975326
