Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
276795265459461,0,0,700,-8.95471,0.0391469,-3.16865,0.0484177,-10.2551,0.0700799
276809923460756,0,0,1000,-8.95616,0.0347906,-3.07122,0.0542703,-10.2697,0.0620314
276825181460914,0,4.99649,700,-9.00096,0.0424059,-3.25341,0.0499189,-10.3555,0.0491288
276839839460469,0,4.99649,1000,-8.99626,0.0382126,-3.13356,0.0436181,-10.295,0.0501512
276855097460687,0,9.99298,700,-9.02376,0.0397284,-3.28476,0.0442788,-10.3311,0.0504553
276869755460098,0,9.99298,1000,-9.01067,0.0384151,-3.13122,0.0532861,-10.3002,0.0483339
276885013460844,0,14.9988,700,-9.04932,0.045863,-3.2327,0.0569612,-10.3405,0.043446
276899671460363,0,14.9988,1000,-9.01662,0.0426081,-3.17944,0.0466004,-10.2746,0.0471411
276914929460294,0,19.9953,700,-9.117,0.0361738,-3.26313,0.0442214,-10.3676,0.0551945
276929587459921,0,19.9953,1000,-9.0667,0.032588,-3.09396,0.0465414,-10.2855,0.0605413
276944845460055,0,24.9918,700,-9.0684,0.035469,-3.1989,0.0445786,-10.3864,0.0452232
276959503460102,0,24.9918,1000,-9.06926,0.0420409,-3.07705,0.0485603,-10.3402,0.0508652
276974763458820,0,29.9977,700,-9.09698,0.0426963,-3.25117,0.0403086,-10.4053,0.0503798
276989421460175,0,29.9977,1000,-9.10581,0.0342502,-3.08902,0.0450304,-10.3751,0.0445628
277004679460681,0,34.9942,700,-9.20359,0.0416475,-3.21533,0.0436205,-10.4273,0.0578414
277019337459408,0,34.9942,1000,-9.12454,0.0359971,-3.06855,0.0513477,-10.3923,0.0488456
277034595458978,0,40,700,-9.1357,0.0353979,-3.19237,0.0477593,-10.4363,0.0403173
277049253460297,0,40,1000,-9.15405,0.0388064,-3.02632,0.0497947,-10.4228,0.0577787
277064511460419,0,44.9965,700,-9.14154,0.0386489,-3.18798,0.0567631,-10.5626,0.0405791
