Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bx [nT],BxStdDev [nT],By [nT],ByStdDev [nT],Bz [nT],BzStdDev [nT]
3689381113442593,-15,99.9953,355,2552.72,0.675489,2511.97,0.622037,-0.0125685,0.0168649
3689390133445093,-15,120,355,2550.58,0.988948,2516.23,1.03898,-0.0138473,0.0173713
3689399153443069,-15,139.995,355,2550.16,1.02771,2520.72,1.46474,-0.0113068,0.016339
3689408173443602,-15,160,355,2551.02,3.04166,2524.83,1.09709,-0.0137215,0.0172297
3689417193444902,-15,179.995,355,2553.55,1.1219,2528.65,0.855045,-0.013248,0.0177006
3689426213445818,-15,200,355,2557.66,0.574805,2531.81,0.593136,-0.0130591,0.0176767
3689435233445810,-15,219.995,355,2562.39,0.902495,2533.35,0.512553,-0.0118875,0.0173787
3689444253443211,-15,240,355,2567.4,1.07763,2533.28,0.545958,-0.0125241,0.0171535
3689453273444835,-15,259.995,355,2571.96,0.628023,2531.19,0.505383,-0.0113382,0.0167399
3689462293444755,-15,280,355,2575.03,0.771602,2527.51,0.769019,-0.0129547,0.0160287
3689471313443667,-15,299.995,355,2577.06,0.946306,2523.37,0.686097,-0.011899,0.0174461
3689480333443972,-15,320,355,2577.85,1.22872,2518.95,0.42481,-0.0103126,0.0170608
3689489353444276,-15,339.995,355,2577.2,0.862672,2514.38,0.529872,-0.0149889,0.0178643
3689498373444028,-15,360,355,2574.75,0.818967,2510.13,0.564946,-0.0126643,0.0176038
3689530055444911,-15,0,410,2574.66,1.24206,2508.38,1.02076,-0.0125141,0.0170446
3689539075443019,-15,19.9953,410,2570.37,0.870308,2505.95,0.646147,-0.0113468,0.0162631
3689548095444188,-15,40,410,2565.37,0.898414,2504.99,0.704101,-0.0145941,0.0176011
3689557115444828,-15,59.9953,410,2560.66,0.82242,2505.94,0.477915,-0.0113168,0.0162612
3689566135443212,-15,80,410,2556.26,0.673044,2508.19,0.489135,-0.0139561,0.0158803
3689575155443084,-15,99.9953,410,2552.45,0.934413,2511.62,0.64231,-0.0155768,0.017411
3689584175444721,-15,120,410,2550.24,0.643689,2515.79,0.555146,-0.0123596,0.016008
3689593195446213,-15,139.995,410,2549.77,0.770029,2520.34,1.06997,-0.0133138,0.0158898
3689602215443829,-15,160,410,2550.81,3.29474,2524.82,1.14458,-0.0134182,0.0172473
3689611235445441,-15,179.995,410,2553.52,1.02069,2529.04,0.910614,-0.0142665,0.0168553
3689620255443586,-15,200,410,2557.75,0.512884,2532.3,0.548209,-0.0136757,0.0170499
3689629275444214,-15,219.995,410,2562.55,0.933081,2533.81,0.607326,-0.0156112,0.0166142
3689638299443808,-15,240,410,2567.93,0.904362,2533.85,0.538808,-0.0109591,0.015149
3689647319443764,-15,259.995,410,2572.25,0.76657,2531.22,0.671262,-0.0143638,0.0166789
3689656339444044,-15,280,410,2575.46,0.897247,2527.65,0.689084,-0.0142679,0.016243
3689665359445549,-15,299.995,410,2577.64,1.08054,2523.46,0.633132,-0.012188,0.0174273
3689674379443957,-15,320,410,2578.49,1.37319,2519.02,0.449472,-0.0115514,0.0159787
3689683399443241,-15,339.995,410,2577.44,0.92057,2514.24,0.520211,-0.012095,0.0158681
3689692419442837,-15,360,410,2574.99,0.89026,2510.05,0.608979,-0.0120549,0.0160063
3689724101443792,-15,0,465,2575.07,0.905914,2508.26,0.758865,-0.0113783,0.0166324
3689733121443437,-15,19.9953,465,2570.28,0.85723,2506.21,0.637099,-0.0113626,0.0163536
3689742141444545,-15,40,465,2565.55,0.992328,2505.62,0.855296,-0.00951576,0.0157328
3689751161445773,-15,59.9953,465,2560.76,0.756149,2505.92,0.659245,-0.0113239,0.0176841
3689760181443113,-15,80,465,2556.12,0.826902,2507.86,0.655249,-0.0124254,0.0164859
3689769201444342,-15,99.9953,465,2552.13,1.19127,2511.43,0.672734,-0.0135698,0.0157555
3689778221445102,-15,120,465,2550.03,0.870146,2515.78,0.608706,-0.0112138,0.0153447
3689787241445814,-15,139.995,465,2549.32,0.550182,2520.19,0.745184,-0.0122623,0.0169596
3689796261443250,-15,160,465,2550.48,3.44337,2524.91,1.3036,-0.0136285,0.0169066
3689805281477983,-15,179.995,465,2553.44,1.16673,2529.48,0.92541,-0.0145369,0.0150974
3689814301442971,-15,200,465,2557.58,0.696125,2532.74,0.690116,-0.0144381,0.0159211
3689823321444715,-15,219.995,465,2562.72,0.972039,2534.5,0.743924,-0.0124311,0.0152196
3689832341446075,-15,240,465,2568.13,1.04343,2534.11,0.87759,-0.012341,0.015146
3689841361443524,-15,259.995,465,2572.51,0.767057,2531.37,0.536194,-0.012753,0.0151391
3689850381442760,-15,280,465,2575.63,0.916485,2527.78,0.690472,-0.0141349,0.0165141
3689859401444960,-15,299.995,465,2577.95,1.03632,2523.65,0.692188,-0.0132937,0.0154729
3689868421444376,-15,320,465,2578.49,1.08614,2519.02,0.481037,-0.0118976,0.016397
3689877441443961,-15,339.995,465,2577.87,1.3277,2514.42,0.675422,-0.0148087,0.0161977
3689886461442717,-15,360,465,2575.44,1.23063,2510.3,0.868273,-0.0127845,0.0155069
3689918141444699,-15,0,520,2575.16,1.97174,2508.41,1.3349,-0.0122108,0.0165304
3689927161445183,-15,19.9953,520,2570.55,1.90791,2506.4,1.21024,-0.0138044,0.016889
3689936181443807,-15,40,520,2565.82,2.0909,2505.86,1.38567,-0.0136042,0.0168269
3689945201443596,-15,59.9953,520,2561.05,2.39171,2505.95,1.45148,-0.0133266,0.015251
3689954221443696,-15,80,520,2556.39,2.26135,2507.94,1.38409,-0.013514,0.0168883
3689963241444180,-15,99.9953,520,2552.19,2.48463,2511.41,1.45314,-0.0122509,0.0158498
3689972261445852,-15,120,520,2550.8,3.78883,2516.14,2.23667,-0.0128403,0.0162123
3689981281443937,-15,139.995,520,2549.71,2.29114,2520.15,1.39842,-0.0136785,0.0175212
3689990301444781,-15,160,520,2550.54,2.02677,2525.04,1.38784,-0.0137029,0.0162642
3689999321444341,-15,179.995,520,2553.54,2.66172,2529.97,1.73168,-0.014926,0.015349
3690008341445282,-15,200,520,2557.75,1.2046,2533.21,0.924844,-0.0146012,0.0163701
3690017361444746,-15,219.995,520,2563.12,0.775246,2535.22,0.66056,-0.0145411,0.0167761
3690026381445746,-15,240,520,2568.74,1.166,2534.84,0.918574,-0.0176382,0.0171176
3690035401445654,-15,259.995,520,2572.9,0.76237,2531.71,0.596453,-0.0118403,0.0151258
3690044421442671,-15,280,520,2575.96,0.941819,2528.13,0.768337,-0.0156927,0.0163125
3690053441443371,-15,299.995,520,2578.3,0.999495,2524.03,0.626146,-0.0146999,0.0163891
3690062461445715,-15,320,520,2578.94,1.11188,2519.57,0.498353,-0.0147328,0.0156831
3690071481444231,-15,339.995,520,2578.37,1.26592,2514.89,0.638981,-0.0141864,0.0161724
3690080503443076,-15,360,520,2575.74,1.12704,2510.49,0.69813,-0.0145969,0.0159236
3690112185445711,-15,0,575,2575.3,0.981649,2508.49,0.654187,-0.01372,0.0155755
3690121207445649,-15,19.9953,575,2571,1.1183,2506.33,0.860152,-0.013876,0.0170201
3690130227444465,-15,40,575,2566.23,1.85399,2505.79,1.94058,-0.0147142,0.0156589
3690139247443809,-15,59.9953,575,2561.21,0.752827,2506.16,1.09733,-0.0121865,0.0162553
3690148267443873,-15,80,575,2556.35,0.616211,2508.1,0.450761,-0.0136271,0.0166168
3690157287442726,-15,99.9953,575,2552.22,0.808306,2511.66,0.515587,-0.0151505,0.0165969
3690166307442682,-15,120,575,2550.57,0.823905,2515.87,0.607363,-0.0137415,0.016787
3690175327443190,-15,139.995,575,2550.02,0.679756,2520.67,0.606555,-0.0158057,0.0161984
3690184347445762,-15,160,575,2550.95,0.806342,2525.56,0.689293,-0.0160046,0.0167964
3690193367444099,-15,179.995,575,2553.99,0.835476,2530.41,0.650375,-0.0137,0.0155613
3690202387443491,-15,200,575,2558.35,0.621709,2533.86,0.687211,-0.013205,0.0153723
3690211407445499,-15,219.995,575,2563.72,0.644351,2535.91,0.701276,-0.0147428,0.0166377
3690220427443463,-15,240,575,2569.31,0.678277,2535.41,0.761662,-0.0131335,0.0160139
3690229447444332,-15,259.995,575,2573.57,0.675389,2532.18,0.499342,-0.0152493,0.0170995
3690238467445164,-15,280,575,2576.66,0.871254,2528.61,0.680285,-0.0166955,0.0156342
3690247487444052,-15,299.995,575,2578.62,0.952606,2524.41,0.525025,-0.0135999,0.016392
3690256507444104,-15,320,575,2579.55,1.21655,2519.97,0.464751,-0.0147572,0.0157564
3690265527445081,-15,339.995,575,2578.92,1.11807,2515.1,0.595353,-0.0147243,0.0157143
3690274547445445,-15,360,575,2575.99,1.01438,2510.53,0.601038,-0.0145025,0.0159318
3690306227443443,-15,0,630,2575.63,0.895237,2508.68,0.574362,-0.0123639,0.0151955
3690315247445127,-15,19.9953,630,2571.31,1.31549,2506.4,0.742105,-0.0141735,0.0150521
3690324267445587,-15,40,630,2566.28,1.05476,2505.9,0.891224,-0.0144696,0.0165135
3690333287442652,-15,59.9953,630,2561.3,0.825381,2506.17,0.754097,-0.0117445,0.0161522
3690342307445692,-15,80,630,2556.32,0.599084,2508.12,0.428369,-0.0123954,0.0161033
3690351327445228,-15,99.9953,630,2552.63,0.913387,2511.63,0.635088,-0.011457,0.0148614
3690360347443024,-15,120,630,2550.85,0.747789,2516.07,0.532262,-0.0112538,0.0147532
3690369367442777,-15,139.995,630,2550.34,0.548617,2520.81,0.626382,-0.0108962,0.0156874
3690378387443057,-15,160,630,2551.21,0.731857,2525.74,0.536701,-0.0128503,0.0157466
3690387407445413,-15,179.995,630,2554.32,0.681446,2530.8,0.521074,-0.0137644,0.0158585
3690396427444181,-15,200,630,2558.59,0.556846,2534.2,0.661976,-0.0129704,0.016384
3690405447443862,-15,219.995,630,2564.01,0.543053,2536.27,0.822312,-0.0141263,0.0166559
3690414467444382,-15,240,630,2569.7,0.537654,2535.92,0.823671,-0.0126443,0.0160934
3690423487444938,-15,259.995,630,2573.81,0.531552,2532.37,0.48417,-0.0139775,0.0160995
3690432507444786,-15,280,630,2576.59,0.567178,2528.57,0.533116,-0.0131392,0.0156315
3690441527444227,-15,299.995,630,2578.69,0.75736,2524.52,0.509827,-0.0128074,0.0163295
3690450547443295,-15,320,630,2579.77,1.33688,2520.2,0.662227,-0.0141349,0.0172742
3690459567445855,-15,339.995,630,2579.18,1.08815,2515.22,0.605681,-0.014657,0.0155363
3690468587444407,-15,360,630,2576.17,1.24455,2510.53,0.572691,-0.0135827,0.0150698
3690500267443641,-15,0,685,2575.62,0.764035,2508.46,0.54856,-0.0146413,0.0161301
3690509287443610,-15,19.9953,685,2571.23,1.47676,2506.42,0.917372,-0.0132866,0.0158757
3690518307445570,-15,40,685,2566.37,0.981136,2505.87,0.772401,-0.0139174,0.0159301
3690527327442802,-15,59.9953,685,2561.29,0.644958,2506.01,0.94326,-0.015378,0.016523
3690536347442698,-15,80,685,2555.99,1.01598,2508.01,0.51066,-0.0153637,0.0166599
3690545367443531,-15,99.9953,685,2552.71,0.77593,2511.8,0.486111,-0.0170274,0.0166356
3690554389442892,-15,120,685,2550.95,0.633366,2516.43,0.555527,-0.0155325,0.0156498
3690563409443724,-15,139.995,685,2550.7,0.667763,2521.5,0.516838,-0.0143509,0.0172066
3690572429443560,-15,160,685,2551.52,0.637607,2525.86,0.576945,-0.0131679,0.0168509
3690581449443121,-15,179.995,685,2554.58,0.575566,2530.93,0.483315,-0.0121579,0.0164546
3690590469444841,-15,200,685,2558.86,0.488766,2534.38,0.499213,-0.0122724,0.0157596
3690599489444581,-15,219.995,685,2564.28,0.560295,2536.46,0.864552,-0.0156941,0.016029
3690608509442965,-15,240,685,2570.1,0.579132,2536.23,0.92955,-0.0126901,0.0158046
3690617529444818,-15,259.995,685,2574.15,0.54465,2532.45,0.567991,-0.0140648,0.0166673
3690626549444618,-15,280,685,2576.94,0.687149,2528.67,0.66949,-0.0131178,0.0159071
3690635571444651,-15,299.995,685,2579.2,0.613989,2524.73,0.436917,-0.0131149,0.0162518
3690644591443227,-15,320,685,2580.12,0.703467,2520.33,0.380483,-0.0118418,0.0166096
3690653611443436,-15,339.995,685,2579.49,0.799973,2515.16,0.596355,-0.01373,0.0180181
3690662631444400,-15,360,685,2576.31,1.33865,2510.51,0.608279,-0.0137844,0.0175509
3690694311445866,-15,0,740,2575.69,0.902667,2508.71,0.80398,-0.0147099,0.0164199
3690703331444646,-15,19.9953,740,2571.34,1.56366,2506.72,0.933495,-0.0142422,0.0166946
3690712351446006,-15,40,740,2566.61,0.991577,2505.98,0.431696,-0.0173464,0.0173272
3690721371444751,-15,59.9953,740,2561.26,0.588953,2506.01,0.478825,-0.0151906,0.0172039
3690730391443183,-15,80,740,2556.09,0.971694,2508.14,0.431342,-0.0138931,0.0166409
3690739411442695,-15,99.9953,740,2552.87,0.701472,2512,0.489205,-0.0124969,0.0151589
3690748431444379,-15,120,740,2551.28,0.65783,2516.79,0.607685,-0.0133595,0.0175819
3690757451444468,-15,139.995,740,2550.92,0.542263,2521.38,0.518808,-0.0104485,0.0160279
3690766471444064,-15,160,740,2551.88,0.582881,2526.19,0.401778,-0.0125985,0.0180975
3690775491445064,-15,179.995,740,2554.93,0.512983,2531.26,0.430778,-0.01476,0.0153445
3690784511444648,-15,200,740,2559.28,0.489829,2534.79,0.359768,-0.0113769,0.0158094
3690793531442829,-15,219.995,740,2564.69,0.719998,2536.86,0.877129,-0.0126328,0.0165248
3690802551445629,-15,240,740,2570.54,1.21052,2536.4,1.25712,-0.0144539,0.0174765
3690811571443665,-15,259.995,740,2574.46,0.680339,2532.49,0.622681,-0.0148501,0.0161896
3690820591443813,-15,280,740,2577.17,0.786533,2528.78,0.816817,-0.0129075,0.016125
3690829611443182,-15,299.995,740,2579.52,0.795273,2525.09,0.569933,-0.0124555,0.0168114
3690838631442742,-15,320,740,2580.57,0.600576,2520.74,0.482502,-0.013082,0.0155187
3690847651445086,-15,339.995,740,2579.87,0.713711,2515.41,0.546378,-0.0130734,0.0165137
3690856671445798,-15,360,740,2576.56,1.09476,2510.66,0.524708,-0.0146956,0.0161507
3690888351444984,-15,0,795,2575.74,1.12119,2508.99,0.792277,-0.0132365,0.0159523
3690897371444209,-15,19.9953,795,2571.49,1.44925,2507.34,0.877283,-0.016006,0.0163916
3690906391444045,-15,40,795,2566.77,1.21589,2505.79,0.783322,-0.0138845,0.0160647
3690915411445609,-15,59.9953,795,2561.32,0.896768,2505.93,0.550794,-0.0124426,0.0164042
3690924431445493,-15,80,795,2555.96,0.865154,2508.27,0.492022,-0.0162492,0.0163746
3690933451444730,-15,99.9953,795,2552.88,0.753199,2512.72,0.501063,-0.0128045,0.0153233
3690942471443594,-15,120,795,2551.46,0.607456,2518.11,0.615376,-0.0135512,0.0173142
3690951491445362,-15,139.995,795,2551.57,0.548563,2523.24,0.532168,-0.0132709,0.0167036
3690960511442846,-15,160,795,2552.88,0.912289,2527.13,0.522665,-0.0151806,0.016067
3690969531443103,-15,179.995,795,2555.89,0.638086,2531.82,0.546699,-0.0149188,0.0162342
3690978551443047,-15,200,795,2560.21,0.499761,2535.28,0.445903,-0.0127773,0.0172045
3690987571443363,-15,219.995,795,2565.57,0.784486,2537.19,0.597434,-0.0120292,0.0173397
3690996591444747,-15,240,795,2571.18,1.4011,2536.31,0.935739,-0.0140233,0.0162512
3691005611445064,-15,259.995,795,2575.55,0.952139,2533.23,0.653741,-0.0132866,0.0150519
3691014631443952,-15,280,795,2578.52,0.770965,2529.59,0.744674,-0.0141907,0.015956
3691023651444748,-15,299.995,795,2580.01,1.02524,2525.44,0.703517,-0.0141592,0.0160332
3691032671445268,-15,320,795,2581.1,0.716247,2521.02,0.472628,-0.0138359,0.0165731
3691041691445369,-15,339.995,795,2580.28,0.785587,2515.45,0.769819,-0.0123811,0.0162137
3691050711444617,-15,360,795,2576.63,0.836042,2510.68,0.645877,-0.0117073,0.0155898
3691082393443376,-15,0,850,2576.4,1.06314,2509.1,0.83093,-0.0129433,0.0159288
3691091413444916,-15,19.9953,850,2572.06,1.5152,2507.42,1.01198,-0.0135498,0.0160384
3691100433445376,-15,40,850,2567.24,1.27037,2505.75,0.798712,-0.0131893,0.01654
3691109453444937,-15,59.9953,850,2561.54,0.758613,2505.95,0.583591,-0.0130835,0.0158861
3691118473445193,-15,80,850,2556.36,0.871356,2508.74,0.561466,-0.0128918,0.0158531
3691127493445413,-15,99.9953,850,2553.12,0.730359,2513.38,0.50024,-0.0122581,0.0156936
3691136513442717,-15,120,850,2551.72,0.580684,2518.89,0.538895,-0.0118861,0.016448
3691145533445350,-15,139.995,850,2552.01,0.807875,2523.88,0.556036,-0.0110164,0.0159216
3691154553442606,-15,160,850,2553.31,1.36483,2527.21,0.885943,-0.0136857,0.0158283
3691163573443474,-15,179.995,850,2556.34,0.822701,2532.1,0.752227,-0.0125213,0.0163331
3691172593444822,-15,200,850,2560.73,0.583691,2535.61,0.600354,-0.0133796,0.0156102
3691181613443399,-15,219.995,850,2566.08,0.874134,2537.59,0.498422,-0.0128102,0.0167245
3691190633443535,-15,240,850,2571.77,1.48324,2536.45,0.756843,-0.0111051,0.0156128
3691199653445123,-15,259.995,850,2576.31,1.01805,2533.94,0.773038,-0.0125141,0.0153876
3691208673445919,-15,280,850,2579.12,0.833977,2529.98,0.911348,-0.0156541,0.0157771
3691217693445720,-15,299.995,850,2580.42,0.888353,2525.8,0.703207,-0.0142221,0.0161167
3691226713444296,-15,320,850,2581.5,0.778056,2521.3,0.379131,-0.0124984,0.0156902
3691235733443424,-15,339.995,850,2580.4,0.866545,2515.43,0.826185,-0.0122895,0.0165768
3691244753445240,-15,360,850,2576.57,0.928809,2510.53,0.783056,-0.0129247,0.0159818
