Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
1038460047911136,756.993,224.992,620,-12.9575,0.0361727,-1.78518,0.0481191,-12.8526,0.0924295
1038463465910708,756.993,224.992,620,-12.94,0.0397244,-1.76861,0.0484357,-12.8908,0.108592
1038468295913458,756.993,224.992,600,-12.9374,0.0448645,-1.70739,0.0432653,-12.9215,0.117204
1038471713913210,756.993,224.992,600,-12.9368,0.0535437,-1.74155,0.0500285,-12.8804,0.107449
1038476543913044,756.993,224.992,580,-13.0252,0.0427536,-1.72457,0.0539023,-12.9776,0.106999
1038479961913192,756.993,224.992,580,-12.9982,0.043529,-1.76344,0.0439637,-12.9416,0.115083
1038484793912318,756.993,224.992,560,-13.0207,0.0356433,-1.69009,0.0473575,-12.9023,0.11153
1038488211911543,756.993,224.992,560,-13.027,0.058256,-1.67338,0.0504512,-12.8585,0.111768
1038493041912252,756.993,224.992,540,-13.1313,0.0446397,-1.70595,0.0503669,-12.8888,0.0972244
1038496459910480,756.993,224.992,540,-13.1434,0.0408387,-1.74837,0.0480313,-12.8495,0.106904
1038501289912342,756.993,224.992,520,-13.1729,0.0366999,-1.73615,0.0530619,-12.8945,0.112803
1038504707912442,756.993,224.992,520,-13.1878,0.04154,-1.68433,0.0379782,-12.9065,0.12101
1038509537912383,756.993,224.992,500,-13.2509,0.0435299,-1.70002,0.0422223,-12.9114,0.112203
1038512955912544,756.993,224.992,500,-13.2388,0.0341675,-1.71674,0.0493264,-12.849,0.124193
1038517785912305,756.993,224.992,480,-13.2564,0.0382291,-1.59668,0.0427302,-12.9412,0.11752
1038521203912574,756.993,224.992,480,-13.2624,0.0352655,-1.6145,0.0517152,-12.9319,0.121463
1038526033911123,756.993,224.992,460,-13.2783,0.0391605,-1.60518,0.0423131,-12.8908,0.107698
1038529451911487,756.993,224.992,460,-13.3018,0.0426139,-1.62224,0.0458269,-12.9153,0.121657
1038534281912929,756.993,224.992,440,-13.3272,0.0391199,-1.56065,0.0449715,-12.8695,0.123345
1038537699910917,756.993,224.992,440,-13.2947,0.040248,-1.57286,0.0436609,-12.8358,0.119983
1038542529911062,756.993,224.992,420,-13.3529,0.0580216,-1.52047,0.0541147,-12.8152,0.110352
1038545947913419,756.993,224.992,420,-13.3411,0.0457788,-1.52933,0.0514198,-12.851,0.111755
1038550779911837,756.993,224.992,400,-13.4383,0.0475409,-1.54467,0.0479939,-12.8679,0.119948
1038554197913294,756.993,224.992,400,-13.4167,0.0398095,-1.52357,0.0440597,-12.8944,0.111657
1038559027913691,756.993,224.992,380,-13.4408,0.0472012,-1.4724,0.0466276,-12.849,0.115388
1038562445912675,756.993,224.992,380,-13.4363,0.0430929,-1.49603,0.0606941,-12.8446,0.111278
1038567275910649,756.993,224.992,360,-13.4664,0.0463582,-1.47686,0.0454006,-12.7822,0.123451
1038570693910701,756.993,224.992,360,-13.494,0.0420537,-1.50232,0.0469308,-12.8023,0.121178
1038575525910727,756.993,224.992,340,-13.5608,0.0286695,-1.53188,0.0431525,-12.8428,0.107553
1038578943913600,756.993,224.992,340,-13.5249,0.0453294,-1.51528,0.0457523,-12.7976,0.124613
1038583773913805,756.993,224.992,320,-13.5915,0.0344084,-1.45937,0.0484116,-12.8398,0.118906
1038587191911865,756.993,224.992,320,-13.5628,0.0392401,-1.40549,0.0389164,-12.7765,0.10934
1038592021911375,756.993,224.992,300,-13.6617,0.0495613,-1.4083,0.0603062,-12.7921,0.118391
1038595439912243,756.993,224.992,300,-13.636,0.0534823,-1.47446,0.0458813,-12.7792,0.118829
1038600269912665,756.993,224.992,280,-13.6957,0.0341252,-1.41837,0.0474615,-12.8102,0.118351
1038603687911253,756.993,224.992,280,-13.6776,0.0355486,-1.39935,0.0404471,-12.7921,0.114205
1038608517912682,756.993,224.992,260,-13.7192,0.0474378,-1.43424,0.0445692,-12.7771,0.114924
1038611935913071,756.993,224.992,260,-13.7175,0.0403141,-1.43299,0.0512571,-12.8121,0.128419
1038616765911273,756.993,224.992,240,-13.7722,0.048926,-1.39581,0.0456789,-12.7898,0.124469
1038620183910400,756.993,224.992,240,-13.7733,0.0451748,-1.36724,0.0534578,-12.7889,0.122812
1038625013910690,756.993,224.992,220,-13.8794,0.0471245,-1.32715,0.0459901,-12.7702,0.11792
1038628431912075,756.993,224.992,220,-13.8721,0.0372633,-1.36547,0.0438095,-12.7439,0.122433
1038633261913024,756.993,224.992,200,-13.9633,0.0362513,-1.35422,0.036539,-12.745,0.12184
1038636679910616,756.993,224.992,200,-13.9348,0.0365352,-1.34559,0.0428657,-12.7507,0.1157
1038641509910366,756.993,224.992,180,-13.9506,0.0375228,-1.32378,0.0534509,-12.7059,0.113606
1038644927911090,756.993,224.992,180,-13.9531,0.0434462,-1.33678,0.0476466,-12.6947,0.107895
1038649757911703,756.993,224.992,160,-14.0109,0.0429726,-1.335,0.0431842,-12.6763,0.119056
1038653175913196,756.993,224.992,160,-14.0111,0.0297579,-1.2672,0.0222559,-12.4879,0.126242
