Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bx [nT],BxStdDev [nT],By [nT],ByStdDev [nT],Bz [nT],BzStdDev [nT]
2854884947117363,0,0,0,98.7248,0.206437,107.698,0.301401,-349.346,0.256006
2854887951116242,0,0,0,98.6661,0.202602,107.744,0.246408,-349.638,0.289995
2854890953116664,0,0,0,98.5602,0.247207,107.757,0.266582,-349.122,0.223127
2854893955116246,0,0,0,98.6046,0.23838,107.927,0.326973,-349.321,0.2098
2854896957117052,0,0,0,99.0655,0.220752,107.747,0.217763,-349.628,0.212945
2854899959116058,0,0,0,98.8338,0.205598,107.879,0.19775,-349.134,0.188141
2854902961116132,0,0,0,98.9766,0.209203,107.911,0.237863,-349.08,0.239684
2854905963117766,0,0,0,98.9743,0.212228,108.005,0.21445,-349.212,0.27121
2854908965118476,0,0,0,98.9395,0.17485,108.225,0.25488,-349.223,0.259362
2854911967117770,0,0,0,99.2454,0.247869,107.796,0.254176,-349.558,0.260091
2854914969115624,0,0,0,99.3009,0.252326,107.472,0.257431,-349.17,0.292293
2854917971118590,0,0,0,99.263,0.210614,107.246,0.268064,-348.304,0.225662
2854920973117404,0,0,0,99.4046,0.252842,107.466,0.344977,-348.387,0.499763
2854923975117586,0,0,0,99.2676,0.245428,107.77,0.276712,-348.514,0.231483
2854926977118500,0,0,0,99.3394,0.221576,106.977,0.289488,-348.095,0.418888
2854929979115838,0,0,0,99.3507,0.224119,107.803,0.223098,-348.823,0.327885
2854932981118648,0,0,0,99.2959,0.201568,107.791,0.331499,-348.847,0.213922
2854935983118206,0,0,0,99.029,0.202533,108.005,0.263724,-349.294,0.225168
2854938985116792,0,0,0,99.1838,0.23774,107.822,0.228791,-349.33,0.307008
2854941987116290,0,0,0,99.2573,0.236327,107.84,0.221243,-349.585,0.230012
2854944989117948,0,0,0,99.2938,0.211115,107.666,0.235145,-349.181,0.204573
2854947991115922,0,0,0,99.1766,0.210573,107.897,0.259068,-349.121,0.186247
2854950993118804,0,0,0,99.3008,0.254437,107.907,0.187076,-349.112,0.265246
2854953995118014,0,0,0,99.6153,0.169725,107.842,0.19084,-348.984,0.267024
2854956999115429,0,0,0,99.6149,0.199889,107.825,0.236821,-348.947,0.198052
2854960001116703,0,0,0,99.3135,0.215592,107.346,0.262195,-349.329,0.316303
2854963003117413,0,0,0,99.3666,0.204124,107.868,0.2249,-349.475,0.276547
2854966005115771,0,0,0,99.3279,0.195648,107.582,0.216677,-349.099,0.239503
2854969007115869,0,0,0,99.4473,0.245077,107.494,0.273016,-349.328,0.232664
2854972009115859,0,0,0,99.5476,0.201068,107.551,0.245024,-349.247,0.237418
2854975011116593,0,0,0,99.5162,0.191958,107.647,0.217253,-349.187,0.264219
2854978013116895,0,0,0,99.4248,0.220444,107.635,0.26995,-348.917,0.262935
2854981015116429,0,0,0,99.5162,0.193505,107.557,0.299883,-348.792,0.257509
2854984017116179,0,0,0,99.3,0.194465,107.517,0.242504,-348.637,0.219359
2854987019117477,0,0,0,2499.6,3921.43,4033.93,5486.24,-3422.78,4559.37
2854990021118187,0,0,0,12248.7,2152.62,10928.4,4575.58,-14076.6,3.8772
2854993023117997,0,0,0,101.562,19.1576,133.766,43.3199,-384.306,44.2323
