Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bx [nT],BxStdDev [nT],By [nT],ByStdDev [nT],Bz [nT],BzStdDev [nT]
1205394457461751,0,0,0,211.209,0.00133013,227.622,0.000861683,233.916,0.0032692
1205398461463029,0,0,0,211.21,0.00129332,227.622,0.00065949,233.916,0.0032769
1205402463460234,0,0,0,211.21,0.00128322,227.622,0.000796515,233.917,0.00331387
1205406467460312,0,0,0,211.211,0.00141362,227.622,0.000727433,233.916,0.00355269
1205410469462161,0,0,0,211.21,0.00121498,227.622,0.000662738,233.916,0.00324761
1205414471462174,0,0,0,211.207,0.00180246,227.623,0.00137137,233.917,0.00367045
1205418473460339,0,0,0,211.208,0.00162636,227.621,0.000897414,233.916,0.00325494
1205422475459740,0,0,0,211.209,0.001422,227.621,0.000943901,233.916,0.00346847
1205426477460245,0,0,0,211.209,0.00139118,227.621,0.000966622,233.915,0.00342478
1205430479461662,0,0,0,211.21,0.00159902,227.621,0.000964727,233.915,0.00324942
1205434481461363,0,0,0,211.207,0.0013975,227.621,0.000992999,233.915,0.00323081
1205438483462768,0,0,0,211.207,0.00160389,227.62,0.000886828,233.914,0.00343341
1205442485461113,0,0,0,211.207,0.00130713,227.621,0.000961013,233.915,0.0032761
1205446487460202,0,0,0,211.207,0.00144894,227.62,0.000850297,233.915,0.00340881
1205450489462795,0,0,0,211.207,0.001291,227.621,0.000949607,233.914,0.00345135
1205454491459616,0,0,0,211.205,0.00143317,227.621,0.00103498,233.915,0.00338819
1205458493460265,0,0,0,211.205,0.00136761,227.62,0.000697832,233.913,0.00327415
1205462495462222,0,0,0,211.206,0.00160185,227.62,0.000900961,233.914,0.00321909
1205466497462415,0,0,0,211.207,0.00154479,227.62,0.000823381,233.913,0.00341558
1205470499462092,0,0,0,211.206,0.00146984,227.62,0.000780761,233.914,0.00357169
1205474501462633,0,0,0,211.206,0.00178046,227.619,0.00101631,233.913,0.00358079
1205478503461314,0,0,0,211.206,0.0014114,227.619,0.0010032,233.913,0.0035748
1205482505459899,0,0,0,211.206,0.00161055,227.619,0.000920164,233.913,0.00313808
1205486507459756,0,0,0,211.205,0.00146894,227.619,0.000880838,233.913,0.00346231
1205490509460645,0,0,0,211.204,0.00121865,227.618,0.000670769,233.912,0.00355052
1205494511461918,0,0,0,211.205,0.00137353,227.618,0.000607422,233.912,0.00337877
1205498513461799,0,0,0,211.204,0.00141157,227.618,0.000591364,233.912,0.00362224
1205502515461296,0,0,0,211.204,0.00148358,227.618,0.000756042,233.912,0.00332794
1205506517461333,0,0,0,211.203,0.00165125,227.618,0.000821598,233.912,0.00325951
