Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bx [nT],BxStdDev [nT],By [nT],ByStdDev [nT],Bz [nT],BzStdDev [nT]
376069172614877,736.993,0,575,-8.13411,0.0333678,-3.06633,0.0530803,-10.4975,0.048846
376072176613308,736.993,0,575,-8.10168,0.0395589,-3.14425,0.0455276,-10.501,0.0537187
376075180615266,736.993,0,575,-8.04697,0.0412693,-3.13726,0.0517574,-10.5125,0.0571514
376078184612725,736.993,0,575,-8.05793,0.0329942,-3.19782,0.0511197,-10.4596,0.0419884
376081190615330,736.993,0,575,-8.07057,0.0373157,-3.1589,0.0435435,-10.4777,0.0426168
376084194616029,736.993,0,575,-8.07385,0.0340516,-3.13114,0.0499767,-10.4984,0.0410838
376087198614951,736.993,0,575,-8.08109,0.0368933,-3.12692,0.0477168,-10.4802,0.0496348
376090202616166,736.993,0,575,-8.10251,0.0387821,-3.09771,0.066463,-10.5028,0.0437222
376093206613048,736.993,0,575,-8.0754,0.0453106,-3.14984,0.0505323,-10.4542,0.065075
376096210614959,736.993,0,575,-8.06666,0.0375996,-3.13084,0.0572202,-10.4821,0.0468438
376099214614193,736.993,0,575,-8.07745,0.0554058,-3.12676,0.0450511,-10.4587,0.0383467
376102218613176,736.993,0,575,-8.11066,0.0327941,-3.10349,0.0448369,-10.5068,0.0393372
376105222615086,736.993,0,575,-8.13584,0.0362036,-3.15392,0.0537493,-10.5705,0.0466906
376108226612653,736.993,0,575,-8.09199,0.0383583,-3.09944,0.0491665,-10.5131,0.0562689
376111230612847,736.993,0,575,-8.11728,0.0430276,-3.06506,0.0510342,-10.5221,0.0442944
376114234614146,736.993,0,575,-8.12172,0.048761,-3.07376,0.0469003,-10.5758,0.0490346
376117238613836,736.993,0,575,-8.0635,0.0474623,-3.09972,0.0630161,-10.5294,0.044954
376120242614931,736.993,0,575,-8.09534,0.0408692,-3.10822,0.0420907,-10.5158,0.0491894
376123246614549,736.993,0,575,-8.08849,0.0432397,-3.09734,0.0532089,-10.5372,0.0550453
376126260615473,736.993,0,575,-8.11676,0.0395743,-3.09023,0.0460804,-10.5989,0.0511427
376129274615052,736.993,0,575,-8.1486,0.0344473,-3.06348,0.0538617,-10.5209,0.0478973
376132278614755,736.993,0,575,-8.12652,0.0442614,-3.04481,0.0443419,-10.4666,0.0651685
376135282615177,736.993,0,575,-8.12229,0.0399474,-3.09612,0.0556256,-10.4769,0.0513603
376138286614987,736.993,0,575,-8.13383,0.0383284,-3.0799,0.0589081,-10.4549,0.0499049
376141290615566,736.993,0,575,-8.18393,0.0213261,-3.09945,0.026541,-10.4387,0.0360685
376143174615779,736.993,0,575,-8.14174,0.0383764,-3.08129,0.0374347,-10.4893,0.0430192
376146188613330,736.993,0,575,-8.14441,0.0325302,-3.005,0.0456785,-10.5066,0.0463619
376149192613249,736.993,0,575,-8.16512,0.0379095,-3.09102,0.0474438,-10.4817,0.0486359
376152196615483,736.993,0,575,-8.15759,0.036968,-3.09144,0.0512961,-10.4915,0.0518952
