Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bx [nT],BxStdDev [nT],By [nT],ByStdDev [nT],Bz [nT],BzStdDev [nT]
1202440313361914,0,0,0,211.351,0.00129501,227.815,0.000946296,234.134,0.00324567
1202444315364087,0,0,0,211.349,0.00145775,227.815,0.00100193,234.134,0.00354165
1202448317361376,0,0,0,211.349,0.00159326,227.815,0.000992844,234.133,0.00308164
1202452319361761,0,0,0,211.349,0.00134182,227.814,0.000744247,234.133,0.00355629
1202456321361618,0,0,0,211.349,0.00135301,227.814,0.000639655,234.133,0.00353053
1202460323363647,0,0,0,211.348,0.00149015,227.814,0.000602241,234.133,0.00347324
1202464325362184,0,0,0,211.349,0.00130534,227.814,0.000719989,234.133,0.00338293
1202468327360805,0,0,0,211.347,0.00137794,227.814,0.000770803,234.133,0.00322588
1202472329363914,0,0,0,211.348,0.00144826,227.813,0.000919101,234.133,0.00340213
1202476331363447,0,0,0,211.346,0.00138759,227.813,0.000976472,234.133,0.00352531
1202480333360856,0,0,0,211.347,0.00172049,227.813,0.00099579,234.133,0.00324947
1202484335362645,0,0,0,211.346,0.00142084,227.812,0.000828135,234.132,0.00333919
1202488337362166,0,0,0,211.347,0.0017407,227.812,0.000744698,234.132,0.00362406
1202492339361879,0,0,0,211.346,0.00140978,227.812,0.000681007,234.131,0.00313125
1202496341361593,0,0,0,211.347,0.00140928,227.811,0.000937302,234.131,0.0031945
1202500343362470,0,0,0,211.348,0.00464225,227.814,0.00456817,234.134,0.00704457
1202504345362519,0,0,0,211.378,0.00297336,227.894,0.0081327,234.244,0.0117956
1202508347363096,0,0,0,211.435,0.00556178,227.985,0.0110177,234.374,0.0172538
1202512349361489,0,0,0,211.462,0.0164534,228.06,0.0197902,234.472,0.0207893
1202516351361814,0,0,0,211.546,0.0137468,228.152,0.0124785,234.538,0.00632635
1202520353363783,0,0,0,211.687,0.0114801,228.208,0.00486057,234.57,0.00490342
1202524355363184,0,0,0,211.749,0.0251476,228.278,0.0216522,234.648,0.0252499
1202528357362369,0,0,0,211.831,0.0123977,228.355,0.0168621,234.726,0.0209497
1202532359362166,0,0,0,211.903,0.00617398,228.43,0.00799226,234.818,0.00848741
1202536361363391,0,0,0,211.929,0.003252,228.497,0.00729601,234.884,0.00515218
1202540363361064,0,0,0,212.029,0.0228818,228.552,0.00304657,234.924,0.00420167
1202544365363537,0,0,0,212.106,0.00164709,228.544,0.00459618,234.884,0.00662126
