Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
937706331601866,0,0,0,-12.2667,0.00203102,-2.02658,0.00184083,-12.0778,0.00584207
937706337538993,0,0,0,-12.2871,0.00917708,-2.0272,0.0041874,-12.0682,0.00318423
937706343536937,0,0,0,-12.3015,0.00405339,-2.05278,0.00653494,-12.0428,0.00396773
937706349538589,0,0,0,-12.2699,0.00305306,-2.08182,0.00286215,-12.0684,0.00528122
937706355536077,0,0,0,-12.2447,0.00845321,-2.08116,0.00529527,-12.0355,0.00123038
937706361536865,0,0,0,-12.2206,0.00328725,-2.03042,0.0034449,-11.9493,0.0113514
937706367537953,0,0,0,-12.2236,0.00274964,-2.02935,0.00517975,-11.8486,0.00972106
937706373538597,0,0,0,-12.2291,0.00297984,-2.00412,0.00934531,-11.7488,0.0102654
937706379536265,0,0,0,-12.2792,0.000697011,-2.00396,0.00188061,-11.7386,0.0116869
937706385536922,0,0,0,-12.2899,0.0060885,-1.98858,0.00483298,-11.7867,0.0029629
937706391538526,0,0,0,-12.29,0.00359821,-1.98722,0.00282938,-11.797,0.00184569
937706397537922,0,0,0,-12.2587,0.00513782,-1.99351,0.00303621,-11.7861,0.0103119
