Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
289043321232521,0,289.993,450,-8.75948,0.0408748,-3.41557,0.0566968,-10.324,0.0555785
289057979232808,0,289.993,150,-8.95801,0.0416591,-3.55499,0.0449895,-10.249,0.0536961
289073239234538,0,294.999,450,-8.75563,0.0436008,-3.30343,0.0505683,-10.3365,0.049599
289087897233265,0,294.999,150,-8.96948,0.0397129,-3.52296,0.0524444,-10.2052,0.0550423
289103155317663,0,299.995,450,-8.80685,0.0433782,-3.29174,0.0476326,-10.2508,0.0615302
289117813231898,0,299.995,150,-9.04207,0.0381132,-3.50933,0.0490824,-10.1667,0.0419694
289133071233040,0,304.992,450,-8.8501,0.0347791,-3.39976,0.0472463,-10.287,0.0506152
289147729233279,0,304.992,150,-9.07556,0.036141,-3.5501,0.0473485,-10.3261,0.0579729
289162987232214,0,309.998,450,-8.82594,0.0336021,-3.22507,0.0444905,-10.3256,0.0477482
289177645233545,0,309.998,150,-9.07648,0.0374143,-3.47923,0.0566887,-10.3035,0.0552545
289192903232119,0,314.994,450,-8.9061,0.0379681,-3.34731,0.0544844,-10.3779,0.0534545
289207561231914,0,314.994,150,-9.08624,0.0386861,-3.54396,0.0448799,-10.3062,0.0520605
289222819232780,0,320,450,-8.90687,0.0360036,-3.3234,0.0551585,-10.3972,0.0572741
289237477234063,0,320,150,-9.06502,0.0425192,-3.5596,0.0514422,-10.3889,0.0452972
289252735232229,0,324.996,450,-8.91794,0.0372788,-3.3248,0.0473865,-10.3287,0.0624837
289267393234340,0,324.996,150,-9.18418,0.0381402,-3.58876,0.0478552,-10.4121,0.0479288
289282653231858,0,329.993,450,-8.96094,0.037057,-3.30918,0.0543671,-10.3427,0.0569566
289297311231485,0,329.993,150,-9.14835,0.0384744,-3.55577,0.0577826,-10.3452,0.0756384
289312569234175,0,334.999,450,-8.93352,0.0399662,-3.36715,0.0495508,-10.2846,0.0472573
289327227234546,0,334.999,150,-9.21669,0.0438636,-3.57441,0.0441151,-10.4771,0.0472081
289342487231704,0,339.995,450,-9.01084,0.0357889,-3.33918,0.0470218,-10.2693,0.065128
289357145233911,0,339.995,150,-9.22535,0.0382035,-3.62412,0.0445865,-10.455,0.0478763
289372405233264,0,344.992,450,-8.99449,0.0424384,-3.35174,0.0562925,-10.341,0.0531619
289387063234188,0,344.992,150,-9.21926,0.0399645,-3.62245,0.0552386,-10.4717,0.0500718
289402323233757,0,349.998,450,-9.01577,0.0406615,-3.30728,0.0555382,-10.4018,0.0443197
289416981233492,0,349.998,150,-9.20255,0.037973,-3.47424,0.0474602,-10.4931,0.0553946
289432239231334,0,354.994,450,-9.04158,0.046587,-3.38869,0.0542048,-10.4254,0.0529387
289446897234117,0,354.994,150,-9.25812,0.0398785,-3.56908,0.0444254,-10.6041,0.0531533
289462155232188,0,360,450,-9.07135,0.0324659,-3.39902,0.0486915,-10.4271,0.0395698
289476813233999,0,360,150,-9.19966,0.0306139,-3.56566,0.0544454,-10.5555,0.0464833
