Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
273415299460157,0,0,700,-8.61279,0.040661,-3.06567,0.0455883,-10.1673,0.052399
273423341461494,0,0,600,-8.63228,0.0440453,-3.16701,0.0510483,-10.1752,0.0508389
273432987459599,0,19.9953,700,-8.76465,0.0431001,-3.14253,0.0519476,-10.1795,0.051582
273441029460312,0,19.9953,600,-8.69779,0.0482991,-3.20778,0.0480948,-10.2057,0.0541191
273450675460685,0,40,700,-8.76939,0.0396102,-3.05453,0.0428324,-10.2883,0.0489551
273458717460882,0,40,600,-8.81427,0.0416992,-3.19605,0.0511388,-10.2924,0.0489285
273468363459586,0,59.9953,700,-8.88795,0.0394285,-3.19484,0.0577797,-10.3832,0.0457837
273476405460696,0,59.9953,600,-8.88088,0.0411189,-3.25157,0.0524123,-10.4055,0.0482353
273486051459304,0,80,700,-8.8991,0.0438589,-3.12567,0.0592697,-10.6144,0.0462723
273494093461290,0,80,600,-8.86611,0.0423472,-3.21831,0.0520659,-10.5491,0.052375
273503739458818,0,99.9953,700,-8.8718,0.0372201,-3.18463,0.0524185,-10.6678,0.0423419
273511781461872,0,99.9953,600,-8.79964,0.0383744,-3.24843,0.0547729,-10.7924,0.045797
273521427461944,0,120,700,-8.77053,0.0369982,-3.1906,0.0461151,-10.8114,0.0463588
273529469461433,0,120,600,-8.74458,0.0372763,-3.1778,0.0390656,-10.8531,0.0467
273539115461374,0,139.995,700,-8.65787,0.0354252,-3.21506,0.0501707,-10.8979,0.0442832
273547157460107,0,139.995,600,-8.59684,0.0364723,-3.25367,0.0441143,-10.8822,0.0513127
273556803460756,0,160,700,-8.52794,0.0369289,-3.18802,0.059596,-10.9281,0.0604596
273564845458997,0,160,600,-8.47703,0.0453677,-3.26784,0.0484617,-10.8895,0.0416092
273574491460042,0,179.995,700,-8.30542,0.0394316,-3.22858,0.0539683,-10.8263,0.0484554
273582533460155,0,179.995,600,-8.26608,0.0503734,-3.25884,0.0457405,-10.8363,0.0426963
273592179461871,0,200,700,-8.16636,0.0495939,-3.16291,0.0428212,-10.8063,0.0566806
273600221460977,0,200,600,-8.17116,0.032192,-3.25388,0.0544644,-10.7425,0.0517241
273609867460341,0,219.995,700,-8.13952,0.0368371,-3.17025,0.0439504,-10.6483,0.0526388
273617909458727,0,219.995,600,-8.10211,0.036792,-3.17581,0.0453254,-10.6267,0.0487167
273627555460311,0,240,700,-8.08905,0.0395311,-3.19242,0.045243,-10.5351,0.0471682
273635597460293,0,240,600,-8.08775,0.0383444,-3.19644,0.0531246,-10.4918,0.0560447
273645243458997,0,259.995,700,-8.11036,0.0379807,-3.21318,0.0498965,-10.3656,0.0505532
273653285461294,0,259.995,600,-8.10532,0.0392983,-3.22084,0.057493,-10.4115,0.0519829
273662931460959,0,280,700,-8.149,0.0366898,-3.24844,0.0665816,-10.2985,0.0397748
273670973461612,0,280,600,-8.19239,0.0430702,-3.29889,0.0639493,-10.2702,0.0493536
273680619461325,0,299.995,700,-8.28259,0.0530137,-3.19049,0.0502284,-10.174,0.0547737
273688661459482,0,299.995,600,-8.33416,0.0434836,-3.24773,0.0486915,-10.185,0.0556081
273698307459903,0,320,700,-8.43146,0.0389928,-3.16936,0.0555095,-10.0208,0.0486516
273706349461684,0,320,600,-8.44731,0.0349496,-3.16658,0.0572611,-10.2238,0.0496266
273715995459429,0,339.995,700,-8.53719,0.0334461,-3.19855,0.048799,-10.0957,0.0549723
273724037459350,0,339.995,600,-8.55884,0.0384577,-3.22724,0.0398239,-10.1414,0.0376332
273733683461090,0,360,700,-8.68256,0.0378849,-3.20213,0.0474899,-10.182,0.0501665
273741725460856,0,360,600,-8.67012,0.0414192,-3.23784,0.0487649,-10.1792,0.0599171
