Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
267125489318668,0,0,575,-11.2609,0.0440242,-2.15017,0.04422,-14.4204,0.108511
267135123317460,0,89.993,575,-10.2291,0.0487122,-2.13843,0.044485,-13.7305,0.143887
267144755316528,0,179.995,575,-10.7292,0.0416953,-2.15702,0.0442307,-12.6817,0.166945
267154387318248,0,269.998,575,-11.7577,0.0435263,-2.18558,0.0419633,-13.308,0.11305
267209945317966,756.993,0,575,-10.7583,0.0409332,-1.78324,0.0507608,-14.3397,0.12937
267214365317121,756.993,9.99298,575,-10.618,0.0476229,-1.79773,0.0570821,-14.0948,0.155371
267218785319336,756.993,19.9953,575,-10.5467,0.0418291,-1.8125,0.052841,-13.8748,0.152305
267223205318635,756.993,29.9977,575,-10.5033,0.0423974,-1.76227,0.0417949,-13.6046,0.138893
267227625318101,756.993,40,575,-10.5481,0.0461958,-1.81025,0.0519173,-13.5144,0.17112
267232045317048,756.993,49.993,575,-10.6996,0.0431999,-1.77423,0.0463279,-13.4343,0.100881
267236465319101,756.993,59.9953,575,-11.0529,0.0437258,-1.84525,0.0607938,-13.225,0.171518
267240885319546,756.993,69.9977,575,-11.3944,0.0466654,-1.77664,0.0442021,-13.5559,0.159066
267245305316979,756.993,80,575,-11.6217,0.0388672,-1.74963,0.0437979,-14.0647,0.156239
267249725319572,756.993,89.993,575,-11.4085,0.0418368,-1.74839,0.0553274,-14.8204,0.18416
267254145317820,756.993,99.9953,575,-10.8901,0.047037,-1.88548,0.0405274,-15.2632,0.168766
267258565317377,756.993,109.998,575,-10.1282,0.0452171,-2.06448,0.0480479,-15.5695,0.159582
267262985317726,756.993,120,575,-9.36305,0.0410348,-2.1736,0.0560024,-15.1287,0.159
267267405317307,756.993,129.993,575,-8.89591,0.0428767,-2.33747,0.0517653,-14.4098,0.166215
267271825318400,756.993,139.995,575,-8.90572,0.0436177,-2.5473,0.0615216,-13.5396,0.150052
267276245318005,756.993,149.998,575,-9.24652,0.0409521,-2.66876,0.048078,-12.8232,0.162857
267280665316110,756.993,160,575,-9.72449,0.0417991,-2.81249,0.0516316,-12.4652,0.142849
267285085318006,756.993,169.993,575,-10.1856,0.0457623,-2.92726,0.0470369,-12.3318,0.123785
267289505318295,756.993,179.995,575,-10.5892,0.037682,-2.98233,0.0530165,-12.255,0.142821
267293925319021,756.993,189.998,575,-10.9755,0.0434708,-2.97003,0.0522551,-12.3075,0.154286
267298345317110,756.993,200,575,-11.2558,0.0404283,-2.925,0.040769,-12.3679,0.185593
267302765317791,756.993,209.993,575,-11.4868,0.0433722,-2.84612,0.053793,-12.5557,0.178294
267307185317212,756.993,219.995,575,-11.6643,0.0461022,-2.74994,0.0648229,-12.7902,0.159514
267311605317017,756.993,229.998,575,-11.7341,0.046448,-2.61789,0.0544783,-12.9927,0.133494
267316025315969,756.993,240,575,-11.7572,0.0417119,-2.49653,0.044315,-13.2928,0.181967
267320445318306,756.993,249.993,575,-11.8033,0.0402486,-2.38051,0.0459043,-13.5107,0.175154
267324865317307,756.993,259.995,575,-11.6787,0.0432629,-2.2299,0.0571721,-13.6176,0.162031
267329285319512,756.993,269.998,575,-11.4962,0.0477181,-2.0842,0.0425366,-13.653,0.170498
267333705316581,756.993,280,575,-11.519,0.0407915,-2.00185,0.0462084,-13.5631,0.170891
267338125317730,756.993,289.993,575,-11.643,0.038903,-1.97772,0.0413083,-13.5031,0.156318
