Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
1640605871929378,591.993,45.9977,503,-118.329,794.543,-504.243,24.2921,-44.4302,18.0142
1640609299931154,591.993,45.9977,503,-350.52,670.631,-511.362,20.4788,-39.2373,15.1915
1640612727931297,591.993,45.9977,503,975.398,190.613,-470.799,5.87086,-69.2917,4.32858
1640616155929341,591.993,45.9977,503,121.236,839.985,-496.938,25.6903,-49.827,19.0154
1640619583931092,591.993,45.9977,503,-590.099,386.599,-518.628,11.7765,-33.7938,8.73337
1640623011930011,591.993,45.9977,503,735.868,609.293,-478.116,18.6308,-63.9013,13.8051
1640626439929315,591.993,45.9977,503,360.737,815.584,-489.604,24.9032,-55.366,18.4806
1640629867928798,591.993,45.9977,503,-686.975,0.0450087,-521.618,0.0530574,-31.6541,0.0694253
1640633295928762,591.993,45.9977,503,496.299,769.055,-485.466,23.5058,-58.4702,17.4123
1640636723931977,591.993,45.9977,503,600.315,714.077,-482.304,21.8468,-60.7825,16.1625
1640640151929300,591.993,45.9977,503,-686.988,0.0474839,-521.59,0.0428595,-31.6445,0.0850879
1640643579931700,591.993,45.9977,503,256.843,834.681,-492.728,25.5247,-52.9922,18.9311
1640647007932251,591.993,45.9977,503,839.878,489.735,-474.87,14.9889,-66.1513,11.1127
1640650435932143,591.993,45.9977,503,-487.183,542.518,-515.465,16.5228,-36.357,12.2863
1640653863931350,591.993,45.9977,503,16.6062,829.649,-500.138,25.3293,-47.7802,18.8445
1640657291930642,591.993,45.9977,503,1000,0,-469.985,0.0518611,-69.9273,0.083665
1640660719931610,591.993,45.9977,503,-246.619,737.879,-508.092,22.5266,-41.6845,16.7118
1640664147929547,591.993,45.9977,503,-222.372,750.594,-507.315,22.9372,-42.192,17.0128
1640667575932105,591.993,45.9977,503,1000,0,-469.959,0.0476452,-69.8886,0.0504659
1640671003930942,591.993,45.9977,503,-7.03294,824.717,-500.713,25.2031,-47.0391,18.6863
1640674431931951,591.993,45.9977,503,-461.94,569.653,-514.65,17.3978,-36.7824,12.9102
1640677859929025,591.993,45.9977,503,864.071,454.168,-474.137,13.8946,-66.7698,10.2912
