Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
421919092074228,0,269.998,150,-9.2368,0.0415201,-3.46306,0.0460515,-9.48607,0.0615647
421926128072394,50,269.998,150,-9.2217,0.0362622,-3.55555,0.0400204,-9.50717,0.0575157
421933164073632,100,269.998,150,-9.1887,0.0363584,-3.66578,0.046574,-9.45347,0.0575007
421940200073802,150,269.998,150,-9.16551,0.0384071,-3.79237,0.0483587,-9.49331,0.0491234
421947236074392,200,269.998,150,-9.12023,0.0412086,-3.97498,0.0528838,-9.55805,0.0661286
421954272074298,250,269.998,150,-9.15193,0.0406537,-4.09674,0.0536776,-9.73153,0.0543048
421961308072464,300,269.998,150,-9.2207,0.0430314,-4.13395,0.0558218,-9.89206,0.0488549
421968344074854,350,269.998,150,-9.29713,0.0328588,-4.07083,0.0564411,-10.1349,0.0454755
421975380074436,400,269.998,150,-9.40182,0.0331975,-3.85717,0.0515124,-10.3985,0.0582399
421982416073933,450,269.998,150,-9.44897,0.0381186,-3.41732,0.0521049,-10.569,0.0548351
421989452072051,500,269.998,150,-9.49102,0.0358857,-3.14279,0.0418797,-10.5145,0.0486839
421996488074213,550,269.998,150,-9.44623,0.0317022,-2.90498,0.0594773,-10.3587,0.0591747
422003524072919,600,269.998,150,-9.35522,0.040322,-2.84003,0.0477866,-10.1884,0.0478796
422010560075321,650,269.998,150,-9.23069,0.0358667,-2.77962,0.0507595,-10.0514,0.0564793
422017596072059,700,269.998,150,-9.06424,0.043555,-2.79236,0.0374105,-9.91965,0.068891
422024632072217,750,269.998,150,-9.03345,0.0408451,-2.81899,0.0453461,-9.84695,0.064747
