Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
1888552809184895,756.993,0,575,-9.98577,0.0382811,-1.94544,0.0421676,-11.9925,0.0667518
1888557235185413,756.993,9.99298,575,-9.99176,0.0324602,-1.92121,0.0614733,-11.8993,0.0564998
1888561661184658,756.993,19.9953,575,-9.94883,0.0337753,-1.95954,0.058371,-11.7652,0.0460187
1888566087186637,756.993,29.9977,575,-9.93776,0.0314267,-1.98303,0.0578199,-11.6938,0.0493462
1888570513186074,756.993,40,575,-9.93257,0.0341933,-2.03264,0.045363,-11.5925,0.0527873
1888574939185452,756.993,49.993,575,-10.0687,0.0373641,-1.98714,0.047544,-11.4778,0.0474831
1888579365186797,756.993,59.9953,575,-10.2791,0.0355201,-2.02875,0.0442264,-11.4697,0.0594393
1888583791185635,756.993,69.9977,575,-10.5091,0.0377269,-2.0111,0.0428331,-11.6103,0.0471928
1888588217183884,756.993,80,575,-10.6362,0.041371,-1.9978,0.045374,-11.9475,0.0412709
1888592643184749,756.993,89.993,575,-10.5778,0.0344936,-2.03225,0.0485943,-12.4075,0.0496926
1888597069185890,756.993,99.9953,575,-10.291,0.040834,-2.0823,0.0404904,-12.7568,0.055151
1888601495185879,756.993,109.998,575,-9.79887,0.034761,-2.09611,0.0496135,-12.9268,0.0484407
1888605921186109,756.993,120,575,-9.31922,0.0362945,-2.26337,0.0572567,-12.6755,0.0556713
1888610347183974,756.993,129.993,575,-9.0138,0.041337,-2.3827,0.0616592,-12.2627,0.0509618
1888614773184624,756.993,139.995,575,-8.98416,0.0427624,-2.46356,0.047491,-11.7049,0.050908
1888619199187025,756.993,149.998,575,-9.17328,0.0325198,-2.52845,0.0486113,-11.2761,0.0517892
1888623625185359,756.993,160,575,-9.47795,0.0414076,-2.70347,0.0491647,-11.0311,0.050441
1888628051186176,756.993,169.993,575,-9.72521,0.0309282,-2.71025,0.0541064,-10.9383,0.0681765
1888632477186213,756.993,179.995,575,-9.99517,0.035815,-2.74113,0.0418254,-10.9251,0.0530772
1888636903183923,756.993,189.998,575,-10.1933,0.038293,-2.72675,0.0482026,-10.9391,0.0611085
1888641329186516,756.993,200,575,-10.3476,0.0421142,-2.65458,0.0655913,-11.0205,0.0572784
1888645755185702,756.993,209.993,575,-10.504,0.0338939,-2.56423,0.045883,-11.1468,0.0520906
1888650181187251,756.993,219.995,575,-10.5394,0.0351954,-2.56437,0.0488819,-11.2394,0.0472829
1888654607183917,756.993,229.998,575,-10.608,0.0332775,-2.56988,0.0475702,-11.3441,0.0661929
1888659033185478,756.993,240,575,-10.6227,0.0341172,-2.4452,0.0558167,-11.464,0.048606
1888663459183979,756.993,249.993,575,-10.6237,0.0336124,-2.32405,0.0477849,-11.5827,0.0471749
1888667885184929,756.993,259.995,575,-10.5681,0.0348968,-2.30411,0.051262,-11.6469,0.0486445
1888672311185098,756.993,269.998,575,-10.4802,0.0391372,-2.142,0.0587869,-11.6764,0.0596656
1888676737183867,756.993,280,575,-10.4387,0.0349641,-2.09124,0.0467616,-11.6468,0.0493497
1888681163186253,756.993,289.993,575,-10.4568,0.0345938,-2.01108,0.0488613,-11.5802,0.0454748
1888685589186455,756.993,299.995,575,-10.6037,0.0393242,-1.79357,0.0479391,-11.4047,0.055839
1888690015185302,756.993,309.998,575,-10.9943,0.0445107,-1.50662,0.0401325,-11.5766,0.0423596
1888694441186644,756.993,320,575,-10.8094,0.0381204,-1.2601,0.0606403,-12.3692,0.0458671
1888698867186677,756.993,329.993,575,-10.3712,0.0315237,-1.58494,0.0497306,-12.3795,0.059125
1888703293186915,756.993,339.995,575,-10.192,0.0369953,-1.80258,0.0438396,-12.1697,0.127318
1888707719185905,756.993,349.998,575,-10.1468,0.0350746,-1.90265,0.0436209,-12.1167,0.0546336
1888712145186192,756.993,360,575,-10.0541,0.0377624,-1.94251,0.0530524,-12.0026,0.0458163
