Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
290519149233971,500,114.994,450,-8.60816,0.0360812,-3.39715,0.0573743,-10.9989,0.0620519
290533807234330,500,114.994,150,-8.40648,0.0420404,-3.63051,0.0602882,-10.9068,0.0460061
290549067232927,500,120,450,-8.55823,0.0397683,-3.41779,0.0490336,-10.8565,0.0494411
290563725233154,500,120,150,-8.39905,0.0392535,-3.70059,0.0480277,-10.7766,0.0513294
290578985233408,500,124.996,450,-8.55097,0.0408102,-3.41982,0.0529711,-10.8636,0.0477991
290593643232063,500,124.996,150,-8.41411,0.0426133,-3.71101,0.0555404,-10.7878,0.0543006
290608901231213,500,129.993,450,-8.52304,0.0405989,-3.40041,0.0410423,-10.7985,0.0432688
290623559233972,500,129.993,150,-8.4137,0.0358897,-3.76334,0.0543027,-10.6459,0.0525048
290638817232954,500,134.999,450,-8.56493,0.0414572,-3.50185,0.0429485,-10.7071,0.0572355
290653475231657,500,134.999,150,-8.44421,0.0394416,-3.75303,0.0441755,-10.5964,0.0438622
290668733233928,500,139.995,450,-8.5758,0.0431258,-3.41873,0.0517568,-10.5847,0.0508818
290683391231875,500,139.995,150,-8.51155,0.0442357,-3.71399,0.0459591,-10.4405,0.0408893
290698649234229,500,144.992,450,-8.59331,0.0376373,-3.51791,0.0398561,-10.5466,0.0565698
290713307232824,500,144.992,150,-8.52539,0.04352,-3.71257,0.0500747,-10.4111,0.0486024
290728565231482,500,149.998,450,-8.62587,0.0451169,-3.47571,0.049029,-10.4574,0.0416886
290743223231433,500,149.998,150,-8.59262,0.0391566,-3.66574,0.0501128,-10.4589,0.0512642
290758481231591,500,154.994,450,-8.70183,0.0420797,-3.50238,0.0525327,-10.4562,0.0481278
290773139232286,500,154.994,150,-8.65107,0.0377883,-3.59306,0.0351526,-10.3324,0.0536488
290788397232997,500,160,450,-8.71173,0.0363703,-3.44131,0.044527,-10.4596,0.0431668
290803055234208,500,160,150,-8.69317,0.0437161,-3.54681,0.0460271,-10.3313,0.0542255
290818315231413,500,164.996,450,-8.77776,0.0463811,-3.43413,0.0428816,-10.4236,0.0541754
290832973233716,500,164.996,150,-8.79796,0.0423275,-3.53805,0.04597,-10.3712,0.0486178
290848233232722,500,169.993,450,-8.84671,0.041795,-3.44483,0.0484299,-10.4626,0.0535178
290862891232517,500,169.993,150,-8.88222,0.0337994,-3.57623,0.0482809,-10.4179,0.0464761
290878151233202,500,174.999,450,-8.87993,0.0356126,-3.42984,0.0542361,-10.5192,0.0528247
290892809231642,500,174.999,150,-8.93586,0.0391477,-3.61453,0.0432244,-10.4676,0.0487777
290908069232435,500,179.995,450,-8.87228,0.0339909,-3.50127,0.041646,-10.578,0.0506029
290922727234426,500,179.995,150,-8.96852,0.046253,-3.53451,0.0559931,-10.5384,0.0461223
290937987234128,500,184.992,450,-8.93266,0.0409445,-3.43662,0.0474131,-10.6168,0.0428357
290952645232435,500,184.992,150,-8.93533,0.0388255,-3.54433,0.0585192,-10.5346,0.0450519
290967905231380,500,189.998,450,-8.90522,0.0414566,-3.46107,0.0530588,-10.6023,0.0598502
290982563233575,500,189.998,150,-8.91063,0.0387157,-3.5257,0.0521975,-10.596,0.0566291
290997823231561,500,194.994,450,-8.89366,0.0421591,-3.48817,0.0574414,-10.6914,0.051574
291012481233948,500,194.994,150,-8.91174,0.0536846,-3.55104,0.0525296,-10.7691,0.0494461
291027741234250,500,200,450,-8.8757,0.039748,-3.43769,0.0514978,-10.7684,0.0428836
291042399231873,500,200,150,-8.86396,0.0348791,-3.54189,0.0434819,-10.8743,0.0474207
291057659234310,500,204.996,450,-8.77007,0.0324749,-3.49653,0.0458748,-10.7968,0.0448114
291072317232341,500,204.996,150,-8.77119,0.0529388,-3.47994,0.0519589,-10.9549,0.0438187
291087577231911,500,209.993,450,-8.77226,0.0390504,-3.45587,0.0566347,-10.804,0.0450867
291102235231622,500,209.993,150,-8.72655,0.0405902,-3.48249,0.041275,-10.9281,0.0505629
291117493232092,500,214.999,450,-8.68405,0.0441425,-3.41576,0.0499783,-10.8303,0.0495029
291132151232787,500,214.999,150,-8.60471,0.0349265,-3.50206,0.0551457,-11.0299,0.0517917
291147409232130,500,219.995,450,-8.63885,0.0379426,-3.43765,0.0461306,-10.9024,0.0478668
291162067233665,500,219.995,150,-8.52197,0.0345473,-3.50954,0.0490881,-11.054,0.0506752
291177325231531,500,224.992,450,-8.55807,0.0413467,-3.36689,0.0568949,-10.8544,0.0507193
291191983233210,500,224.992,150,-8.47953,0.0373334,-3.58246,0.0415424,-10.9916,0.0395892
291207241233212,500,229.998,450,-8.57588,0.0469469,-3.3031,0.0511784,-10.8179,0.0616991
291221899232683,500,229.998,150,-8.41508,0.0388477,-3.63009,0.0598556,-11.0242,0.0443228
