Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bx [nT],BxStdDev [nT],By [nT],ByStdDev [nT],Bz [nT],BzStdDev [nT]
195516236382335,767.998,0,900,-9.44769,0.0407534,-3.305,0.0434653,-10.1436,0.0562617
195521258382882,767.998,19.9953,900,-9.64276,0.0383337,-3.19337,0.0569075,-11.2132,0.0718501
195526278383022,767.998,40,900,-8.67352,0.0390523,-3.18538,0.0456139,-11.483,0.0518054
195531300384122,767.998,59.9953,900,-8.39893,0.0414268,-3.13057,0.0498939,-11.2279,0.0519139
195536322382846,767.998,80,900,-8.3451,0.0433058,-3.07679,0.0569678,-11.0067,0.0492865
195541344383837,767.998,99.9953,900,-8.21595,0.0393494,-2.85323,0.0520999,-11.1806,0.0478359
195546364382297,767.998,120,900,-8.03629,0.0377558,-2.9507,0.0588144,-10.8017,0.0579479
195551384382510,767.998,139.995,900,-8.25953,0.0409529,-2.97739,0.0453512,-10.2326,0.0464149
195556404384918,767.998,160,900,-9.35376,0.041474,-3.22645,0.0514766,-10.1877,0.0555595
195561424381782,767.998,179.995,900,-9.4274,0.0369558,-3.51242,0.0493587,-11.1775,0.0570975
195566444383914,767.998,200,900,-9.16517,0.0454988,-3.65804,0.0486766,-12.2153,0.0612458
195571464382710,767.998,219.995,900,-8.04476,0.0406358,-3.65701,0.0459747,-11.9492,0.0541204
195576484382502,767.998,240,900,-7.57453,0.0498169,-3.2333,0.0529703,-11.6406,0.0501704
195581504384731,767.998,259.995,900,-7.38443,0.0391855,-3.53828,0.0495387,-10.8948,0.0508584
195586524381547,767.998,280,900,-7.39955,0.0318377,-3.22551,0.0501614,-10.8421,0.049259
195591544383019,767.998,299.995,900,-7.54223,0.0411902,-3.55878,0.0422725,-10.1081,0.0559126
195596564382379,767.998,320,900,-7.95224,0.0456775,-3.39637,0.0508903,-9.93914,0.0469431
195601584382051,767.998,339.995,900,-8.76598,0.0372076,-3.36366,0.0522257,-9.29697,0.0463595
195606606382623,767.998,360,900,-9.3232,0.0357149,-3.31855,0.0504913,-10.219,0.0556307
195634288382455,767.998,0,900,-9.34745,0.0475155,-3.3761,0.0565474,-10.244,0.053638
195640122384059,767.998,0,850,-9.35766,0.0465133,-3.36597,0.063542,-10.2352,0.0493164
195645142382423,767.998,19.9953,850,-9.60641,0.0336192,-3.37653,0.0602723,-11.2118,0.0470973
195650162382419,767.998,40,850,-8.68215,0.0463073,-3.26912,0.0501264,-11.4504,0.050827
195655184384299,767.998,59.9953,850,-8.37638,0.0380852,-3.16948,0.0434682,-11.3231,0.0544549
195660206383923,767.998,80,850,-8.31085,0.0389976,-3.13438,0.0440082,-11.099,0.0544635
195665226384291,767.998,99.9953,850,-8.21636,0.042153,-2.86293,0.0505432,-11.2667,0.0474512
195670248383722,767.998,120,850,-8.0168,0.0439189,-2.97725,0.0441866,-10.7676,0.0504376
195675270384198,767.998,139.995,850,-8.24611,0.0449984,-3.01366,0.0438598,-10.186,0.0511989
195680290384470,767.998,160,850,-9.33415,0.0442368,-3.16711,0.043979,-10.2238,0.0565857
195685312383074,767.998,179.995,850,-9.3272,0.0365413,-3.38473,0.0560965,-11.1315,0.05432
195690332381966,767.998,200,850,-9.10288,0.0469533,-3.5609,0.0474345,-12.0776,0.046699
195695352384494,767.998,219.995,850,-8.11734,0.0339746,-3.47301,0.0455889,-11.7705,0.0450424
195700374384526,767.998,240,850,-7.46876,0.0453196,-3.07107,0.0435423,-11.6447,0.0499271
195705396384869,767.998,259.995,850,-7.43301,0.0454776,-3.47682,0.048632,-10.6947,0.0511691
195710418382909,767.998,280,850,-7.41966,0.0378348,-3.07804,0.0450031,-10.8456,0.0575143
195715440382520,767.998,299.995,850,-7.46258,0.0358907,-3.47486,0.0470404,-9.82573,0.0521176
195720462382084,767.998,320,850,-8.00185,0.0380721,-3.28236,0.0534026,-9.76553,0.0565954
195725482382620,767.998,339.995,850,-8.75666,0.0375477,-3.2348,0.0527319,-9.15722,0.0507486
195730502382436,767.998,360,850,-9.34556,0.0434235,-3.2653,0.042244,-10.2117,0.0519455
195758182381633,767.998,0,850,-9.34861,0.0390303,-3.33164,0.0439855,-10.225,0.0483058
195764014382878,767.998,0,800,-9.32119,0.0400556,-3.32023,0.0434401,-10.121,0.047029
195769036382981,767.998,19.9953,800,-9.54061,0.0477899,-3.35046,0.0476519,-11.1169,0.060202
195774056383613,767.998,40,800,-8.61511,0.0431992,-3.21522,0.0561351,-11.4347,0.0455988
195779076383838,767.998,59.9953,800,-8.26682,0.038999,-3.06097,0.0514305,-11.261,0.0482912
195784096383534,767.998,80,800,-8.27032,0.0493492,-3.14275,0.0545855,-10.996,0.0743709
195789116383350,767.998,99.9953,800,-8.12733,0.0493566,-2.9593,0.052499,-11.2826,0.0515403
195794136382278,767.998,120,800,-7.9311,0.0442909,-3.00814,0.0437941,-10.8281,0.0527063
195799156382046,767.998,139.995,800,-8.12875,0.0329732,-3.04142,0.0564115,-10.2794,0.0613232
195804176381971,767.998,160,800,-9.20901,0.0374389,-3.23896,0.0399554,-10.2496,0.042613
195809196383407,767.998,179.995,800,-9.21813,0.0381629,-3.44554,0.0532212,-11.0832,0.0401431
195814216384231,767.998,200,800,-8.96686,0.0475821,-3.65234,0.0516244,-12.0725,0.0475729
195819236382475,767.998,219.995,800,-8.07876,0.0369932,-3.57078,0.0482263,-11.8082,0.0623985
195824256382147,767.998,240,800,-7.48703,0.0425167,-3.24795,0.0495698,-11.8298,0.042534
195829276384351,767.998,259.995,800,-7.4055,0.0400429,-3.47638,0.04131,-10.6503,0.0580095
195834298384755,767.998,280,800,-7.33542,0.0443701,-3.23706,0.0596662,-10.9482,0.0444101
195839320382747,767.998,299.995,800,-7.39405,0.0546862,-3.54085,0.0512749,-9.82848,0.0510796
195844340383919,767.998,320,800,-7.95613,0.0444227,-3.38171,0.0540274,-9.88761,0.0577347
195849360384167,767.998,339.995,800,-8.69675,0.0419519,-3.30317,0.0498884,-9.24521,0.0551869
195854380383767,767.998,360,800,-9.25249,0.0392649,-3.3721,0.0461343,-10.2253,0.0557768
195882062384715,767.998,0,800,-9.24585,0.0413537,-3.22414,0.0634129,-10.2242,0.0496389
195887894382660,767.998,0,750,-9.22737,0.0376477,-3.29722,0.0421469,-10.2157,0.056575
195892916383399,767.998,19.9953,750,-9.52191,0.0378337,-3.32681,0.0557908,-11.1986,0.0717902
195897936385028,767.998,40,750,-8.63311,0.047296,-3.23541,0.0404623,-11.568,0.0512655
