Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
28751903026270,0,0,575,-9.27874,0.0344444,-3.26472,0.0482905,-11.9426,0.0455465
28756323025519,0,9.99298,575,-9.11281,0.0436547,-3.29603,0.067077,-12.1473,0.0392671
28760743023173,0,19.9953,575,-8.89742,0.0370214,-3.26592,0.0479792,-12.2431,0.0450772
28765163023850,0,29.9977,575,-8.68799,0.0334316,-3.3653,0.0464167,-12.2611,0.0511638
28769583024695,0,40,575,-8.43076,0.0404731,-3.29605,0.0450782,-12.2934,0.0488062
28774003026308,0,49.993,575,-8.22069,0.0418621,-3.29428,0.0519814,-12.2837,0.0477808
28778423025173,0,59.9953,575,-7.99817,0.0405098,-3.29472,0.0477155,-12.1787,0.0399705
28782843025178,0,69.9977,575,-7.76983,0.037066,-3.39607,0.0530586,-12.125,0.0565226
28787263025471,0,80,575,-7.53636,0.0360126,-3.25298,0.0597028,-11.9486,0.0570837
28791683025596,0,89.993,575,-7.38103,0.043005,-3.22586,0.057812,-11.7485,0.0494319
28796103024437,0,99.9953,575,-7.23532,0.0418854,-3.25354,0.0575738,-11.5602,0.0504204
28800523024106,0,109.998,575,-7.09949,0.0401415,-3.24014,0.0573483,-11.3873,0.0590462
28804943023331,0,120,575,-7.01797,0.0505119,-3.28543,0.0594667,-11.0867,0.0469954
28809363023180,0,129.993,575,-7.07977,0.0527412,-3.30944,0.0642171,-10.9084,0.0499666
28813783023401,0,139.995,575,-7.0677,0.036063,-3.40264,0.0593876,-10.732,0.056901
28818203024870,0,149.998,575,-7.12173,0.0439529,-3.35997,0.0474165,-10.4329,0.0556432
28822623023387,0,160,575,-7.16056,0.0435657,-3.28808,0.0541007,-10.1821,0.0571305
28827043024652,0,169.993,575,-7.32139,0.0441513,-3.24149,0.0494372,-10.0189,0.0448288
28831463023829,0,179.995,575,-7.50133,0.0403586,-3.21737,0.0493097,-9.8068,0.0493193
28835883024002,0,189.998,575,-7.68375,0.0403863,-3.23352,0.0442749,-9.70088,0.0467734
28840303023252,0,200,575,-7.91304,0.0387788,-3.26695,0.0611817,-9.5787,0.0509602
28844723023365,0,209.993,575,-8.16311,0.0438502,-3.29292,0.0467041,-9.53255,0.0533553
28849143025014,0,219.995,575,-8.43095,0.0385986,-3.28606,0.045239,-9.46977,0.0594604
28853563023471,0,229.998,575,-8.71938,0.039188,-3.26704,0.0456427,-9.42482,0.0474231
28857983024100,0,240,575,-8.99946,0.0350684,-3.29057,0.058785,-9.50498,0.0509414
28862403023109,0,249.993,575,-9.26953,0.0572773,-3.28178,0.0486161,-9.58928,0.0611794
28866823023222,0,259.995,575,-9.48628,0.0363956,-3.30942,0.0419846,-9.77544,0.0527103
28871243022771,0,269.998,575,-9.65749,0.0334969,-3.26654,0.0480381,-9.93455,0.0429739
28875663026064,0,280,575,-9.8199,0.0411654,-3.30686,0.0586155,-10.1118,0.049103
28880083025109,0,289.993,575,-9.94357,0.0353672,-3.29004,0.0650632,-10.3823,0.0514524
28884503026302,0,299.995,575,-10.0135,0.0416068,-3.2768,0.0610971,-10.6738,0.0438332
28888923023811,0,309.998,575,-9.98871,0.0410409,-3.27196,0.0517644,-10.9458,0.0467241
28893343025268,0,320,575,-9.93643,0.0387641,-3.25629,0.0513525,-11.141,0.0490743
28897763023281,0,329.993,575,-9.85506,0.0361346,-3.30036,0.0517843,-11.3745,0.0469877
28902183024774,0,339.995,575,-9.79486,0.0396901,-3.26355,0.0499567,-11.6147,0.043201
28906603024203,0,349.998,575,-9.56682,0.0409233,-3.26402,0.0567893,-11.8203,0.0470562
28911023023776,0,360,575,-9.35913,0.0451329,-3.28158,0.0450337,-12.002,0.0504105
28938705026056,0,0,575,-9.26308,0.0466608,-3.28241,0.0484069,-11.9902,0.0494958
28976607023055,500,0,575,-10.1451,0.0473466,-2.95212,0.0560474,-11.6495,0.0580143
28981027024980,500,9.99298,575,-10.0771,0.0373893,-2.93511,0.0524131,-12.143,0.0496814
28985447022849,500,19.9953,575,-9.83673,0.0335865,-3.0263,0.0525766,-12.6085,0.0441855
28989867026070,500,29.9977,575,-9.44394,0.0385147,-2.92558,0.051903,-13.0148,0.0484719
28994287023843,500,40,575,-8.92556,0.0410086,-2.90246,0.056352,-13.2543,0.0498768
28998707023729,500,49.993,575,-8.42426,0.0432016,-2.96351,0.048836,-13.3682,0.0461653
29003127026002,500,59.9953,575,-7.92478,0.0429132,-2.99954,0.0420087,-13.3668,0.045954
29007547024207,500,69.9977,575,-7.44633,0.0396107,-2.9743,0.0491594,-13.2856,0.0440315
29011967022868,500,80,575,-6.94208,0.0361072,-3.0166,0.0468328,-13.0792,0.0595741
29016387025033,500,89.993,575,-6.48614,0.029825,-3.0456,0.0531679,-12.7209,0.0455185
29020807026238,500,99.9953,575,-6.17655,0.0367,-3.09478,0.0530391,-12.2682,0.0545039
29025227024503,500,109.998,575,-5.95439,0.0411335,-3.15882,0.0445067,-11.6282,0.0468825
29029647025960,500,120,575,-5.86955,0.0433098,-3.27146,0.0515501,-10.9737,0.0590079
29034067026193,500,129.993,575,-6.02572,0.0421432,-3.32175,0.0588768,-10.3121,0.0546776
29038487024458,500,139.995,575,-6.48929,0.0424475,-3.44637,0.0598482,-9.70649,0.0485578
