Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
289773951231739,500,0,450,-9.20989,0.041762,-3.07033,0.0491667,-10.2465,0.0495285
289788609233214,500,0,150,-9.25522,0.0531703,-3.0809,0.0428444,-10.4426,0.0557409
289803869232976,500,4.99649,450,-9.3497,0.0397923,-3.12474,0.052406,-10.3851,0.0508268
289818527233431,500,4.99649,150,-9.35537,0.0361204,-3.03382,0.0422108,-10.5139,0.0556199
289833787232076,500,9.99298,450,-9.34369,0.0359271,-3.18409,0.0530677,-10.3699,0.0470063
289848445231991,500,9.99298,150,-9.37209,0.0388505,-3.14277,0.0539418,-10.4871,0.0517127
289863705234165,500,14.9988,450,-9.40041,0.0385424,-3.17112,0.049552,-10.418,0.0499275
289878363234680,500,14.9988,150,-9.33771,0.0379491,-3.0922,0.0482262,-10.6295,0.0490864
289893623232066,500,19.9953,450,-9.36953,0.0383344,-3.06897,0.0500965,-10.4476,0.0459187
289908281232485,500,19.9953,150,-9.30533,0.0397433,-3.05042,0.0432228,-10.6789,0.0439833
289923541231982,500,24.9918,450,-9.35435,0.0402819,-3.16423,0.053547,-10.4756,0.051465
289938199232365,500,24.9918,150,-9.33109,0.0378614,-3.08132,0.0502767,-10.7311,0.0564928
289953459232691,500,29.9977,450,-9.27072,0.0377421,-3.20435,0.0495252,-10.6018,0.0509071
289968117232414,500,29.9977,150,-9.25417,0.0414857,-3.12662,0.0460843,-10.7835,0.0603587
289983377234168,500,34.9942,450,-9.28578,0.0377282,-3.12098,0.0566745,-10.6352,0.0492429
289998035234575,500,34.9942,150,-9.21994,0.042656,-3.151,0.0482747,-10.7406,0.0544715
290013295234264,500,40,450,-9.27565,0.0382917,-3.1136,0.0552213,-10.6324,0.0398584
290027953232931,500,40,150,-9.10888,0.0362571,-3.10638,0.0479011,-10.8693,0.0483828
290043213234073,500,44.9965,450,-9.24894,0.0397676,-3.22891,0.0487922,-10.6902,0.0453059
290057871234588,500,44.9965,150,-9.09701,0.0383307,-3.19566,0.0608212,-10.7806,0.0529911
290073131232874,500,49.993,450,-9.18519,0.0342874,-3.25165,0.0540109,-10.6948,0.0429075
290087789232753,500,49.993,150,-9.04062,0.0397904,-3.26638,0.0648405,-10.8644,0.0510235
290103049233090,500,54.9988,450,-9.14964,0.0422806,-3.19377,0.0517504,-10.728,0.0509288
290117707232165,500,54.9988,150,-9.01429,0.0527281,-3.28773,0.0433698,-10.8998,0.0528188
290132965233415,500,59.9953,450,-9.14359,0.0450756,-3.2143,0.0503208,-10.752,0.048586
290147625232334,500,59.9953,150,-9.05995,0.0459497,-3.34248,0.0450126,-10.9051,0.0533889
290162883232348,500,64.9918,450,-9.16821,0.0380942,-3.27132,0.0460569,-10.7988,0.0723067
290177541233463,500,64.9918,150,-9.02442,0.0386176,-3.36022,0.0410045,-10.9091,0.0496718
290192801231593,500,69.9977,450,-9.0977,0.0407353,-3.29446,0.0480287,-10.8613,0.0600603
290207459231724,500,69.9977,150,-8.89676,0.0455232,-3.39331,0.0505226,-10.9801,0.0532566
290222717234642,500,74.9942,450,-9.03001,0.0373059,-3.24387,0.0535095,-10.8842,0.0473071
290237375233609,500,74.9942,150,-8.90709,0.0306314,-3.40133,0.0530334,-10.9727,0.0479458
290252635234019,500,80,450,-9.05075,0.0407029,-3.33166,0.0379785,-10.8865,0.0496673
290267293233466,500,80,150,-8.80938,0.0362408,-3.43954,0.05675,-11.0238,0.0456562
290282551233180,500,84.9965,450,-8.94089,0.0444521,-3.21639,0.0565011,-11.015,0.0514871
290297209231247,500,84.9965,150,-8.77394,0.0334356,-3.43172,0.0429265,-11.0327,0.0581722
290312469232269,500,89.993,450,-8.95618,0.04181,-3.27512,0.0539145,-11.0194,0.0507711
290327127232796,500,89.993,150,-8.73619,0.0372766,-3.48189,0.0523835,-11.0622,0.0543081
290342385232018,500,94.9988,450,-8.81818,0.0384555,-3.29069,0.0547702,-11.0061,0.0525372
290357043233757,500,94.9988,150,-8.65648,0.0432577,-3.53453,0.056548,-11.0085,0.0542473
290372301232943,500,99.9953,450,-8.77202,0.0334737,-3.30747,0.0479476,-11.0212,0.0482858
290386959233410,500,99.9953,150,-8.60914,0.0408803,-3.58647,0.0444693,-11.0916,0.0476346
290402219231444,500,104.992,450,-8.77099,0.0395091,-3.41014,0.0424351,-11.0259,0.0483911
290416877232847,500,104.992,150,-8.5348,0.0438011,-3.53601,0.0440758,-11.035,0.0485128
290432137233016,500,109.998,450,-8.67919,0.0389532,-3.38361,0.0489363,-10.9931,0.0425982
290446795232691,500,109.998,150,-8.48511,0.041804,-3.66204,0.0610449,-10.9312,0.0503239
290462055233401,500,114.994,450,-8.58357,0.0435747,-3.36946,0.0705308,-10.9202,0.0525673
290476715231539,500,114.994,150,-8.48381,0.0444831,-3.60285,0.04978,-10.8941,0.0519148
