Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
1800510301908847,756.993,360,150,216.499,0.0370208,78.1045,0.0496665,-169.131,0.0825515
1800514727908139,756.993,349.998,150,157.707,0.0374639,62.5864,0.050729,-168.938,0.0771142
1800519153905811,756.993,339.995,150,112.437,0.0358235,51.1736,0.0553598,-160.982,0.0539131
1800523579908691,756.993,329.993,150,80.0996,0.0432162,43.1498,0.0534364,-150.938,0.0602766
1800528005907586,756.993,320,150,56.4102,0.0414917,37.3773,0.0641157,-141.504,0.0809074
1800532433905819,756.993,309.998,150,38.9697,0.0388836,33.3549,0.0465263,-134.311,0.0672482
1800536859909000,756.993,299.995,150,25.1539,0.0405183,30.4729,0.0470846,-129.661,0.0491026
1800541285905759,756.993,289.993,150,12.9961,0.0343846,28.3006,0.0579691,-127.234,0.0566339
1800545711908111,756.993,280,150,1.46291,0.0337892,26.8584,0.0482748,-126.267,0.0474474
1800550137907750,756.993,269.998,150,-10.0743,0.0344109,26.2323,0.0434551,-126.005,0.0564785
1800550137907750,756.993,259.995,150,-10.0743,0.0344109,26.2323,0.0434551,-126.005,0.0564785
