Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
1827503306112674,756.993,0,575,-9.87745,0.0428612,-2.72866,0.0502575,-10.8167,0.0511798
1827507732112579,756.993,9.99298,575,-10.0217,0.0334768,-2.76036,0.0519604,-10.8894,0.0494757
1827512158112688,756.993,19.9953,575,-10.0982,0.0325461,-2.79503,0.0372842,-10.94,0.0449086
1827516584113582,756.993,29.9977,575,-10.2059,0.043119,-2.76449,0.0612327,-11.0289,0.0535554
1827521010113924,756.993,40,575,-10.1733,0.0375671,-2.78352,0.0450747,-11.1572,0.0503652
1827525436112826,756.993,49.993,575,-10.0792,0.0365609,-2.73263,0.0469727,-11.3742,0.0671499
1827529862110745,756.993,59.9953,575,-9.89757,0.0341655,-2.77022,0.0484221,-11.3843,0.0419526
1827534288113331,756.993,69.9977,575,-9.65952,0.0345079,-2.7435,0.042558,-11.238,0.045117
1827538714112545,756.993,80,575,-9.47839,0.0365704,-2.77135,0.0461654,-10.9384,0.0473075
1827543140113836,756.993,89.993,575,-9.51042,0.0339498,-2.70445,0.0400366,-10.5013,0.0645545
1827547566111346,756.993,99.9953,575,-9.79665,0.040128,-2.68225,0.0430871,-10.0904,0.0552261
1827551992113644,756.993,109.998,575,-10.3005,0.0312845,-2.61354,0.0521112,-10.0021,0.0464485
1827556418112606,756.993,120,575,-10.7329,0.0399687,-2.5721,0.0475444,-10.1707,0.0475189
1827560844112733,756.993,129.993,575,-11.0668,0.0391896,-2.49341,0.0536609,-10.5864,0.0524798
1827565270112667,756.993,139.995,575,-11.0909,0.0381463,-2.34163,0.0440701,-11.1292,0.0454603
1827569696111833,756.993,149.998,575,-10.9531,0.0476874,-2.22897,0.0408454,-11.5802,0.0659292
1827574122111672,756.993,160,575,-10.6636,0.0391138,-2.10828,0.0479247,-11.8097,0.0479315
1827578548112890,756.993,169.993,575,-10.3319,0.0371275,-2.08885,0.0402496,-11.9996,0.0648428
1827582974113700,756.993,179.995,575,-10.062,0.0376476,-2.02645,0.0428992,-11.9812,0.071661
1827587400112302,756.993,189.998,575,-9.83724,0.0442899,-2.02653,0.0382703,-11.9568,0.0447091
1827591826112648,756.993,200,575,-9.68255,0.0363663,-2.01751,0.0529463,-11.8401,0.0551827
1827596252111029,756.993,209.993,575,-9.52251,0.0344138,-2.01388,0.0532482,-11.739,0.0592526
1827600678110623,756.993,219.995,575,-9.46066,0.0386663,-2.18346,0.0491291,-11.6613,0.0620219
1827605104112221,756.993,229.998,575,-9.35147,0.0353007,-2.25295,0.045331,-11.5177,0.0471019
1827609530112763,756.993,240,575,-9.3073,0.040992,-2.28492,0.0507723,-11.377,0.0441161
1827613956113581,756.993,249.993,575,-9.34866,0.0485534,-2.336,0.0491075,-11.1871,0.0464222
1827618382112743,756.993,259.995,575,-9.39295,0.0402327,-2.42779,0.0576511,-11.0733,0.0710888
1827622808113716,756.993,269.998,575,-9.49707,0.0436347,-2.48725,0.0444916,-11.0772,0.0437175
1827627234111030,756.993,280,575,-9.47371,0.0343381,-2.46738,0.0429061,-11.0198,0.0441178
1827631660113744,756.993,289.993,575,-9.42786,0.0414553,-2.47323,0.0453853,-10.8377,0.0518677
1827636086113421,756.993,299.995,575,-9.61367,0.0406487,-2.42844,0.0475083,-10.5475,0.0494597
1827640512111024,756.993,309.998,575,-10.0441,0.0360919,-2.14998,0.0431487,-10.5952,0.0476093
1827644938110965,756.993,320,575,-9.97524,0.0396157,-1.98549,0.0433036,-11.2841,0.0472866
1827649364111159,756.993,329.993,575,-9.55287,0.0431134,-2.28097,0.0396742,-11.2527,0.0443146
1827653790112121,756.993,339.995,575,-9.53872,0.0390813,-2.58741,0.0478152,-10.9518,0.0399089
1827658216110826,756.993,349.998,575,-9.71623,0.0355404,-2.74942,0.0456071,-10.7347,0.0364513
1827662642111044,756.993,360,575,-9.87787,0.0395131,-2.75168,0.0519556,-10.7692,0.0465097
