Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
346834731469168,0,0,575,-12.0499,0.0384329,-1.96695,0.0456733,-13.2335,0.0840423
346844363467620,0,89.993,575,-12.1725,0.0380463,-2.03167,0.063604,-13.345,0.103667
346853995470859,0,179.995,575,-12.1114,0.0401337,-1.92568,0.0393174,-13.4838,0.108972
346863629471196,0,269.998,575,-11.9714,0.0394562,-1.90773,0.0442345,-13.4675,0.108457
346919173467835,756.993,0,575,-11.9543,0.0429123,-2.04072,0.0524836,-13.2223,0.0791231
346923593467658,756.993,9.99298,575,-11.9847,0.0424693,-2.06504,0.0433746,-13.2402,0.0812404
346928013468945,756.993,19.9953,575,-11.9317,0.0479875,-2.0215,0.0530218,-13.2948,0.0632458
346932433467340,756.993,29.9977,575,-12.0061,0.039721,-2.06739,0.0472457,-13.348,0.127431
346936853469335,756.993,40,575,-12.0556,0.0412734,-2.04868,0.0571682,-13.4342,0.0957991
346941273468210,756.993,49.993,575,-12.0083,0.0394969,-1.99862,0.0444119,-13.3649,0.0604583
346945693469185,756.993,59.9953,575,-12.0567,0.0446514,-1.99121,0.0512085,-13.4246,0.12608
346950113468084,756.993,69.9977,575,-11.967,0.0360974,-1.98081,0.0448391,-13.437,0.0810102
346954533469683,756.993,80,575,-11.9228,0.0416126,-1.93161,0.0452867,-13.3872,0.0768545
346958953467898,756.993,89.993,575,-11.9189,0.036755,-1.96553,0.0475881,-13.3063,0.100099
346963373469113,756.993,99.9953,575,-12.001,0.0397073,-1.89185,0.0383958,-13.2581,0.102368
346967793470461,756.993,109.998,575,-12.0663,0.045414,-1.94774,0.0503103,-13.2633,0.0826153
346972213468591,756.993,120,575,-12.1824,0.0421835,-1.91223,0.0436594,-13.2681,0.0955033
346976633470118,756.993,129.993,575,-12.275,0.044672,-1.90358,0.0530806,-13.3841,0.104487
346981053469953,756.993,139.995,575,-12.2609,0.0410437,-1.86259,0.0418855,-13.5412,0.135739
346985473471288,756.993,149.998,575,-12.1858,0.0399842,-1.8684,0.0460372,-13.54,0.0884055
346989893467596,756.993,160,575,-12.1457,0.0475648,-1.84612,0.0534644,-13.5385,0.0797639
346994313469518,756.993,169.993,575,-12.0762,0.0434175,-1.78978,0.0502549,-13.6141,0.106651
346998733470913,756.993,179.995,575,-12.0432,0.0377979,-1.80696,0.0506131,-13.5957,0.0928464
347003153467892,756.993,189.998,575,-11.9857,0.043923,-1.8068,0.0419396,-13.5114,0.0756317
347007573468711,756.993,200,575,-11.9397,0.0368766,-1.81814,0.0685034,-13.5431,0.0952987
347011993468931,756.993,209.993,575,-11.9214,0.0420279,-1.90091,0.0530572,-13.576,0.126106
347016413469475,756.993,219.995,575,-11.8998,0.0401534,-1.87132,0.0561293,-13.4672,0.0880506
347020833470127,756.993,229.998,575,-11.875,0.0430978,-1.86702,0.05066,-13.4595,0.0898325
347025253467335,756.993,240,575,-11.8507,0.039254,-1.90077,0.0462851,-13.4131,0.103119
347029673470590,756.993,249.993,575,-11.8257,0.0373803,-1.85128,0.0541191,-13.3665,0.0640586
347034093468241,756.993,259.995,575,-11.8735,0.0384991,-1.92846,0.0581007,-13.3453,0.0974174
347038513468017,756.993,269.998,575,-11.8985,0.0425921,-2.0131,0.0691808,-13.3609,0.098512
347042933468165,756.993,280,575,-11.932,0.0387226,-2.02304,0.0449834,-13.3961,0.0866456
347047353468924,756.993,289.993,575,-11.9183,0.044861,-1.98986,0.0511148,-13.3746,0.0864425
347051773471087,756.993,299.995,575,-11.9245,0.040189,-2.01019,0.0562,-13.3345,0.0681289
347056193467791,756.993,309.998,575,-11.9086,0.0454014,-2.02227,0.0430286,-13.3756,0.129102
347060613469762,756.993,320,575,-11.9085,0.0470515,-1.99158,0.0451693,-13.3467,0.105353
347065033469082,756.993,329.993,575,-11.8911,0.0403208,-2.00609,0.0451577,-13.302,0.113654
347069453467730,756.993,339.995,575,-11.8752,0.0461616,-1.99575,0.0391726,-13.3402,0.126862
347073873471393,756.993,349.998,575,-11.9293,0.039882,-1.95375,0.0443076,-13.3147,0.109177
347078293469752,756.993,360,575,-11.9715,0.0382373,-2.00894,0.0492924,-13.2516,0.105766
347081711470303,756.993,360,575,-11.9853,0.0449781,-2.02349,0.0510074,-13.2756,0.113897
347086131468626,756.993,349.998,575,-11.9497,0.0384062,-2.06317,0.0522848,-13.3246,0.116648
347090551469410,756.993,339.995,575,-11.8672,0.0528813,-2.05605,0.0342101,-13.2957,0.130064
