Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
1911533142705045,756.993,114.899,980,-10.7454,0.0327231,-2.64999,0.0502489,-11.3773,0.0492605
1911563500707317,756.993,9.99298,980,-10.4098,0.0402844,-2.42501,0.0403906,-12.0523,0.11767
1911567926707615,756.993,19.9953,980,-10.5068,0.0380334,-2.34401,0.0461706,-12.2164,0.0545219
1911572352707709,756.993,29.9977,980,-10.6085,0.0361537,-2.30033,0.0672438,-12.3304,0.051876
1911576778706580,756.993,40,980,-10.6217,0.0384311,-2.33241,0.0496438,-12.4481,0.0447559
1911581204706543,756.993,40.2715,980,-10.6044,0.0374554,-2.30993,0.0450972,-12.469,0.0525045
1911604758706919,756.993,59.9953,980,-10.3522,0.0413552,-2.39363,0.0498289,-12.7138,0.053907
1911609184707470,756.993,59.9701,980,-10.3692,0.03603,-2.39405,0.0578822,-12.764,0.0497166
1911636746706439,756.993,80,980,-9.93788,0.0402861,-2.53032,0.053227,-12.384,0.0467915
1911641172706029,756.993,79.931,980,-9.97691,0.0361133,-2.49396,0.0448079,-12.3342,0.0728004
1911672940706763,756.993,87.4491,980,-9.87768,0.0390611,-2.57439,0.0371261,-12.0539,0.0580713
1911706308706859,756.993,94.9673,980,-9.93847,0.0397562,-2.64846,0.0424296,-11.8004,0.0574567
1911741280705124,756.993,120,980,-10.8891,0.039154,-2.54639,0.048787,-11.5438,0.0492422
1911745706706638,756.993,119.824,980,-10.8886,0.0383689,-2.54915,0.0458753,-11.5537,0.0554542
1911785286707489,756.993,103.505,980,-10.2301,0.0389864,-2.66166,0.0424448,-11.4807,0.0545997
1911823266707727,756.993,113.5,980,-10.6066,0.0354389,-2.65333,0.0535186,-11.3874,0.0669088
1911863448706441,756.993,104.409,980,-10.2819,0.0334194,-2.66504,0.0378099,-11.5201,0.0501475
1911903030705690,756.993,169.993,980,-10.6656,0.0395602,-1.8865,0.0545172,-12.9916,0.0478648
1911907456707888,756.993,172.188,980,-10.5567,0.0361049,-1.84295,0.0385485,-12.9551,0.0429359
1911957452706110,756.993,189.998,980,-10.3318,0.0405464,-1.78871,0.0393478,-12.8718,0.0436093
1911961878707338,756.993,200,980,-10.3003,0.0485455,-1.75167,0.0488812,-12.7556,0.121131
1911966304705818,756.993,209.993,980,-10.262,0.0357663,-1.75945,0.0576967,-12.7259,0.0486031
1911970730705078,756.993,219.995,980,-10.2113,0.0346472,-1.89111,0.051482,-12.6509,0.0450796
1911975156706408,756.993,219.57,980,-10.1896,0.0381489,-1.93931,0.0490327,-12.6501,0.0498579
1912034766707109,756.993,240,980,-10.1601,0.0385939,-2.0319,0.0487343,-12.5449,0.0516891
1912039192706534,756.993,249.993,980,-10.1304,0.0372994,-2.18195,0.0522798,-12.4767,0.0607836
1912043618707795,756.993,259.995,980,-10.1311,0.0375501,-2.2558,0.0496063,-12.3873,0.0515948
1912048044706919,756.993,269.998,980,-10.1642,0.0333778,-2.31266,0.0506583,-12.3211,0.0544598
1912052470707040,756.993,280,980,-10.1513,0.0355712,-2.31031,0.050454,-12.2597,0.0499926
1912056896705109,756.993,289.993,980,-10.2058,0.0406276,-2.41974,0.0542184,-12.2226,0.046247
1912061322705049,756.993,299.995,980,-10.2794,0.0385977,-2.51269,0.0502285,-12.2446,0.0533644
1912065748705674,756.993,309.998,980,-10.286,0.033788,-2.67363,0.0480234,-12.2038,0.0688058
1912070174705891,756.993,320,980,-10.2616,0.0344206,-2.74061,0.0387079,-12.2425,0.0861722
1912074600708064,756.993,329.993,980,-10.1761,0.0372312,-2.7759,0.052125,-12.1306,0.112355
1912079026706276,756.993,339.995,980,-10.1716,0.0295899,-2.63745,0.0457689,-12.1151,0.0843881
1912083452705509,756.993,349.998,980,-10.2066,0.0331036,-2.54966,0.0469046,-12.0452,0.0572349
1912087878707393,756.993,360,980,-10.298,0.0417931,-2.48618,0.0487318,-12.039,0.11865
