Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
1893095159184381,756.993,249.993,150,-10.9172,0.0426342,-2.5139,0.0438304,-11.6622,0.0429495
1893099585186597,756.993,251.828,150,-10.9186,0.0321092,-2.50125,0.0533141,-11.7105,0.0430713
1893165607185389,756.993,269.998,150,-10.8491,0.0407175,-2.31692,0.0478806,-11.8411,0.0404291
1893170033186644,756.993,271.847,150,-10.807,0.0398911,-2.29285,0.04752,-11.8409,0.0593093
1893239661187228,756.993,289.993,150,-10.9018,0.043312,-2.12506,0.0459631,-11.8521,0.0506339
1893244087184237,756.993,299.995,150,-10.9529,0.0369442,-2.19364,0.0472128,-11.9437,0.0739087
1893248513184774,756.993,309.998,150,-10.9611,0.0349488,-2.31651,0.0482363,-12.2387,0.0472977
1893252941184925,756.993,320,150,-10.703,0.0349321,-2.42668,0.0501064,-12.4061,0.0457943
1893257367186422,756.993,329.993,150,-10.4154,0.0343493,-2.24428,0.0430096,-12.3212,0.0474117
1893261793185015,756.993,339.995,150,-10.2955,0.0415615,-2.03455,0.0503252,-12.2385,0.0598502
1893266219185036,756.993,349.998,150,-10.237,0.0385853,-1.95625,0.0410105,-12.2402,0.0695039
1893270645184733,756.993,360,150,-10.161,0.0403329,-1.87153,0.0425057,-12.1252,0.096735
