Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
1800752491908585,756.993,259.995,150,-21.4999,0.0378438,25.8952,0.051478,-125.07,0.0491612
1800756917906004,756.993,249.993,150,-32.9922,0.0378477,26.6279,0.0608556,-125.954,0.0535014
1800761343906940,756.993,240,150,-45.1053,0.0306191,28.0804,0.0552829,-128.026,0.0525428
1800765769905775,756.993,229.998,150,-58.691,0.0344007,30.2839,0.0428342,-132.08,0.0442218
1800770195905691,756.993,219.995,150,-75.0533,0.0348714,33.4219,0.0551958,-138.408,0.0528328
1800774621906026,756.993,209.993,150,-97.189,0.0370333,37.7262,0.0628493,-147.283,0.0476836
1800779047906602,756.993,200,150,-127.956,0.0416845,43.7493,0.0514106,-157.275,0.0951045
1800783473907009,756.993,189.998,150,-170.032,0.0430055,51.9911,0.0447042,-165.471,0.059637
1800787899909060,756.993,179.995,150,-228.352,0.0414318,64.0267,0.0533581,-167.087,0.0456629
1800792325908172,756.993,169.993,150,-304.051,0.04494,81.4985,0.0489417,-153.295,0.0531509
1800796751908387,756.993,160,150,-395.49,0.0366339,106.235,0.05446,-112.16,0.0483764
1800801177907066,756.993,149.998,150,-495.122,0.040543,140.679,0.0530174,-29.0708,0.0536867
1800805603908950,756.993,139.995,150,-584.997,0.0381846,186.468,0.0430783,110.402,0.0517025
1800810029906165,756.993,129.993,150,-634.123,0.0351379,242.828,0.0408404,307.473,0.0435152
1800814455906977,756.993,120,150,-610.264,0.033897,305.724,0.0502448,541.825,0.0504763
1800818881907635,756.993,109.998,150,-494.954,0.0358202,366.835,0.0422198,768.605,0.0799967
1800823307908918,756.993,99.9953,150,-299.07,0.0323258,414.422,0.052606,935.21,0.0593971
1800827733906888,756.993,89.993,150,-50.3725,0.044696,439.884,0.053502,1007.86,0.0477849
1800832159907546,756.993,80,150,208.511,0.0566497,437.221,0.118684,970.097,0.273607
1800836585905745,756.993,69.9977,150,431.577,0.111665,406.438,0.101851,822.056,0.169009
1800841011908515,756.993,59.9953,150,575.669,0.0310334,352.949,0.0524089,591.875,0.0686665
1800845439909123,756.993,49.993,150,617.919,0.0424843,289.853,0.0421148,344.697,0.0861107
1800849865906062,756.993,40,150,577.196,0.0373431,227.857,0.0535104,133.216,0.0483164
1800854291906313,756.993,29.9977,150,489.051,0.051833,174.102,0.0534681,-17.8331,0.0703872
1800858717908495,756.993,19.9953,150,388.444,0.0378308,132.162,0.0543497,-107.926,0.052214
1800863143907774,756.993,9.99298,150,294.117,0.032903,100.655,0.0531121,-153.599,0.0427587
1800867569908876,756.993,0,150,215.75,0.0431049,78.044,0.06097,-169.644,0.0592577
