Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
426062085437569,0,249.993,150,-9.08348,0.029546,-3.40395,0.0459989,-10.0928,0.0489408
426069121438603,50,249.993,150,-9.0265,0.0383548,-3.5235,0.0394139,-10.1423,0.0504104
426076157438533,100,249.993,150,-8.95234,0.0314414,-3.60818,0.0500866,-10.125,0.0593391
426083193439375,150,249.993,150,-8.915,0.0367921,-3.77274,0.0465923,-10.1415,0.0562067
426090229438381,200,249.993,150,-8.84467,0.0385481,-3.89587,0.0551276,-10.215,0.0599447
426097265436439,250,249.993,150,-8.79386,0.0373422,-4.01607,0.0444951,-10.3712,0.0609674
426104301438912,300,249.993,150,-8.69466,0.038384,-4.09168,0.0570124,-10.5369,0.0493519
426111337437978,350,249.993,150,-8.66982,0.0375614,-4.07837,0.0465806,-10.7552,0.0609795
426118373438064,400,249.993,150,-8.64095,0.0417278,-3.99905,0.0526339,-10.9336,0.0584341
426125409437286,450,249.993,150,-8.62184,0.0320035,-3.89746,0.060099,-11.0623,0.0492779
426132445438728,500,249.993,150,-8.71024,0.0412451,-3.67593,0.0407875,-11.1625,0.0531687
426139481438166,550,249.993,150,-8.71523,0.0439664,-3.4958,0.0499198,-11.1428,0.0565037
426146517436896,600,249.993,150,-8.76665,0.0356912,-3.41469,0.0647285,-11.0411,0.0562272
426153553437282,650,249.993,150,-8.72328,0.0438414,-3.30159,0.0473525,-10.9434,0.0658492
426160589437236,700,249.993,150,-8.64393,0.0334779,-3.23013,0.0491804,-10.905,0.0634145
426167625436878,750,249.993,150,-8.62237,0.0339361,-3.20524,0.0626812,-10.8307,0.0521764
426167625436878,750,249.993,150,-8.62237,0.0339361,-3.20524,0.0626812,-10.8307,0.0521764
