Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
1915570204705172,0,0,575,-10.4273,0.0340527,-2.28627,0.0532422,-11.5996,0.0452595
1915585868705303,0,179.995,575,-10.8193,0.0407409,-2.29236,0.0441957,-12.3388,0.0810794
1915589292706638,0,179.995,575,-10.7974,0.0371415,-2.27286,0.0461422,-12.3294,0.11795
1915596334707144,50,179.995,575,-10.8171,0.0314946,-2.21551,0.0493198,-12.3557,0.0933442
1915599758705833,50,179.995,575,-10.8126,0.0317255,-2.243,0.0571394,-12.358,0.053672
1915606800706520,100,179.995,575,-10.8324,0.0358316,-2.20664,0.0395693,-12.455,0.104593
1915610224706121,100,179.995,575,-10.8032,0.0374006,-2.1742,0.0480294,-12.4867,0.0695666
1915617266707996,150,179.995,575,-10.8053,0.0346013,-2.15303,0.0495454,-12.5441,0.0482122
1915620690707884,150,179.995,575,-10.8141,0.03885,-2.18181,0.0453017,-12.5002,0.106756
1915627732706507,200,179.995,575,-10.7844,0.0356445,-2.15114,0.0392368,-12.5145,0.0506569
1915631156705627,200,179.995,575,-10.7774,0.0369841,-2.16248,0.0490383,-12.5676,0.0849187
1915638198705354,250,179.995,575,-10.8156,0.0389752,-2.175,0.0437193,-12.6199,0.0498035
1915641622705134,250,179.995,575,-10.8315,0.0291666,-2.07881,0.0582809,-12.6197,0.0816035
1915648664708306,300,179.995,575,-10.8404,0.0370652,-2.15234,0.0480191,-12.6634,0.0603511
1915652088706454,300,179.995,575,-10.8372,0.0330842,-2.12322,0.0674337,-12.6646,0.0499509
1915659130707812,350,179.995,575,-10.793,0.0308471,-2.08756,0.0423424,-12.6489,0.0436908
1915662554708097,350,179.995,575,-10.7996,0.0453449,-2.1242,0.0432894,-12.6596,0.0584495
1915669598707306,400,179.995,575,-10.8227,0.0344965,-2.0445,0.044039,-12.6612,0.0475332
1915673022707555,400,179.995,575,-10.8303,0.0400274,-2.07287,0.0518548,-12.6795,0.044514
1915680064705530,450,179.995,575,-10.8427,0.0316291,-2.00322,0.0504978,-12.6887,0.0473796
1915683488707206,450,179.995,575,-10.8471,0.0353573,-2.03414,0.0499158,-12.708,0.0414169
1915690530704989,500,179.995,575,-10.8423,0.0387938,-2.01102,0.0438764,-12.7099,0.0432071
1915693954704961,500,179.995,575,-10.8584,0.0393572,-2.02238,0.0467823,-12.7217,0.0518538
1915700996706368,550,179.995,575,-10.8567,0.0372025,-2.00196,0.0548972,-12.7673,0.0467682
1915704420705897,550,179.995,575,-10.8264,0.0306135,-2.00841,0.0491652,-12.791,0.0605605
1915711462706716,600,179.995,575,-10.8768,0.0330216,-1.93911,0.0455989,-12.8355,0.0684412
1915714886705452,600,179.995,575,-10.865,0.0351485,-1.91131,0.0511793,-12.7999,0.0681163
1915721928707306,650,179.995,575,-10.843,0.0377768,-1.94587,0.0426683,-12.7757,0.0470857
1915725352706334,650,179.995,575,-10.8608,0.0381757,-1.93608,0.0498262,-12.7893,0.0555941
1915732394706367,700,179.995,575,-10.8161,0.0352654,-1.87921,0.0459792,-12.8013,0.0609199
1915735818708108,700,179.995,575,-10.8244,0.0321222,-1.92546,0.0448774,-12.7887,0.0494692
1915742860705140,750,179.995,575,-10.7888,0.0369983,-1.91838,0.056731,-12.8456,0.0732448
1915746284708441,750,179.995,575,-10.7677,0.031078,-1.86556,0.0408006,-12.8381,0.0430791
