Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bx [nT],BxStdDev [nT],By [nT],ByStdDev [nT],Bz [nT],BzStdDev [nT]
1192498899090309,0,0,0,-230.094,0.203009,-1220.28,1.1859,-493.381,0.497082
1192501903090772,0,0,0,-229.974,0.181764,-1229.2,4.12375,-497.265,1.66998
1192504907090839,0,0,0,-230.149,0.187814,-1231.83,0.419205,-498.321,0.363316
1192507911092994,0,0,0,-230.497,0.178514,-1233.56,0.546927,-499.468,0.288184
1192510915092677,0,0,0,-230.338,0.207271,-1231.36,0.748116,-498.177,0.330183
1192513919092564,0,0,0,-230.101,0.231107,-1231.7,0.617095,-498.329,0.2857
1192516921093130,0,0,0,-230.382,0.219116,-1233.67,0.429465,-499.208,0.254612
1192519923091608,0,0,0,-230.017,0.206987,-1233.41,0.48831,-498.97,0.299474
1192522925090050,0,0,0,-230.203,0.174309,-1231.91,0.476706,-498.266,0.228417
1192525927092368,0,0,0,-230.144,0.199433,-1230.25,0.456935,-497.891,0.224348
1192528931092266,0,0,0,-230.281,0.221129,-1229.23,0.394196,-497.4,0.266895
1192531933092964,0,0,0,-230.266,0.20382,-1229.47,0.43424,-497.452,0.349348
1192534935093038,0,0,0,-230.299,0.242605,-1230.93,0.379518,-498.109,0.272355
1192537937092632,0,0,0,-230.318,0.222451,-1231.71,0.389217,-498.569,0.241002
1192540941092975,0,0,0,-230.086,0.189982,-1231.45,0.422438,-498.255,0.193345
1192543945092406,0,0,0,-230.493,0.202643,-1230.38,0.55648,-498.261,0.260256
1192546947092792,0,0,0,-230.504,0.209208,-1231.7,0.363504,-498.92,0.226002
1192549951090807,0,0,0,-230.537,0.181278,-1232.28,0.561069,-498.693,0.269536
1192552955090958,0,0,0,-230.255,0.188637,-1230.88,0.392424,-498.416,0.212797
1192555959091733,0,0,0,-230.391,0.206463,-1227.95,4.38501,-496.988,1.77703
1192558963092976,0,0,0,-230.152,0.196727,-1220.42,0.39678,-493.785,0.271967
1192561967092899,0,0,0,-230.147,0.20929,-1221.87,0.514423,-494.094,0.263468
1192564971091970,0,0,0,-230.062,0.195302,-1222.92,0.394596,-494.459,0.23716
1192567975091340,0,0,0,-230.22,0.180432,-1223.58,0.371717,-494.808,0.265267
1192570979092475,0,0,0,-230.166,0.219402,-1220.62,0.328733,-493.735,0.253376
1192573981090653,0,0,0,-229.981,0.32426,-1220.65,0.406584,-493.609,0.258951
1192576983091651,0,0,0,-230.097,0.198809,-1221.39,0.34799,-493.89,0.292912
1192579987090266,0,0,0,-230.024,0.179682,-1222.09,1.35858,-494.18,0.563108
1192582991092889,0,0,0,-230.54,0.200423,-1230.98,0.345669,-497.861,0.236117
1192585995093208,0,0,0,-230.617,0.175721,-1231.52,0.41518,-497.985,0.263257
1192588997092118,0,0,0,-230.242,0.195516,-1230.9,0.399377,-497.797,0.296362
1192591999090872,0,0,0,-230.558,0.202951,-1230.2,0.40099,-497.392,0.229521
1192595003091455,0,0,0,-230.636,0.214848,-1231.23,0.396854,-497.856,0.294457
1192598007090238,0,0,0,-230.459,0.200171,-1231.36,0.420362,-497.818,0.277628
1192601009092988,0,0,0,-230.314,0.247368,-1230.64,0.340384,-497.501,0.319553
1192604011090902,0,0,0,-230.322,0.162973,-1230.66,0.334715,-497.638,0.33003
1192607013092140,0,0,0,-230.481,0.165134,-1230.73,0.405736,-497.902,0.299077
1192610015092022,0,0,0,-230.418,0.203182,-1230.31,0.401279,-497.558,0.264341
1192613017090476,0,0,0,-230.173,0.119877,-1230.82,0.410906,-497.639,0.303145
1192616019090994,0,0,0,-230.547,0.174554,-1230.8,0.423871,-497.679,0.247289
1192619023093149,0,0,0,-230.264,0.177346,-1230.69,0.317443,-497.971,0.262744
1192622027090768,0,0,0,-230.361,0.193717,-1229.77,0.385431,-497.615,0.301684
1192625029092690,0,0,0,-230.573,0.166001,-1230.21,0.34036,-497.586,0.282831
1192628031090796,0,0,0,-230.374,0.152061,-1230.54,0.448905,-497.831,0.254908
1192631033091722,0,0,0,-230.435,0.182686,-1230,0.365608,-497.857,0.297339
1192634035090656,0,0,0,-230.242,0.165348,-1228.06,0.401238,-496.785,0.289905
1192637037092086,0,0,0,-230.441,0.190065,-1227.62,0.390959,-496.75,0.290173
1192640039093192,0,0,0,-230.7,0.202236,-1229.76,0.807462,-497.726,0.428638
1192643043091050,0,0,0,-230.65,0.191226,-1230.34,0.406508,-497.745,0.205635
1192646047091261,0,0,0,-230.402,0.191764,-1222.48,0.343886,-494.632,0.312595
1192649049092607,0,0,0,-229.982,0.212605,-1209.54,0.530582,-489.762,0.375898
1192652051090677,0,0,0,-229.804,0.157958,-1208.03,1.29293,-488.746,0.566292
1192655053091627,0,0,0,-229.985,0.267067,-1217.78,4.12328,-492.767,1.69282
1192658055090885,0,0,0,-229.521,0.193208,-1203.11,0.669742,-486.911,0.461553
1192661057092915,0,0,0,-229.01,0.209451,-1182.26,3.58709,-478.69,1.46321
1192664059090589,0,0,0,-230.167,0.187914,-1207.9,1.05568,-489.223,0.464491
1192667061093111,0,0,0,-230.026,0.145684,-1213.5,0.374148,-491.408,0.280407
1192670063090881,0,0,0,-230.225,0.193748,-1217.82,0.663745,-493.257,0.380834
1192673067091476,0,0,0,-229.909,0.179742,-1216.81,1.00888,-493.135,0.35411
1192676071090715,0,0,0,-232.926,0.19271,-1289.39,0.662139,-521.64,0.386427
1192679073092193,0,0,0,-232.861,0.212467,-1288.63,0.927873,-521.479,0.440406
1192682075092687,0,0,0,-232.611,0.174409,-1287.65,0.547085,-520.789,0.259589
1192685079092250,0,0,0,-232.545,0.162487,-1287.53,0.443946,-520.838,0.226442
1192688081133076,0,0,0,-232.698,0.190779,-1288.54,0.36115,-521.068,0.274203
1192691083091354,0,0,0,-232.719,0.181872,-1288.63,0.429792,-521.157,0.322779
1192694085092688,0,0,0,-232.524,0.177564,-1282.62,1.37164,-518.72,0.482068
1192697087092510,0,0,0,-232.343,0.192073,-1280.5,0.400837,-517.922,0.250937
1192700091091677,0,0,0,-232.623,0.182308,-1285.02,0.941321,-519.733,0.416025
1192703095093244,0,0,0,-231.994,0.20368,-1269.9,0.478084,-513.577,0.343247
1192706097092346,0,0,0,-231.817,0.21076,-1265.15,2.85858,-511.704,1.08509
1192709099090368,0,0,0,-231.571,0.20514,-1268.62,0.325603,-513.134,0.270677
1192712103093099,0,0,0,-231.789,0.264823,-1268.36,0.366917,-512.924,0.246841
1192715107092446,0,0,0,-232.299,0.198888,-1270.34,0.41027,-513.823,0.225777
1192718111091336,0,0,0,-232.112,0.183282,-1271.05,0.392179,-514.189,0.328918
1192721113091818,0,0,0,-231.874,0.156672,-1270.74,0.367634,-513.8,0.310229
1192724115090644,0,0,0,-231.97,0.190081,-1268.39,0.367881,-512.865,0.271047
1192727119090807,0,0,0,-232.168,0.175977,-1267.91,0.523748,-512.683,0.341433
1192730123090646,0,0,0,-232.014,0.19407,-1268.42,0.428553,-512.915,0.242378
1192733127093773,0,0,0,-232.374,0.208233,-1268.45,0.371884,-513.056,0.284121
1192736129091507,0,0,0,-232.289,0.183569,-1268.49,0.352044,-513.041,0.254878
1192739131092229,0,0,0,-232.124,0.127818,-1269.07,0.351216,-513.432,0.268451
1192742133092183,0,0,0,-232.02,0.21758,-1269.51,0.384179,-513.568,0.291361
1192745135092785,0,0,0,-232.119,0.206821,-1269.54,0.442926,-513.711,0.300898
1192748137090363,0,0,0,-232.118,0.150791,-1269.15,0.868155,-513.292,0.342855
1192751139091013,0,0,0,-232.026,0.213958,-1268.78,0.427395,-512.572,0.316708
1192754143092724,0,0,0,-230.511,0.195861,-1221.37,0.637174,-494.898,0.346147
1192757147091195,0,0,0,-230.318,0.191129,-1219.01,0.487778,-493.894,0.264895
1192760151091514,0,0,0,-230.457,0.170217,-1219.7,0.360612,-493.832,0.17701
1192763155092397,0,0,0,-230.656,0.15904,-1220.02,0.509343,-494.017,0.298726
1192766157091787,0,0,0,-230.654,0.206591,-1220.12,0.534271,-494.122,0.310345
1192769161092694,0,0,0,-230.392,0.180499,-1223.38,0.455137,-495.542,0.241826
1192772163092360,0,0,0,-230.557,0.176076,-1223.22,0.367355,-495.23,0.249569
1192775165092662,0,0,0,-230.526,0.178446,-1222.32,0.438595,-494.812,0.286099
1192778169092584,0,0,0,-230.748,0.157892,-1221.76,0.344687,-494.643,0.22977
1192781171091710,0,0,0,-230.55,0.19891,-1220.9,0.49724,-494.109,0.367384
1192784173090176,0,0,0,-230.455,0.181851,-1219.57,0.423552,-493.831,0.281664
1192787175090814,0,0,0,-230.564,0.0755607,-1222.57,0.266679,-494.989,0.0940866
