Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
1832230352113730,756.993,0,575,-9.93148,0.0432779,-2.70343,0.0498302,-11.1471,0.0482438
1832234778112428,756.993,9.99298,575,-10.0398,0.0460011,-2.72244,0.0606611,-11.2538,0.0443522
1832239204113442,756.993,19.9953,575,-10.1338,0.0399294,-2.74034,0.0577428,-11.3336,0.0528835
1832243630110795,756.993,29.9977,575,-10.2021,0.0337037,-2.71414,0.0527312,-11.4168,0.0489738
1832248056113284,756.993,40,575,-10.2019,0.0389182,-2.76409,0.0493334,-11.5774,0.0587023
1832252484113572,756.993,49.993,575,-10.1116,0.035738,-2.72332,0.0532444,-11.6677,0.0487795
1832256910111756,756.993,59.9953,575,-9.87245,0.0351519,-2.74848,0.0436547,-11.7654,0.0472006
1832261336111356,756.993,69.9977,575,-9.61169,0.0331814,-2.72691,0.055214,-11.6052,0.0468835
1832265762111951,756.993,80,575,-9.42201,0.0389546,-2.70156,0.0510376,-11.2792,0.0514438
1832270188110737,756.993,89.993,575,-9.46611,0.0348148,-2.67278,0.0465887,-10.8393,0.0427287
1832274614113034,756.993,99.9953,575,-9.80194,0.0405601,-2.59952,0.0549439,-10.4055,0.0727955
1832279040113038,756.993,109.998,575,-10.2868,0.0392068,-2.5766,0.0400287,-10.2728,0.0551059
1832283466112814,756.993,120,575,-10.7214,0.0341587,-2.51621,0.0526325,-10.4477,0.0563848
1832287892110815,756.993,129.993,575,-11.0727,0.0428349,-2.44676,0.0450121,-10.8781,0.0482987
1832292318112536,756.993,139.995,575,-11.1951,0.0336097,-2.27042,0.0446912,-11.3994,0.0480855
1832296744113451,756.993,149.998,575,-11.0324,0.0352843,-2.11752,0.0508653,-11.8571,0.0596477
1832301170113984,756.993,160,575,-10.7713,0.0445401,-1.9978,0.0427557,-12.0939,0.0404226
1832305596112584,756.993,169.993,575,-10.4525,0.035321,-1.97135,0.0468385,-12.1844,0.047077
1832310022112817,756.993,179.995,575,-10.2291,0.0352565,-1.93595,0.0519484,-12.1943,0.0543749
1832314448111645,756.993,189.998,575,-10.0464,0.0333219,-1.89524,0.0570172,-12.1696,0.044693
1832318874113253,756.993,200,575,-9.82848,0.0468467,-1.96731,0.0457205,-12.1233,0.0485808
1832323300113914,756.993,209.993,575,-9.69021,0.0328699,-2.01728,0.0452479,-12.0139,0.0421874
1832327726113804,756.993,219.995,575,-9.57983,0.0427787,-2.07282,0.0457777,-11.9331,0.0425848
1832332152113308,756.993,229.998,575,-9.51118,0.0351788,-2.08616,0.048249,-11.8333,0.0431056
1832336578111996,756.993,240,575,-9.48363,0.0429438,-2.19986,0.0556071,-11.661,0.0443743
1832341004111452,756.993,249.993,575,-9.43324,0.0397888,-2.23747,0.0510528,-11.5727,0.051544
1832345430111808,756.993,259.995,575,-9.48853,0.0414766,-2.30585,0.0619467,-11.4741,0.0456782
1832349856110857,756.993,269.998,575,-9.56706,0.0392657,-2.3877,0.0470222,-11.3761,0.0459794
1832354282112785,756.993,280,575,-9.53184,0.0332607,-2.42264,0.0471847,-11.3219,0.0499726
1832358708112721,756.993,289.993,575,-9.59138,0.0357602,-2.35581,0.0428475,-11.1994,0.0449453
1832363134113413,756.993,299.995,575,-9.74562,0.0397851,-2.36698,0.042302,-10.932,0.0609473
1832367560113626,756.993,309.998,575,-10.2263,0.035404,-2.09604,0.046088,-11.0246,0.0465436
1832371986111078,756.993,320,575,-10.1381,0.0386251,-1.87729,0.0480362,-11.7246,0.0463049
1832376412113630,756.993,329.993,575,-9.73354,0.037519,-2.18414,0.0480466,-11.6866,0.0510589
1832380838111579,756.993,339.995,575,-9.72735,0.0487806,-2.46768,0.0506367,-11.3535,0.0563522
1832385264110727,756.993,349.998,575,-9.83798,0.0356599,-2.56858,0.0460068,-11.2045,0.0731783
1832389690113571,756.993,360,575,-9.97433,0.0430521,-2.63542,0.0406363,-11.1878,0.0410508
