Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
252879424783365,0,0,575,-10.5584,0.0364837,-2.34679,0.053816,-12.0878,0.0754957
252889058782095,0,89.993,575,-10.7395,0.0397833,-2.32869,0.049126,-12.0938,0.103933
252898690783437,0,179.995,575,-10.6893,0.0423251,-2.28358,0.0449886,-12.3317,0.0481117
252908322783003,0,269.998,575,-10.4958,0.0412773,-2.29035,0.05954,-12.2497,0.110349
252963876786126,756.993,0,575,-10.455,0.0414353,-2.47695,0.0459253,-12.1536,0.0742284
252968296783856,756.993,9.99298,575,-10.4873,0.0424647,-2.47966,0.0430514,-12.1591,0.0523999
252972716785426,756.993,19.9953,575,-10.5291,0.0442355,-2.46554,0.0412134,-12.2137,0.05789
252977136783204,756.993,29.9977,575,-10.5525,0.0400902,-2.49894,0.0509774,-12.2063,0.0564468
252981556783273,756.993,40,575,-10.5289,0.0525315,-2.52233,0.0459903,-12.2104,0.0651363
252985976786043,756.993,49.993,575,-10.5649,0.0432277,-2.57879,0.0457763,-12.2009,0.0621778
252990396786293,756.993,59.9953,575,-10.5324,0.0414682,-2.56002,0.0409606,-12.1818,0.0628932
252994816782282,756.993,69.9977,575,-10.5099,0.0417464,-2.49712,0.0647063,-12.189,0.0567585
252999236783418,756.993,80,575,-10.473,0.0525459,-2.51294,0.04658,-12.1311,0.101253
253003656782743,756.993,89.993,575,-10.4551,0.039548,-2.43861,0.0414516,-12.1381,0.0511772
253008076786471,756.993,99.9953,575,-10.4829,0.042787,-2.45521,0.0628507,-12.0553,0.094047
253012496786240,756.993,109.998,575,-10.5835,0.039486,-2.48335,0.0525204,-12.1194,0.0511189
253016916783428,756.993,120,575,-10.6381,0.0401017,-2.45749,0.0544034,-12.1097,0.0639152
253021336782609,756.993,129.993,575,-10.6778,0.0416172,-2.45713,0.0512658,-12.1865,0.0480936
253025756785730,756.993,139.995,575,-10.6891,0.0362305,-2.37057,0.0461294,-12.2593,0.0489196
253030176782826,756.993,149.998,575,-10.6806,0.0419304,-2.32864,0.0540889,-12.3235,0.0713127
253034596784458,756.993,160,575,-10.608,0.0409985,-2.33624,0.0431633,-12.383,0.0477592
253039016783138,756.993,169.993,575,-10.5198,0.0382525,-2.32507,0.0478385,-12.3889,0.0924908
