Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bphi [nT],BphiStdDev [nT],Bz [nT],BzStdDev [nT],Brho [nT],BrhoStdDev [nT]
1883048095183747,756.993,0,980,-9.8457,0.0427639,-2.78391,0.0564558,-10.9372,0.044758
1883051519184516,756.993,0,980,-9.875,0.0351317,-2.81467,0.0504993,-10.8977,0.0536927
1883057559184820,756.993,0,929,-9.85358,0.0361821,-2.75166,0.0536928,-10.8578,0.0764546
1883060983186969,756.993,0,929,-9.84859,0.0378376,-2.76383,0.0568922,-10.9391,0.0470939
1883067023186253,756.993,0,878,-9.87922,0.0356715,-2.831,0.0469942,-10.9423,0.0438865
1883070447185187,756.993,0,878,-9.85314,0.0337579,-2.81526,0.0484396,-10.9443,0.0614598
1883076487185623,756.993,0,827,-9.89898,0.0470893,-2.8643,0.0513939,-10.9302,0.0437584
1883079911186680,756.993,0,827,-9.85786,0.0398205,-2.81416,0.0615411,-10.8538,0.071327
1883085951186192,756.993,0,776,-9.89471,0.0338661,-2.85878,0.0459536,-10.8965,0.0528158
1883089375185029,756.993,0,776,-9.85908,0.0333914,-2.90571,0.0522515,-10.915,0.0503314
1883095415184577,756.993,0,725,-9.85904,0.0427912,-2.9135,0.0552882,-10.8994,0.0565204
1883098839185707,756.993,0,725,-9.8462,0.0423344,-2.90729,0.047858,-10.834,0.0856576
1883104879185615,756.993,0,674,-9.88425,0.0422596,-2.93735,0.0482389,-10.8556,0.0426471
1883108303186890,756.993,0,674,-9.8289,0.0389946,-2.94592,0.0472981,-10.8863,0.0650268
1883114343185411,756.993,0,623,-9.85141,0.0323144,-2.93937,0.0451858,-10.8833,0.0464284
1883117767185894,756.993,0,623,-9.88051,0.04217,-2.94758,0.0478329,-10.8304,0.0541366
1883123807184284,756.993,0,572,-9.83338,0.0359925,-2.96818,0.0493361,-10.8068,0.0464156
1883127231186207,756.993,0,572,-9.79055,0.03244,-2.99308,0.0482034,-10.8149,0.0740792
1883133271185903,756.993,0,521,-9.79998,0.0349565,-2.99902,0.0590976,-10.7734,0.0672233
1883136695185390,756.993,0,521,-9.79424,0.0419731,-3.01101,0.0472416,-10.8041,0.0689394
1883142735184139,756.993,0,470,-9.80201,0.0344184,-3.02483,0.0523774,-10.7488,0.0502144
1883146159185199,756.993,0,470,-9.82842,0.0362898,-2.97667,0.0565866,-10.7499,0.0553579
1883152199186339,756.993,0,419,-9.81759,0.0314371,-3.0277,0.0529561,-10.7579,0.0476629
1883155623186883,756.993,0,419,-9.80174,0.0329155,-3.03675,0.0465302,-10.7245,0.0622948
1883161663185959,756.993,0,368,-9.76872,0.0357271,-3.09603,0.0454715,-10.699,0.049879
1883165087185759,756.993,0,368,-9.7961,0.0396146,-3.10775,0.047033,-10.6965,0.0552908
1883171127185135,756.993,0,317,-9.78689,0.0398874,-3.06132,0.04933,-10.719,0.0473041
1883174551184686,756.993,0,317,-9.76601,0.0376168,-3.10644,0.0482715,-10.657,0.0519894
1883180591186783,756.993,0,266,-9.78263,0.0363993,-3.16925,0.0534665,-10.6604,0.0535183
1883184015186169,756.993,0,266,-9.82584,0.0340351,-3.19444,0.046255,-10.7188,0.0455005
1883184015186169,756.993,0,266,-9.82584,0.0340351,-3.19444,0.046255,-10.7188,0.0455005
