Sensys Flugate FL3-2
Time [ns],rho [mm],phi [mm],z [mm],Bx [nT],BxStdDev [nT],By [nT],ByStdDev [nT],Bz [nT],BzStdDev [nT]
376246142004075,0,19.9953,900,-8.36444,0.0386802,-3.02747,0.0457232,-10.5542,0.0501364
376249146005001,0,19.9953,900,-8.35376,0.0351142,-2.99908,0.0578029,-10.5973,0.0552875
376252150003516,0,19.9953,900,-8.39713,0.0406894,-3.04025,0.0461349,-10.5582,0.0452467
376255154004430,0,19.9953,900,-8.38036,0.0374382,-3.07061,0.0460775,-10.5452,0.0445087
376258158003497,0,19.9953,900,-8.43092,0.0382018,-3.07118,0.0591318,-10.539,0.0621312
376261162002359,0,19.9953,900,-8.39097,0.0356914,-3.0979,0.0570066,-10.5405,0.0517994
376264166004173,0,19.9953,900,-8.37542,0.0442082,-3.10519,0.0436233,-10.541,0.0596929
376267170002736,0,19.9953,900,-8.40836,0.0405004,-3.0502,0.0549813,-10.5253,0.0481406
376270174003374,0,19.9953,900,-8.44968,0.0337218,-3.15827,0.0638578,-10.5217,0.0488582
376273178003077,0,19.9953,900,-8.41173,0.0363351,-3.1398,0.0553616,-10.517,0.0534401
376276182003679,0,19.9953,900,-8.44862,0.0397515,-3.19202,0.0570381,-10.5418,0.0447621
376279186003598,0,19.9953,900,-8.39354,0.0448678,-3.16176,0.0442972,-10.5517,0.0525992
376282190003432,0,19.9953,900,-8.40374,0.0409408,-3.18289,0.0516776,-10.5012,0.0490048
376285194002451,0,19.9953,900,-8.43137,0.0360168,-3.19416,0.0538469,-10.5563,0.060463
376288198005249,0,19.9953,900,-8.41215,0.0382459,-3.22084,0.0423094,-10.5183,0.0662012
376291202005168,0,19.9953,900,-8.42689,0.0388893,-3.21437,0.0615696,-10.5724,0.0483996
376294206005182,0,19.9953,900,-8.48512,0.0414802,-3.16204,0.0469363,-10.5538,0.0513564
376297210004309,0,19.9953,900,-8.42484,0.0424645,-3.16867,0.0483305,-10.5897,0.052323
376300214005223,0,19.9953,900,-8.45763,0.0397505,-3.15438,0.0507695,-10.5904,0.0550424
376303228027903,0,19.9953,900,-8.48542,0.0423524,-3.13644,0.0548968,-10.6029,0.0591085
376306242004490,0,19.9953,900,-8.46386,0.0333994,-3.20353,0.0437073,-10.5422,0.0520655
376309246002837,0,19.9953,900,-8.44708,0.0418657,-3.21941,0.0559589,-10.5303,0.0499897
376312250003607,0,19.9953,900,-8.50985,0.0311233,-3.17862,0.0449636,-10.4824,0.0540865
376315254003610,0,19.9953,900,-8.46399,0.0425072,-3.1886,0.0447802,-10.4944,0.0526218
376318260047531,0,19.9953,900,-8.48136,0.0404233,-3.19254,0.0510369,-10.5049,0.0478582
376321264030890,0,19.9953,900,-8.46103,0.0487956,-3.18879,0.0508235,-10.5734,0.0720057
376324268036016,0,19.9953,900,-8.43359,0.0529656,-3.22307,0.053182,-10.5349,0.0615709
376327272030907,0,19.9953,900,-8.42293,0.0391434,-3.19172,0.048244,-10.4899,0.0455911
376330276029625,0,19.9953,900,-8.4237,0.04836,-3.19819,0.0547197,-10.5023,0.0475785
376333280034800,0,19.9953,900,-8.4227,0.0388401,-3.24842,0.0479321,-10.4747,0.0515453
376336284037694,0,19.9953,900,-8.42419,0.0432802,-3.25661,0.0710678,-10.5331,0.0519694
376339288036485,0,19.9953,900,-8.42925,0.0489255,-3.23337,0.0514703,-10.4922,0.0534978
376342292033367,0,19.9953,900,-8.45641,0.0335248,-3.21255,0.0465378,-10.5119,0.0466815
376345296027958,0,19.9953,900,-8.45669,0.044316,-3.22433,0.0404333,-10.4607,0.0492852
376348300035832,0,19.9953,900,-8.42375,0.0458729,-3.22,0.0522857,-10.4542,0.0525943
376351304027963,0,19.9953,900,-8.54952,0.0444778,-3.2398,0.0196929,-10.4626,0.0294718
376352686004275,0,19.9953,900,-8.36672,0.0622863,-3.22478,0.0521628,-10.485,0.0552028
376355700026679,0,19.9953,900,-8.3516,0.0403413,-3.22065,0.056158,-10.416,0.0570107
376358704030773,0,19.9953,900,-8.45471,0.0385363,-3.25972,0.0527939,-10.4943,0.0505423
376361708029900,0,19.9953,900,-8.49821,0.0387679,-3.23481,0.0584237,-10.5173,0.0400474
376364712030682,0,19.9953,900,-8.4782,0.0395041,-3.23576,0.0512216,-10.5624,0.0515757
376367716028141,0,19.9953,900,-8.51929,0.0466091,-3.23611,0.0512485,-10.4931,0.0494332
376370720027399,0,19.9953,900,-8.53921,0.04359,-3.20394,0.0500121,-10.515,0.0547878
